Breaks;Date;Time;HUMIDIFICATEUR [I];POMPE_FOND_ECO [B];PPM_CO2_HUMIDE [I];V2V_DESHUMIDIF [B];VANNE_PROP_INF [I];VANNE_PROP_SUP [I];FERMETURE_PORTE [B];MOLE_O2_DERIVEE [R];POMPE_UTA_CHAUD [B];POMPE_UTA_FROID [B]
OPEN;19/06/2025;11:03:07;0;0;556;1;0;0;0;12293;0;1
OPEN;19/06/2025;11:03:30;0;0;593;0;0;0;0;12199;0;1
OPEN;19/06/2025;11:03:32;0;0;593;0;0;0;0;12199;0;0
OPEN;19/06/2025;11:03:37;0;0;593;0;0;0;0;12199;1;0
OPEN;19/06/2025;11:04:07;0;0;516;0;0;0;0;12194;1;0
OPEN;19/06/2025;11:04:18;15;0;591;0;0;0;0;12333;1;0
OPEN;19/06/2025;11:04:20;15;0;591;1;0;0;0;12333;1;0
OPEN;19/06/2025;11:04:22;15;0;591;1;0;0;0;12333;0;0
OPEN;19/06/2025;11:04:37;15;0;591;1;0;0;0;12333;0;1
OPEN;19/06/2025;11:05:07;24;0;492;1;0;0;0;12366;0;1
OPEN;19/06/2025;11:05:37;15;0;525;1;0;0;0;12353;0;1
OPEN;19/06/2025;11:06:02;0;0;564;1;0;0;0;12243;0;1
OPEN;19/06/2025;11:06:07;0;0;564;0;0;0;0;12243;0;1
OPEN;19/06/2025;11:06:25;0;0;564;0;0;0;0;12240;0;1
OPEN;19/06/2025;11:06:27;0;0;564;0;0;0;0;12240;0;0
OPEN;19/06/2025;11:06:37;0;0;564;0;0;0;0;12240;1;0
OPEN;19/06/2025;11:07:07;0;0;482;0;0;0;0;12211;1;0
OPEN;19/06/2025;11:07:18;20;0;471;0;0;0;0;12385;1;0
OPEN;19/06/2025;11:07:21;20;0;471;1;0;0;0;12385;1;1
OPEN;19/06/2025;11:07:37;20;0;471;1;0;0;0;12385;0;1
OPEN;19/06/2025;11:08:07;19;0;544;1;0;0;0;12359;0;1
OPEN;19/06/2025;11:08:37;12;0;549;1;0;0;0;12326;0;1
OPEN;19/06/2025;11:08:57;0;0;532;1;0;0;0;12241;0;1
OPEN;19/06/2025;11:09:07;0;0;532;0;0;0;0;12241;0;1
OPEN;19/06/2025;11:09:20;0;0;522;0;0;0;0;12174;0;1
OPEN;19/06/2025;11:09:22;0;0;522;0;0;0;0;12174;0;0
OPEN;19/06/2025;11:09:37;0;0;522;0;0;0;0;12174;1;0
OPEN;19/06/2025;11:10:07;0;0;514;0;0;0;0;12184;1;0
OPEN;19/06/2025;11:10:08;25;0;459;0;0;0;0;12339;1;0
OPEN;19/06/2025;11:10:10;25;0;459;1;0;0;0;12339;1;0
OPEN;19/06/2025;11:10:13;25;0;459;1;0;0;0;12339;0;0
OPEN;19/06/2025;11:10:37;25;0;459;1;0;0;0;12339;0;1
OPEN;19/06/2025;11:11:07;21;0;529;1;0;0;0;12412;0;1
OPEN;19/06/2025;11:11:37;7;0;518;1;0;0;0;12326;0;1
OPEN;19/06/2025;11:11:38;7;0;522;1;0;0;0;12326;0;1
OPEN;19/06/2025;11:11:52;0;0;522;1;0;0;0;12259;0;1
OPEN;19/06/2025;11:12:08;0;0;522;0;0;0;0;12259;0;1
OPEN;19/06/2025;11:12:15;0;0;510;0;0;0;0;12179;0;1
OPEN;19/06/2025;11:12:17;0;0;510;0;0;0;0;12179;0;0
OPEN;19/06/2025;11:12:38;0;0;510;0;0;0;0;12179;1;0
OPEN;19/06/2025;11:13:03;0;0;542;0;0;0;0;12234;1;0
OPEN;19/06/2025;11:13:06;0;0;542;1;0;0;0;12234;1;0
OPEN;19/06/2025;11:13:08;0;0;542;1;0;0;0;12234;0;0
OPEN;19/06/2025;11:13:38;23;0;599;1;0;0;0;12365;0;1
OPEN;19/06/2025;11:14:08;19;0;612;1;0;0;0;12372;0;1
OPEN;19/06/2025;11:14:38;0;0;474;1;0;0;0;12318;0;1
OPEN;19/06/2025;11:14:42;0;0;541;1;0;0;0;12292;0;1
OPEN;19/06/2025;11:15:05;0;0;541;0;0;0;0;12292;0;1
OPEN;19/06/2025;11:15:07;0;0;541;0;0;0;0;12292;0;0
OPEN;19/06/2025;11:15:08;0;0;541;0;0;0;0;12292;1;0
OPEN;19/06/2025;11:15:38;0;0;539;0;0;0;0;12175;1;0
OPEN;19/06/2025;11:15:58;13;0;526;0;0;0;0;12347;1;0
OPEN;19/06/2025;11:16:00;13;0;526;1;0;0;0;12347;1;0
OPEN;19/06/2025;11:16:02;13;0;526;1;0;0;0;12347;0;0
OPEN;19/06/2025;11:16:08;13;0;526;1;0;0;0;12347;0;1
OPEN;19/06/2025;11:16:38;23;0;519;1;0;0;0;12376;0;1
OPEN;19/06/2025;11:17:08;12;0;563;1;0;0;0;12329;0;1
OPEN;19/06/2025;11:17:32;0;0;570;1;0;0;0;12258;0;1
OPEN;19/06/2025;11:17:38;0;0;570;0;0;0;0;12258;0;1
OPEN;19/06/2025;11:17:55;0;0;468;0;0;0;0;12175;0;1
OPEN;19/06/2025;11:18:02;0;0;468;0;0;0;0;12175;0;0
OPEN;19/06/2025;11:18:08;0;0;468;0;0;0;0;12175;1;0
OPEN;19/06/2025;11:18:38;0;0;535;0;0;0;0;12197;1;0
OPEN;19/06/2025;11:18:48;14;0;555;0;0;0;0;12357;1;0
OPEN;19/06/2025;11:18:51;14;0;555;1;0;0;0;12357;1;0
OPEN;19/06/2025;11:18:53;14;0;555;1;0;0;0;12357;0;0
OPEN;19/06/2025;11:19:08;14;0;555;1;0;0;0;12357;0;1
OPEN;19/06/2025;11:19:38;19;0;533;1;0;0;0;12403;0;1
OPEN;19/06/2025;11:20:08;8;0;573;1;0;0;0;12347;0;1
OPEN;19/06/2025;11:20:27;0;0;522;1;0;0;0;12266;0;1
OPEN;19/06/2025;11:20:38;0;0;522;0;0;0;0;12266;0;1
OPEN;19/06/2025;11:20:52;0;0;467;0;0;0;0;12187;0;1
OPEN;19/06/2025;11:21:08;0;0;467;0;0;0;0;12187;1;0
OPEN;19/06/2025;11:21:38;0;0;495;0;0;0;0;12259;1;0
OPEN;19/06/2025;11:21:40;21;0;550;0;0;0;0;12375;1;0
OPEN;19/06/2025;11:21:42;21;0;550;0;0;0;0;12375;0;0
OPEN;19/06/2025;11:22:08;21;0;550;1;0;0;0;12375;0;1
OPEN;19/06/2025;11:22:38;16;0;518;1;0;0;0;12354;0;1
OPEN;19/06/2025;11:23:08;6;0;607;1;0;0;0;12321;0;1
OPEN;19/06/2025;11:23:17;0;0;547;1;0;0;0;12236;0;1
OPEN;19/06/2025;11:23:38;0;0;547;0;0;0;0;12236;0;1
OPEN;19/06/2025;11:23:40;0;0;511;0;0;0;0;12206;0;1
OPEN;19/06/2025;11:23:42;0;0;511;0;0;0;0;12206;0;0
OPEN;19/06/2025;11:24:08;0;0;511;0;0;0;0;12206;1;0
OPEN;19/06/2025;11:24:32;9;0;564;0;0;0;0;12305;1;0
OPEN;19/06/2025;11:24:35;9;0;564;1;0;0;0;12305;1;0
OPEN;19/06/2025;11:24:37;9;0;564;1;0;0;0;12305;0;0
OPEN;19/06/2025;11:24:38;9;0;564;1;0;0;0;12305;0;1
OPEN;19/06/2025;11:25:08;25;0;541;1;0;0;0;12363;0;1
OPEN;19/06/2025;11:25:38;18;0;471;1;0;0;0;12357;0;1
OPEN;19/06/2025;11:26:08;0;0;513;1;0;0;0;12298;0;1
OPEN;19/06/2025;11:26:13;0;0;585;1;0;0;0;12202;0;1
OPEN;19/06/2025;11:26:35;0;0;585;0;0;0;0;12202;0;1
OPEN;19/06/2025;11:26:37;0;0;585;0;0;0;0;12202;0;0
OPEN;19/06/2025;11:26:38;0;0;585;0;0;0;0;12202;1;0
OPEN;19/06/2025;11:27:08;0;0;568;0;0;0;0;12197;1;0
OPEN;19/06/2025;11:27:27;14;0;483;0;0;0;0;12333;1;0
OPEN;19/06/2025;11:27:30;14;0;483;1;0;0;0;12333;1;0
OPEN;19/06/2025;11:27:32;14;0;483;1;0;0;0;12333;0;0
OPEN;19/06/2025;11:27:38;14;0;483;1;0;0;0;12333;0;1
OPEN;19/06/2025;11:28:08;24;0;553;1;0;0;0;12371;0;1
OPEN;19/06/2025;11:28:38;13;0;530;1;0;0;0;12340;0;1
OPEN;19/06/2025;11:29:07;0;0;557;1;0;0;0;12274;0;1
OPEN;19/06/2025;11:29:08;0;0;557;0;0;0;0;12274;0;1
OPEN;19/06/2025;11:29:30;0;0;544;0;0;0;0;12212;0;1
OPEN;19/06/2025;11:29:32;0;0;544;0;0;0;0;12212;0;0
OPEN;19/06/2025;11:29:38;0;0;544;0;0;0;0;12212;1;0
OPEN;19/06/2025;11:30:08;0;0;473;0;0;0;0;12225;1;0
OPEN;19/06/2025;11:30:22;17;0;563;0;0;0;0;12385;1;0
OPEN;19/06/2025;11:30:25;17;0;563;1;0;0;0;12385;1;0
OPEN;19/06/2025;11:30:27;17;0;563;1;0;0;0;12385;0;0
OPEN;19/06/2025;11:30:38;17;0;563;1;0;0;0;12385;0;1
OPEN;19/06/2025;11:31:08;23;0;543;1;0;0;0;12363;0;1
OPEN;19/06/2025;11:31:38;12;0;518;1;0;0;0;12336;0;1
OPEN;19/06/2025;11:32:02;0;0;539;1;0;0;0;12278;0;1
OPEN;19/06/2025;11:32:08;0;0;539;0;0;0;0;12278;0;1
OPEN;19/06/2025;11:32:25;0;0;494;0;0;0;0;12181;0;1
OPEN;19/06/2025;11:32:27;0;0;494;0;0;0;0;12181;0;0
OPEN;19/06/2025;11:32:38;0;0;494;0;0;0;0;12181;1;0
OPEN;19/06/2025;11:33:08;0;0;571;0;0;0;0;12221;1;0
OPEN;19/06/2025;11:33:17;21;0;556;0;0;0;0;12368;1;0
OPEN;19/06/2025;11:33:20;21;0;556;1;0;0;0;12368;1;0
OPEN;19/06/2025;11:33:22;21;0;556;1;0;0;0;12368;0;0
OPEN;19/06/2025;11:33:38;21;0;556;1;0;0;0;12368;0;1
OPEN;19/06/2025;11:34:08;22;0;606;1;0;0;0;12361;0;1
OPEN;19/06/2025;11:34:38;9;0;542;1;0;0;0;12334;0;1
OPEN;19/06/2025;11:34:57;0;0;581;1;0;0;0;12249;0;1
OPEN;19/06/2025;11:35:08;0;0;581;0;0;0;0;12249;0;1
OPEN;19/06/2025;11:35:20;0;0;540;0;0;0;0;12181;0;1
OPEN;19/06/2025;11:35:22;0;0;540;0;0;0;0;12181;0;0
OPEN;19/06/2025;11:35:38;0;0;540;0;0;0;0;12181;1;0
OPEN;19/06/2025;11:36:08;0;0;557;0;0;0;0;12238;1;0
OPEN;19/06/2025;11:36:12;23;0;529;0;0;0;0;12360;1;0
OPEN;19/06/2025;11:36:15;23;0;529;1;0;0;0;12360;1;0
OPEN;19/06/2025;11:36:17;23;0;529;1;0;0;0;12360;0;0
OPEN;19/06/2025;11:36:38;23;0;529;1;0;0;0;12360;0;1
OPEN;19/06/2025;11:37:08;21;0;533;1;0;0;0;12368;0;1
OPEN;19/06/2025;11:37:38;0;0;544;1;0;0;0;12323;0;1
OPEN;19/06/2025;11:37:57;0;0;560;1;0;0;0;12214;0;1
OPEN;19/06/2025;11:38:08;0;0;560;0;0;0;0;12214;0;1
OPEN;19/06/2025;11:38:15;0;0;547;0;0;0;0;12166;0;1
OPEN;19/06/2025;11:38:17;0;0;547;0;0;0;0;12166;0;0
OPEN;19/06/2025;11:38:38;0;0;547;0;0;0;0;12166;1;0
OPEN;19/06/2025;11:39:02;0;0;557;0;0;0;0;12265;1;0
OPEN;19/06/2025;11:39:05;0;0;557;1;0;0;0;12265;1;0
OPEN;19/06/2025;11:39:07;0;0;557;1;0;0;0;12265;0;0
OPEN;19/06/2025;11:39:08;0;0;557;1;0;0;0;12265;0;1
OPEN;19/06/2025;11:39:38;23;0;469;1;0;0;0;12331;0;1
OPEN;19/06/2025;11:40:08;16;0;556;1;0;0;0;12348;0;1
OPEN;19/06/2025;11:40:38;0;0;583;1;0;0;0;12280;0;1
OPEN;19/06/2025;11:40:47;0;0;577;1;0;0;0;12221;0;1
OPEN;19/06/2025;11:41:06;0;0;577;0;0;0;0;12221;0;1
OPEN;19/06/2025;11:41:08;0;0;577;0;0;0;0;12221;0;0
OPEN;19/06/2025;11:41:12;0;0;537;0;0;0;0;12181;0;0
OPEN;19/06/2025;11:41:38;0;0;537;0;0;0;0;12181;1;0
OPEN;19/06/2025;11:41:52;15;0;483;0;0;0;0;12298;1;0
OPEN;19/06/2025;11:41:55;15;0;483;1;0;0;0;12298;1;0
OPEN;19/06/2025;11:41:57;15;0;483;1;0;0;0;12298;0;0
OPEN;19/06/2025;11:42:08;15;0;483;1;0;0;0;12298;0;1
OPEN;19/06/2025;11:42:38;21;0;531;1;0;0;0;12353;0;1
OPEN;19/06/2025;11:42:39;21;0;501;1;0;0;0;12353;0;1
OPEN;19/06/2025;11:43:09;12;0;501;1;0;0;0;12323;0;1
OPEN;19/06/2025;11:43:37;0;0;600;1;0;0;0;12286;0;1
OPEN;19/06/2025;11:43:39;0;0;600;0;0;0;0;12286;0;1
OPEN;19/06/2025;11:43:55;0;0;596;0;0;0;0;12173;0;1
OPEN;19/06/2025;11:43:58;0;0;596;0;0;0;0;12173;0;0
OPEN;19/06/2025;11:44:09;0;0;596;0;0;0;0;12173;1;0
OPEN;19/06/2025;11:44:39;0;0;480;0;0;0;0;12192;1;0
OPEN;19/06/2025;11:44:42;22;0;524;0;0;0;0;12328;1;0
OPEN;19/06/2025;11:44:45;22;0;524;1;0;0;0;12328;1;0
OPEN;19/06/2025;11:44:47;22;0;524;1;0;0;0;12328;0;0
OPEN;19/06/2025;11:45:09;22;0;524;1;0;0;0;12328;0;1
OPEN;19/06/2025;11:45:39;20;0;567;1;0;0;0;12389;0;1
OPEN;19/06/2025;11:46:09;8;0;529;1;0;0;0;12334;0;1
OPEN;19/06/2025;11:46:28;0;0;485;1;0;0;0;12205;0;1
OPEN;19/06/2025;11:46:39;0;0;485;0;0;0;0;12205;0;1
OPEN;19/06/2025;11:46:46;0;0;554;0;0;0;0;12188;0;1
OPEN;19/06/2025;11:46:53;0;0;554;0;0;0;0;12188;0;0
OPEN;19/06/2025;11:47:09;0;0;554;0;0;0;0;12188;1;0
OPEN;19/06/2025;11:47:32;0;0;568;0;0;0;0;12260;1;0
OPEN;19/06/2025;11:47:35;0;0;568;1;0;0;0;12260;1;0
OPEN;19/06/2025;11:47:38;0;0;568;1;0;0;0;12260;0;0
OPEN;19/06/2025;11:47:39;0;0;568;1;0;0;0;12260;0;1
OPEN;19/06/2025;11:48:09;23;0;542;1;0;0;0;12374;0;1
OPEN;19/06/2025;11:48:39;16;0;488;1;0;0;0;12343;0;1
OPEN;19/06/2025;11:49:09;0;0;527;1;0;0;0;12291;0;1
OPEN;19/06/2025;11:49:18;0;0;481;1;0;0;0;12208;0;1
OPEN;19/06/2025;11:49:36;0;0;481;0;0;0;0;12208;0;1
OPEN;19/06/2025;11:49:39;0;0;481;0;0;0;0;12208;0;0
OPEN;19/06/2025;11:49:43;0;0;471;0;0;0;0;12186;0;0
OPEN;19/06/2025;11:50:09;0;0;471;0;0;0;0;12186;1;0
OPEN;19/06/2025;11:50:28;13;0;544;0;0;0;0;12346;1;0
OPEN;19/06/2025;11:50:31;13;0;544;1;0;0;0;12346;1;0
OPEN;19/06/2025;11:50:33;13;0;544;1;0;0;0;12346;0;0
OPEN;19/06/2025;11:50:39;13;0;544;1;0;0;0;12346;0;1
OPEN;19/06/2025;11:51:09;25;0;477;1;0;0;0;12369;0;1
OPEN;19/06/2025;11:51:39;18;0;533;1;0;0;0;12379;0;1
OPEN;19/06/2025;11:52:07;0;0;538;1;0;0;0;12322;0;1
OPEN;19/06/2025;11:52:09;0;0;538;0;0;0;0;12322;0;1
OPEN;19/06/2025;11:52:30;0;0;542;0;0;0;0;12199;0;1
OPEN;19/06/2025;11:52:37;0;0;542;0;0;0;0;12199;0;0
OPEN;19/06/2025;11:52:39;0;0;542;0;0;0;0;12199;1;0
OPEN;19/06/2025;11:53:09;0;0;537;0;0;0;0;12181;1;0
OPEN;19/06/2025;11:53:22;16;0;529;0;0;0;0;12373;1;0
OPEN;19/06/2025;11:53:25;16;0;529;1;0;0;0;12373;1;0
OPEN;19/06/2025;11:53:27;16;0;529;1;0;0;0;12373;0;0
OPEN;19/06/2025;11:53:39;16;0;529;1;0;0;0;12373;0;1
OPEN;19/06/2025;11:54:09;24;0;555;1;0;0;0;12381;0;1
OPEN;19/06/2025;11:54:39;10;0;578;1;0;0;0;12332;0;1
OPEN;19/06/2025;11:55:02;0;0;467;1;0;0;0;12237;0;1
OPEN;19/06/2025;11:55:09;0;0;467;0;0;0;0;12237;0;1
OPEN;19/06/2025;11:55:25;0;0;552;0;0;0;0;12162;0;1
OPEN;19/06/2025;11:55:27;0;0;552;0;0;0;0;12162;0;0
OPEN;19/06/2025;11:55:39;0;0;552;0;0;0;0;12162;1;0
OPEN;19/06/2025;11:56:09;0;0;560;0;0;0;0;12198;1;0
OPEN;19/06/2025;11:56:17;21;0;560;0;0;0;0;12334;1;0
OPEN;19/06/2025;11:56:20;21;0;560;1;0;0;0;12334;1;1
OPEN;19/06/2025;11:56:39;21;0;560;1;0;0;0;12334;0;1
OPEN;19/06/2025;11:57:09;20;0;563;1;0;0;0;12351;0;1
OPEN;19/06/2025;11:57:39;8;0;507;1;0;0;0;12312;0;1
OPEN;19/06/2025;11:57:52;0;0;480;1;0;0;0;12211;0;1
OPEN;19/06/2025;11:58:09;0;0;480;0;0;0;0;12211;0;1
OPEN;19/06/2025;11:58:15;0;0;501;0;0;0;0;12182;0;1
OPEN;19/06/2025;11:58:17;0;0;501;0;0;0;0;12182;0;0
OPEN;19/06/2025;11:58:39;0;0;501;0;0;0;0;12182;1;0
OPEN;19/06/2025;11:59:07;0;0;478;0;0;0;0;12264;1;0
OPEN;19/06/2025;11:59:09;0;0;478;1;0;0;0;12264;1;0
OPEN;19/06/2025;11:59:10;24;0;547;1;0;0;0;12357;1;0
OPEN;19/06/2025;11:59:12;24;0;547;1;0;0;0;12357;0;0
OPEN;19/06/2025;11:59:39;24;0;547;1;0;0;0;12357;0;1
OPEN;19/06/2025;12:00:09;16;0;528;1;0;0;0;12361;0;1
OPEN;19/06/2025;12:00:39;0;0;583;1;0;0;0;12304;0;1
OPEN;19/06/2025;12:00:47;0;0;512;1;0;0;0;12273;0;1
OPEN;19/06/2025;12:01:09;0;0;512;0;0;0;0;12273;0;1
OPEN;19/06/2025;12:01:10;0;0;547;0;0;0;0;12194;0;1
OPEN;19/06/2025;12:01:12;0;0;547;0;0;0;0;12194;0;0
OPEN;19/06/2025;12:01:39;0;0;547;0;0;0;0;12194;1;0
OPEN;19/06/2025;12:02:03;9;0;513;0;0;0;0;12281;1;0
OPEN;19/06/2025;12:02:05;9;0;513;1;0;0;0;12281;1;1
OPEN;19/06/2025;12:02:09;9;0;513;1;0;0;0;12281;0;1
OPEN;19/06/2025;12:02:39;22;0;489;1;0;0;0;12377;0;1
OPEN;19/06/2025;12:03:09;14;0;518;1;0;0;0;12357;0;1
OPEN;19/06/2025;12:03:37;0;0;541;1;0;0;0;12290;0;1
OPEN;19/06/2025;12:03:39;0;0;541;0;0;0;0;12290;0;1
OPEN;19/06/2025;12:04:01;0;0;489;0;0;0;0;12194;0;1
OPEN;19/06/2025;12:04:02;0;0;489;0;0;0;0;12194;0;0
OPEN;19/06/2025;12:04:09;0;0;489;0;0;0;0;12194;1;0
OPEN;19/06/2025;12:04:39;0;0;580;0;0;0;0;12229;1;0
OPEN;19/06/2025;12:04:53;19;0;543;0;0;0;0;12369;1;0
OPEN;19/06/2025;12:04:55;19;0;543;1;0;0;0;12369;1;0
OPEN;19/06/2025;12:04:58;19;0;543;1;0;0;0;12369;0;0
OPEN;19/06/2025;12:05:09;19;0;543;1;0;0;0;12369;0;1
OPEN;19/06/2025;12:05:39;23;0;553;1;0;0;0;12378;0;1
OPEN;19/06/2025;12:06:09;13;0;533;1;0;0;0;12333;0;1
OPEN;19/06/2025;12:06:33;0;0;554;1;0;0;0;12251;0;1
OPEN;19/06/2025;12:06:39;0;0;554;0;0;0;0;12251;0;1
OPEN;19/06/2025;12:06:56;0;0;527;0;0;0;0;12174;0;1
OPEN;19/06/2025;12:06:58;0;0;527;0;0;0;0;12174;0;0
OPEN;19/06/2025;12:07:09;0;0;527;0;0;0;0;12174;1;0
OPEN;19/06/2025;12:07:39;0;0;460;0;0;0;0;12225;1;0
OPEN;19/06/2025;12:07:47;21;0;521;0;0;0;0;12345;1;0
OPEN;19/06/2025;12:07:50;21;0;521;1;0;0;0;12345;1;0
OPEN;19/06/2025;12:07:53;21;0;521;1;0;0;0;12345;0;0
OPEN;19/06/2025;12:08:09;21;0;521;1;0;0;0;12345;0;1
OPEN;19/06/2025;12:08:39;23;0;517;1;0;0;0;12362;0;1
OPEN;19/06/2025;12:09:09;7;0;595;1;0;0;0;12331;0;1
OPEN;19/06/2025;12:09:28;0;0;487;1;0;0;0;12212;0;1
OPEN;19/06/2025;12:09:39;0;0;487;0;0;0;0;12212;0;1
OPEN;19/06/2025;12:09:51;0;0;572;0;0;0;0;12158;0;1
OPEN;19/06/2025;12:09:53;0;0;572;0;0;0;0;12158;0;0
OPEN;19/06/2025;12:10:09;0;0;572;0;0;0;0;12158;1;0
OPEN;19/06/2025;12:10:39;0;0;470;0;0;0;0;12277;1;0
OPEN;19/06/2025;12:10:43;25;0;528;0;0;0;0;12360;1;0
OPEN;19/06/2025;12:10:46;25;0;528;1;0;0;0;12360;1;0
OPEN;19/06/2025;12:10:48;25;0;528;1;0;0;0;12360;0;0
OPEN;19/06/2025;12:11:09;25;0;528;1;0;0;0;12360;0;1
OPEN;19/06/2025;12:11:39;22;0;577;1;0;0;0;12354;0;1
OPEN;19/06/2025;12:12:09;7;0;546;1;0;0;0;12321;0;1
OPEN;19/06/2025;12:12:23;0;0;548;1;0;0;0;12238;0;1
OPEN;19/06/2025;12:12:39;0;0;548;0;0;0;0;12238;0;1
OPEN;19/06/2025;12:12:46;0;0;483;0;0;0;0;12175;0;1
OPEN;19/06/2025;12:12:48;0;0;483;0;0;0;0;12175;0;0
OPEN;19/06/2025;12:13:09;0;0;483;0;0;0;0;12175;1;0
OPEN;19/06/2025;12:13:37;0;0;519;0;0;0;0;12266;1;0
OPEN;19/06/2025;12:13:40;0;0;519;1;0;0;0;12266;1;0
OPEN;19/06/2025;12:13:41;26;0;518;1;0;0;0;12375;1;0
OPEN;19/06/2025;12:13:43;26;0;518;1;0;0;0;12375;0;0
OPEN;19/06/2025;12:14:10;26;0;518;1;0;0;0;12375;0;1
OPEN;19/06/2025;12:14:40;19;0;479;1;0;0;0;12348;0;1
OPEN;19/06/2025;12:15:10;0;0;552;1;0;0;0;12301;0;1
OPEN;19/06/2025;12:15:17;0;0;454;1;0;0;0;12224;0;1
OPEN;19/06/2025;12:15:40;0;0;454;0;0;0;0;12224;0;1
OPEN;19/06/2025;12:15:41;0;0;550;0;0;0;0;12167;0;1
OPEN;19/06/2025;12:15:43;0;0;550;0;0;0;0;12167;0;0
OPEN;19/06/2025;12:16:10;0;0;550;0;0;0;0;12167;1;0
OPEN;19/06/2025;12:16:32;9;0;538;0;0;0;0;12270;1;0
OPEN;19/06/2025;12:16:35;9;0;538;1;0;0;0;12270;1;0
OPEN;19/06/2025;12:16:37;9;0;538;1;0;0;0;12270;0;0
OPEN;19/06/2025;12:16:40;9;0;538;1;0;0;0;12270;0;1
OPEN;19/06/2025;12:17:10;25;0;531;1;0;0;0;12378;0;1
OPEN;19/06/2025;12:17:40;17;0;498;1;0;0;0;12347;0;1
OPEN;19/06/2025;12:18:10;0;0;563;1;0;0;0;12305;0;1
OPEN;19/06/2025;12:18:12;0;0;557;1;0;0;0;12214;0;1
OPEN;19/06/2025;12:18:35;0;0;557;0;0;0;0;12214;0;1
OPEN;19/06/2025;12:18:37;0;0;557;0;0;0;0;12214;0;0
OPEN;19/06/2025;12:18:40;0;0;557;0;0;0;0;12214;1;0
OPEN;19/06/2025;12:19:10;0;0;575;0;0;0;0;12174;1;0
OPEN;19/06/2025;12:19:27;13;0;531;0;0;0;0;12330;1;0
OPEN;19/06/2025;12:19:30;13;0;531;1;0;0;0;12330;1;0
OPEN;19/06/2025;12:19:32;13;0;531;1;0;0;0;12330;0;0
OPEN;19/06/2025;12:19:40;13;0;531;1;0;0;0;12330;0;1
OPEN;19/06/2025;12:20:10;26;0;541;1;0;0;0;12360;0;1
OPEN;19/06/2025;12:20:40;15;0;525;1;0;0;0;12351;0;1
OPEN;19/06/2025;12:21:07;0;0;465;1;0;0;0;12277;0;1
OPEN;19/06/2025;12:21:10;0;0;465;0;0;0;0;12277;0;1
OPEN;19/06/2025;12:21:30;0;0;601;0;0;0;0;12226;0;1
OPEN;19/06/2025;12:21:32;0;0;601;0;0;0;0;12226;0;0
OPEN;19/06/2025;12:21:40;0;0;601;0;0;0;0;12226;1;0
OPEN;19/06/2025;12:22:10;0;0;552;0;0;0;0;12202;1;0
OPEN;19/06/2025;12:22:17;17;0;572;0;0;0;0;12334;1;0
OPEN;19/06/2025;12:22:20;17;0;572;1;0;0;0;12334;1;0
OPEN;19/06/2025;12:22:22;17;0;572;1;0;0;0;12334;0;0
OPEN;19/06/2025;12:22:40;17;0;572;1;0;0;0;12334;0;1
OPEN;19/06/2025;12:23:10;21;0;482;1;0;0;0;12343;0;1
OPEN;19/06/2025;12:23:40;8;0;513;1;0;0;0;12323;0;1
OPEN;19/06/2025;12:24:02;0;0;545;1;0;0;0;12239;0;1
OPEN;19/06/2025;12:24:10;0;0;545;0;0;0;0;12239;0;1
OPEN;19/06/2025;12:24:20;0;0;534;0;0;0;0;12252;0;1
OPEN;19/06/2025;12:24:22;0;0;534;0;0;0;0;12252;0;0
OPEN;19/06/2025;12:24:40;0;0;534;0;0;0;0;12252;1;0
OPEN;19/06/2025;12:25:07;0;0;514;0;0;0;0;12238;1;0
OPEN;19/06/2025;12:25:10;0;0;514;1;0;0;0;12238;1;0
OPEN;19/06/2025;12:25:12;23;0;540;1;0;0;0;12331;0;0
OPEN;19/06/2025;12:25:40;23;0;540;1;0;0;0;12331;0;1
OPEN;19/06/2025;12:26:10;20;0;510;1;0;0;0;12356;0;1
OPEN;19/06/2025;12:26:40;0;0;517;1;0;0;0;12311;0;1
OPEN;19/06/2025;12:26:52;0;0;500;1;0;0;0;12236;0;1
OPEN;19/06/2025;12:27:10;0;0;500;0;0;0;0;12236;0;1
OPEN;19/06/2025;12:27:17;0;0;462;0;0;0;0;12204;0;0
OPEN;19/06/2025;12:27:40;0;0;462;0;0;0;0;12204;1;0
OPEN;19/06/2025;12:28:00;9;0;561;0;0;0;0;12292;1;0
OPEN;19/06/2025;12:28:02;9;0;561;0;0;0;0;12292;0;0
OPEN;19/06/2025;12:28:10;9;0;561;1;0;0;0;12292;0;1
OPEN;19/06/2025;12:28:40;22;0;569;1;0;0;0;12345;0;1
OPEN;19/06/2025;12:29:10;14;0;507;1;0;0;0;12341;0;1
OPEN;19/06/2025;12:29:40;0;0;582;1;0;0;0;12286;0;1
OPEN;19/06/2025;12:29:42;0;0;528;1;0;0;0;12217;0;1
OPEN;19/06/2025;12:30:05;0;0;528;0;0;0;0;12217;0;1
OPEN;19/06/2025;12:30:07;0;0;528;0;0;0;0;12217;0;0
OPEN;19/06/2025;12:30:10;0;0;528;0;0;0;0;12217;1;0
OPEN;19/06/2025;12:30:40;0;0;545;0;0;0;0;12174;1;0
OPEN;19/06/2025;12:30:52;16;0;558;0;0;0;0;12336;1;0
OPEN;19/06/2025;12:30:55;16;0;558;1;0;0;0;12336;1;0
OPEN;19/06/2025;12:30:57;16;0;558;1;0;0;0;12336;0;0
