Breaks;Date;Time;V2V_ABSORBTION_CO2 [B];V2V_CHAUD_FOND_ECO [B];V2V_FROID_FOND_ECO [B];HYGROMETRIE_CELLULE [R];PRESSION_CO2_HUMIDE [R];SURPRESSION_CEL_EXT [R];TEMPERATURE_MOY_INF [R];TEMPERATURE_MOY_SUP [R];TEMPERATURE_REPRISE [R];V2V_CIRCULATION_AIR [B]
OPEN;19/06/2025;14:36:42;0;0;0;65;50;-325,483765;28,4000005;31,999999;10,4;0
OPEN;19/06/2025;14:36:45;0;0;0;65;50;-325,483765;28,4000005;31,999999;10,4;1
OPEN;19/06/2025;14:36:57;0;0;0;66;54;-342,151241;28,4499995;31,999999;11,8;1
OPEN;19/06/2025;14:37:15;0;0;0;66;54;-342,151241;28,4499995;31,999999;11,8;0
OPEN;19/06/2025;14:37:45;0;0;0;67;56;-358,818727;28,5500005;31,999999;12,9;0
OPEN;19/06/2025;14:38:12;0;0;0;60;54;-366,152463;28,5500005;31,999999;11,9;0
OPEN;19/06/2025;14:38:15;0;0;0;60;54;-366,152463;28,5500005;31,999999;11,9;1
OPEN;19/06/2025;14:38:17;0;0;0;55;53;-328,150515;28,5500005;32,049999;10;1
OPEN;19/06/2025;14:38:45;0;0;0;55;53;-328,150515;28,5500005;32,049999;10;0
OPEN;19/06/2025;14:39:15;0;0;0;61;58;-323,483643;28,5500005;32;9,6999998;0
OPEN;19/06/2025;14:39:37;0;0;0;66;54;-322,150271;28,5500005;32;10,6;0
OPEN;19/06/2025;14:39:45;0;0;0;66;54;-322,150271;28,5500005;32;10,6;1
OPEN;19/06/2025;14:39:52;0;0;0;67;56;-344,817997;28,5500005;31,95;12,1;1
OPEN;19/06/2025;14:40:15;0;0;0;67;56;-344,817997;28,5500005;31,95;12,1;0
OPEN;19/06/2025;14:40:45;0;0;0;66;55;-365,485837;28,5999995;32;13;0
OPEN;19/06/2025;14:41:07;0;0;0;59;50;-343,484623;28,5999995;32;11,6;0
OPEN;19/06/2025;14:41:12;0;0;0;59;50;-343,484623;28,5999995;32;11,6;1
OPEN;19/06/2025;14:41:15;0;0;0;59;50;-343,484623;28,5999995;32;11,6;0
OPEN;19/06/2025;14:41:45;0;0;0;56;49;-323,483645;28,5999995;32;9,8000002;0
OPEN;19/06/2025;14:42:15;0;0;0;62;52;-322,150267;28,5999995;32,049999;9,8000002;0
OPEN;19/06/2025;14:42:37;0;0;0;65;53;-326,817141;28,5999995;32,1000005;10,8;0
OPEN;19/06/2025;14:42:45;0;0;0;65;53;-326,817141;28,5999995;32,1000005;10,8;1
OPEN;19/06/2025;14:42:48;0;0;0;67;47;-347,484865;28,5999995;32,1500005;12,3;1
OPEN;19/06/2025;14:43:15;0;0;0;67;47;-347,484865;28,5999995;32,1500005;12,3;0
OPEN;19/06/2025;14:43:45;0;0;0;65;52;-364,152341;28,6499995;32,1500005;12,8;0
OPEN;19/06/2025;14:44:02;0;0;0;58;47;-331,484127;28,5999995;32,1999995;11,2;0
OPEN;19/06/2025;14:44:07;0;0;0;58;47;-331,484127;28,5999995;32,1999995;11,2;1
OPEN;19/06/2025;14:44:15;0;0;0;58;47;-331,484127;28,5999995;32,1999995;11,2;0
OPEN;19/06/2025;14:44:45;0;0;0;57;52;-330,817387;28,5999995;32,1999995;9,6999998;0
OPEN;19/06/2025;14:45:15;0;0;0;62;51;-324,817013;28,549999;32,1999995;9,8999996;0
OPEN;19/06/2025;14:45:32;0;0;0;66;49;-322,817021;28,5999995;32,1999995;11,1;0
OPEN;19/06/2025;14:45:42;0;0;0;66;49;-322,817021;28,5999995;32,1999995;11,1;1
OPEN;19/06/2025;14:45:45;0;0;0;66;49;-322,817021;28,5999995;32,1999995;11,1;0
OPEN;19/06/2025;14:46:15;0;0;0;67;57;-350,818363;28,65;32,1999995;12,5;0
OPEN;19/06/2025;14:46:45;0;0;0;64;49;-362,818969;28,549999;32,1500005;12,6;0
OPEN;19/06/2025;14:46:58;0;0;0;57;55;-326,817265;28,5;32,099999;10,8;0
OPEN;19/06/2025;14:47:03;0;0;0;57;55;-326,817265;28,5;32,099999;10,8;1
OPEN;19/06/2025;14:47:15;0;0;0;57;55;-326,817265;28,5;32,099999;10,8;0
OPEN;19/06/2025;14:47:45;0;0;0;58;47;-326,817141;28,5;32,099999;9,6000004;0
OPEN;19/06/2025;14:48:15;0;0;0;62;52;-318,150023;28,5500005;32,099999;10;0
OPEN;19/06/2025;14:48:27;0;0;0;66;61;-340,817871;28,5999995;32,099999;11,2;0
OPEN;19/06/2025;14:48:37;0;0;0;66;61;-340,817871;28,5999995;32,099999;11,2;1
OPEN;19/06/2025;14:48:46;0;0;0;66;61;-340,817871;28,5999995;32,099999;11,2;0
OPEN;19/06/2025;14:49:16;0;0;0;67;49;-352,818479;28,65;32,05;12,7;0
OPEN;19/06/2025;14:49:46;0;0;0;63;56;-362,818969;28,5999995;32,05;12,5;0
OPEN;19/06/2025;14:49:52;0;0;0;56;52;-326,817257;28,65;32,099999;10,5;0
OPEN;19/06/2025;14:49:57;0;0;0;56;52;-326,817257;28,65;32,099999;10,5;1
OPEN;19/06/2025;14:50:16;0;0;0;56;52;-326,817257;28,65;32,099999;10,5;0
OPEN;19/06/2025;14:50:46;0;0;0;58;61;-324,150387;28,5999995;32,099999;9,6999998;0
OPEN;19/06/2025;14:51:16;0;0;0;63;56;-323,483639;28,65;32,1500005;10,3;0
OPEN;19/06/2025;14:51:22;0;0;0;67;50;-340,817871;28,65;32,200001;11,6;0
OPEN;19/06/2025;14:51:33;0;0;0;67;50;-340,817871;28,65;32,200001;11,6;1
OPEN;19/06/2025;14:51:46;0;0;0;67;50;-340,817871;28,65;32,200001;11,6;0
OPEN;19/06/2025;14:52:16;0;0;0;67;57;-358,152099;28,5999995;32,25;12,9;0
OPEN;19/06/2025;14:52:46;0;0;0;62;58;-365,485837;28,5999995;32,25;12,1;0
OPEN;19/06/2025;14:52:47;0;0;0;56;56;-324,150271;28,7;32,3000015;10,3;0
OPEN;19/06/2025;14:52:52;0;0;0;56;56;-324,150271;28,7;32,3000015;10,3;1
OPEN;19/06/2025;14:53:16;0;0;0;56;56;-324,150271;28,7;32,3000015;10,3;0
OPEN;19/06/2025;14:53:46;0;0;0;60;55;-328,150509;28,7;32,3000015;9,8999996;0
OPEN;19/06/2025;14:54:12;0;0;0;65;51;-327,483767;28,75;32,3500005;10,6;0
OPEN;19/06/2025;14:54:16;0;0;0;65;51;-327,483767;28,75;32,3500005;10,6;1
OPEN;19/06/2025;14:54:22;0;0;0;67;59;-344,817993;28,8;32,3500005;11,9;1
OPEN;19/06/2025;14:54:46;0;0;0;67;59;-344,817993;28,8;32,3500005;11,9;0
OPEN;19/06/2025;14:55:16;0;0;0;66;55;-361,485597;28,75;32,3500005;12,8;0
OPEN;19/06/2025;14:55:32;0;0;0;59;55;-334,150883;28,8;32,3500005;11,5;0
OPEN;19/06/2025;14:55:43;0;0;0;59;55;-334,150883;28,8;32,3500005;11,5;1
OPEN;19/06/2025;14:55:46;0;0;0;59;55;-334,150883;28,8;32,3500005;11,5;0
OPEN;19/06/2025;14:56:16;0;0;0;57;51;-323,483767;28,9000005;32,3500005;9,8999996;0
OPEN;19/06/2025;14:56:46;0;0;0;62;52;-323,483641;28,9000005;32,299999;10;0
OPEN;19/06/2025;14:56:57;0;0;0;66;56;-322,817019;28,9000005;32,299999;11;0
OPEN;19/06/2025;14:57:12;0;0;0;66;56;-322,817019;28,9000005;32,299999;11;1
OPEN;19/06/2025;14:57:16;0;0;0;66;56;-322,817019;28,9000005;32,299999;11;0
OPEN;19/06/2025;14:57:46;0;0;0;67;47;-346,151371;28,9000005;32,299999;12,5;0
OPEN;19/06/2025;14:58:16;0;0;0;64;54;-366,152467;29;32,299999;12,6;0
OPEN;19/06/2025;14:58:27;0;0;0;57;50;-326,150509;29;32,299999;10,8;0
OPEN;19/06/2025;14:58:32;0;0;0;57;50;-326,150509;29;32,299999;10,8;1
OPEN;19/06/2025;14:58:46;0;0;0;57;50;-326,150509;29;32,299999;10,8;0
OPEN;19/06/2025;14:59:16;0;0;0;58;53;-321,483645;28,9499995;32,299999;9,8000002;0
OPEN;19/06/2025;14:59:46;0;0;0;65;54;-321,483519;29;32,3500005;10,2;0
OPEN;19/06/2025;14:59:53;0;0;0;67;50;-341,484621;29;32,3500005;11,4;0
OPEN;19/06/2025;15:00:08;0;0;0;67;50;-341,484621;29;32,3500005;11,4;1
OPEN;19/06/2025;15:00:16;0;0;0;67;50;-341,484621;29;32,3500005;11,4;0
OPEN;19/06/2025;15:00:46;0;0;0;67;52;-358,151977;29,0500005;32,3999995;12,7;0
OPEN;19/06/2025;15:01:16;0;0;0;62;59;-362,152217;29,1000005;32,499999;12,2;0
OPEN;19/06/2025;15:01:17;0;0;0;56;54;-323,483639;29,1000005;32,499999;10,2;0
OPEN;19/06/2025;15:01:22;0;0;0;56;54;-323,483639;29,1000005;32,499999;10,2;1
OPEN;19/06/2025;15:01:46;0;0;0;56;54;-323,483639;29,1000005;32,499999;10,2;0
OPEN;19/06/2025;15:02:16;0;0;0;60;50;-323,483643;29,1000005;32,5500005;9,6999998;0
OPEN;19/06/2025;15:02:42;0;0;0;65;53;-320,816899;29,1500005;32,5500005;10,4;0
OPEN;19/06/2025;15:02:46;0;0;0;65;53;-320,816899;29,1500005;32,5500005;10,4;1
OPEN;19/06/2025;15:02:52;0;0;0;67;56;-342,817991;29,1500005;32,5500005;11,7;1
OPEN;19/06/2025;15:03:16;0;0;0;67;56;-342,817991;29,1500005;32,5500005;11,7;0
OPEN;19/06/2025;15:03:46;0;0;0;67;50;-364,819093;29,1500005;32,5500005;12,9;0
OPEN;19/06/2025;15:04:12;0;0;0;60;58;-364,819093;29,1000005;32,6000005;11,9;0
OPEN;19/06/2025;15:04:16;0;0;0;60;58;-364,819093;29,1000005;32,6000005;11,9;1
OPEN;19/06/2025;15:04:17;0;0;0;55;53;-326,817143;29,1999995;32,549999;9,8999996;1
OPEN;19/06/2025;15:04:46;0;0;0;55;53;-326,817143;29,1999995;32,549999;9,8999996;0
OPEN;19/06/2025;15:05:16;0;0;0;60;55;-320,816771;29,1500005;32,549999;9,6000004;0
OPEN;19/06/2025;15:05:42;0;0;0;65;50;-319,483517;29,1000005;32,45;10,5;0
OPEN;19/06/2025;15:05:46;0;0;0;65;50;-319,483517;29,1000005;32,45;10,5;1
OPEN;19/06/2025;15:05:58;0;0;0;67;54;-340,151247;29,1000005;32,400001;12;1
OPEN;19/06/2025;15:06:16;0;0;0;67;54;-340,151247;29,1000005;32,400001;12;0
OPEN;19/06/2025;15:06:46;0;0;0;66;51;-366,152467;29,0500005;32,400001;12,9;0
OPEN;19/06/2025;15:07:08;0;0;0;59;54;-338,151121;29;32,3499995;11,6;0
OPEN;19/06/2025;15:07:13;0;0;0;59;54;-338,151121;29;32,3499995;11,6;1
OPEN;19/06/2025;15:07:16;0;0;0;59;54;-338,151121;29;32,3499995;11,6;0
OPEN;19/06/2025;15:07:46;0;0;0;57;51;-326,150393;29;32,3499995;9,8999996;0
OPEN;19/06/2025;15:08:16;0;0;0;60;58;-323,483767;28,950001;32,400001;9,8999996;0
OPEN;19/06/2025;15:08:38;0;0;0;66;57;-326,150511;28,9000005;32,400001;10,8;0
OPEN;19/06/2025;15:08:46;0;0;0;66;57;-326,150511;28,9000005;32,400001;10,8;1
OPEN;19/06/2025;15:08:48;0;0;0;67;60;-343,484619;28,9000005;32,400001;12,3;1
OPEN;19/06/2025;15:09:16;0;0;0;67;60;-343,484619;28,9000005;32,400001;12,3;0
OPEN;19/06/2025;15:09:46;0;0;0;65;56;-362,152219;28,9499995;32,5;12,8;0
OPEN;19/06/2025;15:10:03;0;0;0;58;53;-328,150639;29;32,549999;11,1;0
OPEN;19/06/2025;15:10:08;0;0;0;58;53;-328,150639;29;32,549999;11,1;1
OPEN;19/06/2025;15:10:16;0;0;0;58;53;-328,150639;29;32,549999;11,1;0
OPEN;19/06/2025;15:10:46;0;0;0;56;58;-319,483525;29,049999;32,549999;9,6000004;0
OPEN;19/06/2025;15:11:16;0;0;0;59;47;-320,816899;29,049999;32,6500005;9,8000002;0
OPEN;19/06/2025;15:11:42;0;0;0;64;48;-319,483401;29,049999;32,6500005;11;0
OPEN;19/06/2025;15:11:46;0;0;0;64;48;-319,483401;29,049999;32,6500005;11;1
OPEN;19/06/2025;15:11:52;0;0;0;66;56;-344,151365;29,15;32,6500005;12,5;1
OPEN;19/06/2025;15:12:16;0;0;0;66;56;-344,151365;29,15;32,6500005;12,5;0
OPEN;19/06/2025;15:12:46;0;0;0;63;50;-360,152097;29,25;32,6500005;12,7;0
OPEN;19/06/2025;15:12:52;0;0;0;56;49;-327,483887;29,25;32,6500005;10,8;0
OPEN;19/06/2025;15:13:02;0;0;0;56;49;-327,483887;29,25;32,6500005;10,8;1
OPEN;19/06/2025;15:13:16;0;0;0;56;49;-327,483887;29,25;32,6500005;10,8;0
OPEN;19/06/2025;15:13:47;0;0;0;58;49;-321,483519;29,3499995;32,6500005;9,6000004;0
OPEN;19/06/2025;15:14:17;0;0;0;63;52;-326,817135;29,4;32,6999995;10;0
OPEN;19/06/2025;15:14:27;0;0;0;66;50;-337,484371;29,4;32,6500005;11,2;0
OPEN;19/06/2025;15:14:37;0;0;0;66;50;-337,484371;29,4;32,6500005;11,2;1
OPEN;19/06/2025;15:14:47;0;0;0;66;50;-337,484371;29,4;32,6500005;11,2;0
OPEN;19/06/2025;15:15:17;0;0;0;67;58;-354,818607;29,3499995;32,6500005;12,7;0
OPEN;19/06/2025;15:15:47;0;0;0;63;57;-364,819087;29,3999995;32,6500005;12,5;0
OPEN;19/06/2025;15:15:53;0;0;0;56;54;-324,817137;29,3999995;32,6999995;10,5;0
OPEN;19/06/2025;15:15:57;0;0;0;56;54;-324,817137;29,3999995;32,6999995;10,5;1
OPEN;19/06/2025;15:16:17;0;0;0;56;54;-324,817137;29,3999995;32,6999995;10,5;0
OPEN;19/06/2025;15:16:47;0;0;0;59;52;-324,150267;29,3999995;32,75;9,6999998;0
OPEN;19/06/2025;15:17:17;0;0;0;64;53;-326,817137;29,3999995;32,8000015;10,2;0
OPEN;19/06/2025;15:17:23;0;0;0;67;57;-336,817747;29,3500005;32,8000015;11,5;0
OPEN;19/06/2025;15:17:32;0;0;0;67;57;-336,817747;29,3500005;32,8000015;11,5;1
OPEN;19/06/2025;15:17:47;0;0;0;67;57;-336,817747;29,3500005;32,8000015;11,5;0
OPEN;19/06/2025;15:18:17;0;0;0;67;59;-355,485231;29,3;32,8000015;12,8;0
OPEN;19/06/2025;15:18:42;0;0;0;61;61;-364,819093;29,3500005;32,8500005;12,1;0
OPEN;19/06/2025;15:18:47;0;0;0;61;61;-364,819093;29,3500005;32,8500005;12,1;1
OPEN;19/06/2025;15:18:52;0;0;0;56;49;-322,817019;29,4000005;32,8999995;10,3;1
OPEN;19/06/2025;15:19:17;0;0;0;56;49;-322,817019;29,4000005;32,8999995;10,3;0
OPEN;19/06/2025;15:19:47;0;0;0;59;56;-326,150511;29,4000005;32,8999995;9,8999996;0
OPEN;19/06/2025;15:20:12;0;0;0;65;55;-320,150267;29,3500005;32,8999995;10,6;0
OPEN;19/06/2025;15:20:17;0;0;0;65;55;-320,150267;29,3500005;32,8999995;10,6;1
OPEN;19/06/2025;15:20:28;0;0;0;66;52;-344,151365;29,4000005;32,8999995;11,9;1
OPEN;19/06/2025;15:20:47;0;0;0;66;52;-344,151365;29,4000005;32,8999995;11,9;0
OPEN;19/06/2025;15:21:17;0;0;0;66;54;-362,818973;29,4000005;32,8999995;12,8;0
OPEN;19/06/2025;15:21:37;0;0;0;59;50;-337,484379;29,35;32,8999995;11,5;0
OPEN;19/06/2025;15:21:42;0;0;0;59;50;-337,484379;29,35;32,8999995;11,5;1
OPEN;19/06/2025;15:21:47;0;0;0;59;50;-337,484379;29,35;32,8999995;11,5;0
OPEN;19/06/2025;15:22:17;0;0;0;57;57;-322,150273;29,4000005;32,8500005;9,8999996;0
OPEN;19/06/2025;15:22:47;0;0;0;61;51;-322,150273;29,35;32,8500005;10;0
OPEN;19/06/2025;15:23:03;0;0;0;66;49;-324,817137;29,35;32,8500005;11,2;0
OPEN;19/06/2025;15:23:17;0;0;0;66;49;-324,817137;29,35;32,8500005;11,2;1
OPEN;19/06/2025;15:23:47;0;0;0;67;51;-351,484987;29,3;32,8500005;12,4;0
OPEN;19/06/2025;15:24:17;0;0;0;64;60;-360,818847;29,35;32,8500005;12,6;0
OPEN;19/06/2025;15:24:27;0;0;0;57;49;-321,483645;29,35;32,8500005;10,8;0
OPEN;19/06/2025;15:24:32;0;0;0;57;49;-321,483645;29,35;32,8500005;10,8;1
OPEN;19/06/2025;15:24:47;0;0;0;57;49;-321,483645;29,35;32,8500005;10,8;0
OPEN;19/06/2025;15:25:17;0;0;0;58;49;-322,150269;29,35;32,8500005;9,8000002;0
OPEN;19/06/2025;15:25:47;0;0;0;63;48;-319,483401;29,35;32,8500005;10,3;0
OPEN;19/06/2025;15:25:58;0;0;0;67;57;-337,484377;29,35;32,8500005;11,5;0
OPEN;19/06/2025;15:26:02;0;0;0;67;57;-337,484377;29,35;32,8500005;11,5;1
OPEN;19/06/2025;15:26:17;0;0;0;67;57;-337,484377;29,35;32,8500005;11,5;0
OPEN;19/06/2025;15:26:47;0;0;0;66;53;-360,818851;29,35;32,8999995;12,8;0
OPEN;19/06/2025;15:27:17;0;0;0;60;50;-360,818849;29,3;32,95;11,8;0
OPEN;19/06/2025;15:27:22;0;0;0;57;52;-322,817019;29,4000005;32,999999;10,1;1
OPEN;19/06/2025;15:27:47;0;0;0;57;52;-322,817019;29,4000005;32,999999;10,1;0
OPEN;19/06/2025;15:28:17;0;0;0;60;51;-320,150151;29,4000005;32,999999;9,8000002;0
OPEN;19/06/2025;15:28:42;0;0;0;65;60;-319,483519;29,4000005;32,999999;10,5;0
OPEN;19/06/2025;15:28:47;0;0;0;65;60;-319,483519;29,4000005;32,999999;10,5;1
OPEN;19/06/2025;15:28:57;0;0;0;67;53;-337,484375;29,3500005;32,999999;11,9;1
OPEN;19/06/2025;15:29:17;0;0;0;67;53;-337,484375;29,3500005;32,999999;11,9;0
OPEN;19/06/2025;15:29:47;0;0;0;66;56;-360,152101;29,3000005;32,999999;12,8;0
OPEN;19/06/2025;15:30:07;0;0;0;57;50;-330,817387;29,3500005;32,95;11,2;0
OPEN;19/06/2025;15:30:12;0;0;0;57;50;-330,817387;29,3500005;32,95;11,2;1
OPEN;19/06/2025;15:30:17;0;0;0;57;50;-330,817387;29,3500005;32,95;11,2;0
OPEN;19/06/2025;15:30:47;0;0;0;57;46;-324,817137;29,3500005;32,95;9,6999998;0
OPEN;19/06/2025;15:31:17;0;0;0;61;60;-320,150143;29,3000005;32,95;9,8999996;0
OPEN;19/06/2025;15:31:38;0;0;0;67;59;-321,483523;29,3000005;32,95;10,9;0
OPEN;19/06/2025;15:31:47;0;0;0;67;59;-321,483523;29,3000005;32,95;10,9;1
OPEN;19/06/2025;15:31:48;0;0;0;67;53;-348,151493;29,25;32,900001;12,4;1
OPEN;19/06/2025;15:32:17;0;0;0;67;53;-348,151493;29,25;32,900001;12,4;0
OPEN;19/06/2025;15:32:47;0;0;0;65;58;-365,485715;29,25;32,900001;12,8;0
OPEN;19/06/2025;15:33:02;0;0;0;58;54;-324,150387;29,3000005;32,95;11,1;0
OPEN;19/06/2025;15:33:08;0;0;0;58;54;-324,150387;29,3000005;32,95;11,1;1
OPEN;19/06/2025;15:33:17;0;0;0;58;54;-324,150387;29,3000005;32,95;11,1;0
OPEN;19/06/2025;15:33:47;0;0;0;59;58;-322,816893;29,3000005;32,95;9,6000004;0
OPEN;19/06/2025;15:34:17;0;0;0;63;60;-320,816893;29,3000005;32,900001;10;0
OPEN;19/06/2025;15:34:33;0;0;0;66;56;-338,817867;29,3500005;32,95;11,3;0
OPEN;19/06/2025;15:34:42;0;0;0;66;56;-338,817867;29,3500005;32,95;11,3;1
OPEN;19/06/2025;15:34:47;0;0;0;66;56;-338,817867;29,3500005;32,95;11,3;0
OPEN;19/06/2025;15:35:17;0;0;0;67;53;-352,151729;29,3500005;32,95;12,7;0
OPEN;19/06/2025;15:35:47;0;0;0;63;56;-362,152221;29,3000005;32,95;12,4;0
OPEN;19/06/2025;15:35:57;0;0;0;56;57;-326,817135;29,3499995;32,999999;10,5;0
OPEN;19/06/2025;15:36:02;0;0;0;56;57;-326,817135;29,3499995;32,999999;10,5;1
OPEN;19/06/2025;15:36:17;0;0;0;56;57;-326,817135;29,3499995;32,999999;10,5;0
OPEN;19/06/2025;15:36:47;0;0;0;59;48;-319,483525;29,3999995;33,049999;9,8000002;0
OPEN;19/06/2025;15:37:17;0;0;0;64;56;-322,817021;29,4499995;33,1000005;10,4;0
OPEN;19/06/2025;15:37:23;0;0;0;67;55;-342,817993;29,4499995;33,1000005;11,6;0
OPEN;19/06/2025;15:37:32;0;0;0;67;55;-342,817993;29,4499995;33,1000005;11,6;1
OPEN;19/06/2025;15:37:47;0;0;0;67;55;-342,817993;29,4499995;33,1000005;11,6;0
OPEN;19/06/2025;15:38:17;0;0;0;66;49;-360,818843;29,5;33,1000005;12,8;0
OPEN;19/06/2025;15:38:47;0;0;0;60;57;-363,485597;29,5;33,049999;11,9;0
OPEN;19/06/2025;15:38:52;0;0;0;55;57;-322,150265;29,5;33,049999;9,8000002;1
OPEN;19/06/2025;15:39:17;0;0;0;55;57;-322,150265;29,5;33,049999;9,8000002;0
OPEN;19/06/2025;15:39:47;0;0;0;59;54;-322,150267;29,5;33,049999;9,5;0
OPEN;19/06/2025;15:40:17;0;0;0;65;58;-318,816775;29,5;33;10,4;0
OPEN;19/06/2025;15:40:27;0;0;0;67;53;-342,817993;29,4499995;33;11,9;1
OPEN;19/06/2025;15:40:47;0;0;0;67;53;-342,817993;29,4499995;33;11,9;0
OPEN;19/06/2025;15:41:18;0;0;0;66;56;-356,818601;29,5;33;12,9;0
OPEN;19/06/2025;15:41:43;0;0;0;60;58;-363,485717;29,5;32,950001;11,9;0
OPEN;19/06/2025;15:41:48;0;0;0;60;58;-363,485717;29,5;32,950001;11,9;1
OPEN;19/06/2025;15:42:18;0;0;0;56;53;-324,817013;29,5;33;9,8999996;0
OPEN;19/06/2025;15:42:48;0;0;0;60;61;-321,483523;29,4499995;33;9,8000002;0
OPEN;19/06/2025;15:43:12;0;0;0;66;51;-324,150391;29,4499995;33;10,8;0
OPEN;19/06/2025;15:43:18;0;0;0;66;51;-324,150391;29,4499995;33;10,8;1
OPEN;19/06/2025;15:43:22;0;0;0;67;51;-340,817869;29,4499995;33;12,3;1
OPEN;19/06/2025;15:43:48;0;0;0;67;51;-340,817869;29,4499995;33;12,3;0
OPEN;19/06/2025;15:44:18;0;0;0;65;52;-362,818973;29,3999995;33;12,8;0
OPEN;19/06/2025;15:44:38;0;0;0;57;60;-325,483769;29,4;33,05;11,1;0
OPEN;19/06/2025;15:44:43;0;0;0;57;60;-325,483769;29,4;33,05;11,1;1
OPEN;19/06/2025;15:44:48;0;0;0;57;60;-325,483769;29,4;33,05;11,1;0
OPEN;19/06/2025;15:45:18;0;0;0;57;49;-320,150151;29,3499995;33;9,6000004;0
OPEN;19/06/2025;15:45:48;0;0;0;61;54;-324,817143;29,4;33,099999;9,8999996;0
OPEN;19/06/2025;15:46:03;0;0;0;67;52;-316,149905;29,5;33,099999;11;0
OPEN;19/06/2025;15:46:18;0;0;0;67;52;-316,149905;29,5;33,099999;11;1
OPEN;19/06/2025;15:46:48;0;0;0;67;58;-348,818241;29,45;33,099999;12,4;0
OPEN;19/06/2025;15:47:18;0;0;0;64;61;-360,818851;29,45;33,099999;12,7;0
OPEN;19/06/2025;15:47:32;0;0;0;57;60;-326,817141;29,45;33,099999;10,9;0
OPEN;19/06/2025;15:47:37;0;0;0;57;60;-326,817141;29,45;33,099999;10,9;1
OPEN;19/06/2025;15:47:48;0;0;0;57;60;-326,817141;29,45;33,099999;10,9;0
OPEN;19/06/2025;15:48:18;0;0;0;57;57;-324,150393;29,4;33,099999;9,6999998;0
OPEN;19/06/2025;15:48:48;0;0;0;64;49;-316,816649;29,45;33,099999;10,1;0
OPEN;19/06/2025;15:49:03;0;0;0;66;60;-336,817751;29,45;33,099999;11,2;0
OPEN;19/06/2025;15:49:13;0;0;0;66;60;-336,817751;29,45;33,099999;11,2;1
OPEN;19/06/2025;15:49:18;0;0;0;66;60;-336,817751;29,45;33,099999;11,2;0
OPEN;19/06/2025;15:49:48;0;0;0;67;55;-356,818607;29,5;33,099999;12,6;0
OPEN;19/06/2025;15:50:18;0;0;0;63;57;-359,485471;29,5;33,05;12,4;0
OPEN;19/06/2025;15:50:27;0;0;0;56;46;-320,816771;29,5;33,05;10,6;0
OPEN;19/06/2025;15:50:32;0;0;0;56;46;-320,816771;29,5;33,05;10,6;1
OPEN;19/06/2025;15:50:48;0;0;0;56;46;-320,816771;29,5;33,05;10,6;0
OPEN;19/06/2025;15:51:18;0;0;0;59;59;-324,817141;29,5;33,05;9,8999996;0
OPEN;19/06/2025;15:51:48;0;0;0;64;43;-318,150021;29,45;33,05;10,5;0
OPEN;19/06/2025;15:51:58;0;0;0;66;58;-338,151121;29,5;33,05;11,7;0
OPEN;19/06/2025;15:52:08;0;0;0;66;58;-338,151121;29,5;33,05;11,7;1
OPEN;19/06/2025;15:52:18;0;0;0;66;58;-338,151121;29,5;33,05;11,7;0
OPEN;19/06/2025;15:52:48;0;0;0;66;58;-361,485591;29,6000005;33,05;12,8;0
OPEN;19/06/2025;15:53:17;0;0;0;60;51;-360,818967;29,6000005;33,1499995;11,9;0
OPEN;19/06/2025;15:53:18;0;0;0;60;51;-360,818967;29,6000005;33,1499995;11,9;1
OPEN;19/06/2025;15:53:22;0;0;0;56;52;-325,483765;29,55;33,1499995;9,8999996;1
OPEN;19/06/2025;15:53:48;0;0;0;56;52;-325,483765;29,55;33,1499995;9,8999996;0
OPEN;19/06/2025;15:54:18;0;0;0;61;52;-321,483517;29,6000005;33,200001;9,6000004;0
OPEN;19/06/2025;15:54:48;0;0;0;66;58;-318,816769;29,6000005;33,200001;10,4;0
OPEN;19/06/2025;15:54:58;0;0;0;67;56;-337,484377;29,6000005;33,25;11,9;1
OPEN;19/06/2025;15:55:18;0;0;0;67;56;-337,484377;29,6000005;33,25;11,9;0
OPEN;19/06/2025;15:55:48;0;0;0;66;57;-360,818849;29,6999995;33,299999;12,8;0
OPEN;19/06/2025;15:56:12;0;0;0;59;45;-340,151247;29,6999995;33,299999;11,6;0
OPEN;19/06/2025;15:56:17;0;0;0;59;45;-340,151247;29,6999995;33,299999;11,6;1
OPEN;19/06/2025;15:56:18;0;0;0;59;45;-340,151247;29,6999995;33,299999;11,6;0
OPEN;19/06/2025;15:56:48;0;0;0;56;52;-322,816893;29,6499995;33,299999;9,8999996;0
OPEN;19/06/2025;15:57:18;0;0;0;62;49;-319,483403;29,6999995;33,299999;9,8999996;0
OPEN;19/06/2025;15:57:37;0;0;0;66;57;-321,483523;29,75;33,299999;10,8;0
OPEN;19/06/2025;15:57:48;0;0;0;66;57;-321,483523;29,75;33,299999;10,8;1
OPEN;19/06/2025;15:57:52;0;0;0;67;51;-340,151119;29,6999995;33,299999;12,2;1
OPEN;19/06/2025;15:58:18;0;0;0;67;51;-340,151119;29,6999995;33,299999;12,2;0
OPEN;19/06/2025;15:58:48;0;0;0;65;45;-358,818721;29,6999995;33,25;12,7;0
OPEN;19/06/2025;15:59:02;0;0;0;58;59;-322,816891;29,6500005;33,25;11,1;0
OPEN;19/06/2025;15:59:12;0;0;0;58;59;-322,816891;29,6500005;33,25;11,1;1
