Breaks;Date;Time;V2V_CAPTAGE_CO2 [B];VANNE_PROP_FOND [I];VANNE_UTA_CHAUD [I];VANNE_UTA_FROID [I];VENTILATEUR_CTA [B];MOLE_CO2_DERIVEE [R];ORIGINE_COLONNES [B];V2V_INJECTION_N2 [B];V2V_INJECTION_O2 [B];V2V_INJ_AIR_NEUF [B]
OPEN;19/06/2025;16:02:18;0;0;67;0;1;314;0;0;0;1
OPEN;19/06/2025;16:02:48;0;0;96;0;1;299;0;0;0;1
OPEN;19/06/2025;16:03:18;0;0;71;0;1;308;0;0;0;1
OPEN;19/06/2025;16:03:48;0;0;19;0;1;272;0;0;0;1
OPEN;19/06/2025;16:04:18;0;0;0;40;1;287;0;0;0;1
OPEN;19/06/2025;16:04:48;0;0;9;0;1;302;0;0;0;1
OPEN;19/06/2025;16:05:18;0;0;92;0;1;303;0;0;0;1
OPEN;19/06/2025;16:05:48;0;0;100;0;1;264;0;0;0;1
OPEN;19/06/2025;16:06:18;0;0;67;0;1;309;0;0;0;1
OPEN;19/06/2025;16:06:48;0;0;8;0;1;277;0;0;0;1
OPEN;19/06/2025;16:07:18;0;0;0;40;1;307;0;0;0;1
OPEN;19/06/2025;16:07:49;0;0;21;0;1;337;0;0;0;1
OPEN;19/06/2025;16:08:19;0;0;96;0;1;306;0;0;0;1
OPEN;19/06/2025;16:08:49;0;0;96;0;1;293;0;0;0;1
OPEN;19/06/2025;16:09:19;0;0;55;0;1;287;0;0;0;1
OPEN;19/06/2025;16:09:49;0;0;0;18;1;281;0;0;0;1
OPEN;19/06/2025;16:10:19;0;0;0;40;1;325;0;0;0;1
OPEN;19/06/2025;16:10:49;0;0;42;0;1;281;0;0;0;1
OPEN;19/06/2025;16:11:19;0;0;100;0;1;301;0;0;0;1
OPEN;19/06/2025;16:11:49;0;0;92;0;1;331;0;0;0;1
OPEN;19/06/2025;16:12:19;0;0;42;0;1;298;0;0;0;1
OPEN;19/06/2025;16:12:49;0;0;0;27;1;283;0;0;0;1
OPEN;19/06/2025;16:13:19;0;0;0;31;1;312;0;0;0;1
OPEN;19/06/2025;16:13:49;0;0;55;0;1;282;0;0;0;1
OPEN;19/06/2025;16:14:19;0;0;100;0;1;305;0;0;0;1
OPEN;19/06/2025;16:14:49;0;0;88;0;1;279;0;0;0;1
OPEN;19/06/2025;16:15:19;0;0;30;0;1;292;0;0;0;1
OPEN;19/06/2025;16:15:49;0;0;0;35;1;311;0;0;0;1
OPEN;19/06/2025;16:16:19;0;0;0;27;1;275;0;0;0;1
OPEN;19/06/2025;16:16:49;0;0;71;0;1;305;0;0;0;1
OPEN;19/06/2025;16:17:19;0;0;100;0;1;302;0;0;0;1
OPEN;19/06/2025;16:17:49;0;0;84;0;1;309;0;0;0;1
OPEN;19/06/2025;16:18:19;0;0;23;0;1;260;0;0;0;1
OPEN;19/06/2025;16:18:49;0;0;0;40;1;297;0;0;0;1
OPEN;19/06/2025;16:19:19;0;0;0;14;1;289;0;0;0;1
OPEN;19/06/2025;16:19:49;0;0;84;0;1;327;0;0;0;1
OPEN;19/06/2025;16:20:19;0;0;100;0;1;287;0;0;0;1
OPEN;19/06/2025;16:20:49;0;0;71;0;1;293;0;0;0;1
OPEN;19/06/2025;16:21:19;0;0;12;0;1;310;0;0;0;1
OPEN;19/06/2025;16:21:49;0;0;0;44;1;277;0;0;0;1
OPEN;19/06/2025;16:22:19;0;0;9;0;1;259;0;0;0;1
OPEN;19/06/2025;16:22:49;0;0;92;0;1;297;0;0;0;1
OPEN;19/06/2025;16:23:19;0;0;100;0;1;331;0;0;0;1
OPEN;19/06/2025;16:23:49;0;0;67;0;1;289;0;0;0;1
OPEN;19/06/2025;16:24:19;0;0;8;0;1;303;0;0;0;1
OPEN;19/06/2025;16:24:49;0;0;0;40;1;301;0;0;0;1
OPEN;19/06/2025;16:25:19;0;0;25;0;1;301;0;0;0;1
OPEN;19/06/2025;16:25:49;0;0;96;0;1;300;0;0;0;1
OPEN;19/06/2025;16:26:19;0;0;96;0;1;292;0;0;0;1
OPEN;19/06/2025;16:26:49;0;0;55;0;1;295;0;0;0;1
OPEN;19/06/2025;16:27:19;0;0;0;18;1;268;0;0;0;1
OPEN;19/06/2025;16:27:49;0;0;0;40;1;311;0;0;0;1
OPEN;19/06/2025;16:28:19;0;0;42;0;1;263;0;0;0;1
OPEN;19/06/2025;16:28:49;0;0;100;0;1;301;0;0;0;1
OPEN;19/06/2025;16:29:19;0;0;96;0;1;284;0;0;0;1
OPEN;19/06/2025;16:29:49;0;0;45;0;1;321;0;0;0;1
OPEN;19/06/2025;16:30:19;0;0;0;22;1;292;0;0;0;1
OPEN;19/06/2025;16:30:49;0;0;0;31;1;322;0;0;0;1
OPEN;19/06/2025;16:31:19;0;0;55;0;1;329;0;0;0;1
OPEN;19/06/2025;16:31:49;0;0;100;0;1;303;0;0;0;1
OPEN;19/06/2025;16:32:19;0;0;84;0;1;308;0;0;0;1
OPEN;19/06/2025;16:32:49;0;0;30;0;1;290;0;0;0;1
OPEN;19/06/2025;16:33:19;0;0;0;35;1;280;0;0;0;1
OPEN;19/06/2025;16:33:49;0;0;0;22;1;297;0;0;0;1
OPEN;19/06/2025;16:34:19;0;0;67;0;1;331;0;0;0;1
OPEN;19/06/2025;16:34:49;0;0;96;0;1;326;0;0;0;1
OPEN;19/06/2025;16:35:19;0;0;71;0;1;330;0;0;0;1
OPEN;19/06/2025;16:35:49;0;0;15;0;1;319;0;0;0;1
OPEN;19/06/2025;16:36:19;0;0;0;40;1;288;0;0;0;1
OPEN;19/06/2025;16:36:49;0;0;13;0;1;303;0;0;0;1
OPEN;19/06/2025;16:37:20;0;0;84;0;1;309;0;0;0;1
OPEN;19/06/2025;16:37:50;0;0;88;0;1;288;0;0;0;1
OPEN;19/06/2025;16:38:20;0;0;59;0;1;252;0;0;0;1
OPEN;19/06/2025;16:38:50;0;0;0;9;1;316;0;0;0;1
OPEN;19/06/2025;16:39:20;0;0;0;35;1;313;0;0;0;1
OPEN;19/06/2025;16:39:50;0;0;42;0;1;330;0;0;0;1
OPEN;19/06/2025;16:40:20;0;0;100;0;1;300;0;0;0;1
OPEN;19/06/2025;16:40:50;0;0;96;0;1;303;0;0;0;1
OPEN;19/06/2025;16:41:20;0;0;50;0;1;301;0;0;0;1
OPEN;19/06/2025;16:41:50;0;0;0;22;1;320;0;0;0;1
OPEN;19/06/2025;16:42:20;0;0;0;31;1;312;0;0;0;1
OPEN;19/06/2025;16:42:50;0;0;50;0;1;304;0;0;0;1
OPEN;19/06/2025;16:43:20;0;0;100;0;1;274;0;0;0;1
OPEN;19/06/2025;16:43:50;0;0;84;0;1;282;0;0;0;1
OPEN;19/06/2025;16:44:20;0;0;30;0;1;333;0;0;0;1
OPEN;19/06/2025;16:44:50;0;0;0;35;1;277;0;0;0;1
OPEN;19/06/2025;16:45:20;0;0;0;27;1;278;0;0;0;1
OPEN;19/06/2025;16:45:50;0;0;71;0;1;304;0;0;0;1
OPEN;19/06/2025;16:46:20;0;0;100;0;1;272;0;0;0;1
OPEN;19/06/2025;16:46:50;0;0;84;0;1;301;0;0;0;1
OPEN;19/06/2025;16:47:20;0;0;23;0;1;306;0;0;0;1
OPEN;19/06/2025;16:47:50;0;0;0;40;1;301;0;0;0;1
OPEN;19/06/2025;16:48:20;0;0;0;14;1;316;0;0;0;1
OPEN;19/06/2025;16:48:50;0;0;84;0;1;293;0;0;0;1
OPEN;19/06/2025;16:49:20;0;0;100;0;1;271;0;0;0;1
OPEN;19/06/2025;16:49:50;0;0;71;0;1;319;0;0;0;1
OPEN;19/06/2025;16:50:20;0;0;12;0;1;272;0;0;0;1
OPEN;19/06/2025;16:50:50;0;0;0;40;1;279;0;0;0;1
OPEN;19/06/2025;16:51:20;0;0;9;0;1;265;0;0;0;1
OPEN;19/06/2025;16:51:50;0;0;92;0;1;280;0;0;0;1
OPEN;19/06/2025;16:52:20;0;0;100;0;1;306;0;0;0;1
OPEN;19/06/2025;16:52:50;0;0;67;0;1;277;0;0;0;1
OPEN;19/06/2025;16:53:20;0;0;4;5;1;296;0;0;0;1
OPEN;19/06/2025;16:53:50;0;0;0;44;1;340;0;0;0;1
OPEN;19/06/2025;16:54:20;0;0;21;0;1;295;0;0;0;1
OPEN;19/06/2025;16:54:50;0;0;96;0;1;324;0;0;0;1
OPEN;19/06/2025;16:55:20;0;0;96;0;1;318;0;0;0;1
OPEN;19/06/2025;16:55:50;0;0;55;0;1;271;0;0;0;1
OPEN;19/06/2025;16:56:20;0;0;0;18;1;287;0;0;0;1
OPEN;19/06/2025;16:56:50;0;0;0;40;1;294;0;0;0;1
OPEN;19/06/2025;16:57:20;0;0;42;0;1;299;0;0;0;1
OPEN;19/06/2025;16:57:50;0;0;96;0;1;355;0;0;0;1
OPEN;19/06/2025;16:58:20;0;0;84;0;1;301;0;0;0;1
OPEN;19/06/2025;16:58:50;0;0;34;0;1;284;0;0;0;1
OPEN;19/06/2025;16:59:20;0;0;0;31;1;315;0;0;0;1
OPEN;19/06/2025;16:59:50;0;0;0;22;1;262;0;0;0;1
OPEN;19/06/2025;17:00:20;0;0;71;0;1;305;0;0;0;1
OPEN;19/06/2025;17:00:50;0;0;100;0;1;308;0;0;0;1
OPEN;19/06/2025;17:01:20;0;0;84;0;1;305;0;0;0;1
OPEN;19/06/2025;17:01:50;0;0;23;0;1;276;0;0;0;1
OPEN;19/06/2025;17:02:20;0;0;0;40;1;285;0;0;0;1
OPEN;19/06/2025;17:02:50;0;0;0;14;1;289;0;0;0;1
OPEN;19/06/2025;17:03:20;0;0;80;0;1;307;0;0;0;1
OPEN;19/06/2025;17:03:50;0;0;100;0;1;308;0;0;0;1
OPEN;19/06/2025;17:04:20;0;0;75;0;1;293;0;0;0;1
OPEN;19/06/2025;17:04:50;0;0;12;0;1;295;0;0;0;1
OPEN;19/06/2025;17:05:20;0;0;0;44;1;298;0;0;0;1
OPEN;19/06/2025;17:05:50;0;0;9;0;1;301;0;0;0;1
OPEN;19/06/2025;17:06:20;0;0;92;0;1;322;0;0;0;1
OPEN;19/06/2025;17:06:50;0;0;100;0;1;302;0;0;0;1
OPEN;19/06/2025;17:07:21;0;0;67;0;1;290;0;0;0;1
OPEN;19/06/2025;17:07:51;0;0;4;5;1;292;0;0;0;1
OPEN;19/06/2025;17:08:21;0;0;0;40;1;265;0;0;0;1
OPEN;19/06/2025;17:08:51;0;0;21;0;1;285;0;0;0;1
OPEN;19/06/2025;17:09:21;0;0;92;0;1;322;0;0;0;1
OPEN;19/06/2025;17:09:51;0;0;96;0;1;333;0;0;0;1
OPEN;19/06/2025;17:10:21;0;0;59;0;1;328;0;0;0;1
OPEN;19/06/2025;17:10:51;0;0;0;14;1;296;0;0;0;1
OPEN;19/06/2025;17:11:21;0;0;0;40;1;280;0;0;0;1
OPEN;19/06/2025;17:11:51;0;0;38;0;1;301;0;0;0;1
OPEN;19/06/2025;17:12:21;0;0;100;0;1;260;0;0;0;1
OPEN;19/06/2025;17:12:51;0;0;92;0;1;313;0;0;0;1
OPEN;19/06/2025;17:13:21;0;0;42;0;1;289;0;0;0;1
OPEN;19/06/2025;17:13:51;0;0;0;27;1;282;0;0;0;1
OPEN;19/06/2025;17:14:21;0;0;0;31;1;302;0;0;0;1
OPEN;19/06/2025;17:14:51;0;0;55;0;1;292;0;0;0;1
OPEN;19/06/2025;17:15:21;0;0;88;0;1;293;0;0;0;1
OPEN;19/06/2025;17:15:51;0;0;75;0;1;284;0;0;0;1
OPEN;19/06/2025;17:16:21;0;0;27;0;1;313;0;0;0;1
OPEN;19/06/2025;17:16:51;0;0;0;35;1;277;0;0;0;1
OPEN;19/06/2025;17:17:21;0;0;0;9;1;279;0;0;0;1
OPEN;19/06/2025;17:17:51;0;0;80;0;1;284;0;0;0;1
OPEN;19/06/2025;17:18:21;0;0;96;0;1;299;0;0;0;1
OPEN;19/06/2025;17:18:51;0;0;63;0;1;285;0;0;0;1
OPEN;19/06/2025;17:19:21;0;0;4;5;1;275;0;0;0;1
OPEN;19/06/2025;17:19:51;0;0;0;40;1;310;0;0;0;1
OPEN;19/06/2025;17:20:21;0;0;25;0;1;261;0;0;0;1
OPEN;19/06/2025;17:20:51;0;0;88;0;1;311;0;0;0;1
OPEN;19/06/2025;17:21:21;0;0;88;0;1;266;0;0;0;1
OPEN;19/06/2025;17:21:51;0;0;50;0;1;269;0;0;0;1
OPEN;19/06/2025;17:22:21;0;0;0;22;1;288;0;0;0;1
OPEN;19/06/2025;17:22:51;0;0;0;31;1;323;0;0;0;1
OPEN;19/06/2025;17:23:21;0;0;55;0;1;287;0;0;0;1
OPEN;19/06/2025;17:23:51;0;0;96;0;1;298;0;0;0;1
OPEN;19/06/2025;17:24:21;0;0;80;0;1;292;0;0;0;1
OPEN;19/06/2025;17:24:51;0;0;23;0;1;309;0;0;0;1
OPEN;19/06/2025;17:25:21;0;0;0;40;1;303;0;0;0;1
OPEN;19/06/2025;17:25:51;0;0;0;9;1;302;0;0;0;1
OPEN;19/06/2025;17:26:21;0;0;75;0;1;254;0;0;0;1
OPEN;19/06/2025;17:26:51;0;0;92;0;1;324;0;0;0;1
OPEN;19/06/2025;17:27:21;0;0;67;0;1;276;0;0;0;1
OPEN;19/06/2025;17:27:51;0;0;8;0;1;313;0;0;0;1
OPEN;19/06/2025;17:28:21;0;0;0;40;1;237;0;0;0;1
OPEN;19/06/2025;17:28:51;0;0;25;0;1;288;0;0;0;1
OPEN;19/06/2025;17:29:21;0;0;100;0;1;278;0;0;0;1
OPEN;19/06/2025;17:29:51;0;0;100;0;1;316;0;0;0;1
OPEN;19/06/2025;17:30:21;0;0;59;0;1;278;0;0;0;1
OPEN;19/06/2025;17:30:51;0;0;0;18;1;327;0;0;0;1
OPEN;19/06/2025;17:31:21;0;0;0;40;1;311;0;0;0;1
OPEN;19/06/2025;17:31:51;0;0;38;0;1;275;0;0;0;1
OPEN;19/06/2025;17:32:21;0;0;100;0;1;307;0;0;0;1
OPEN;19/06/2025;17:32:51;0;0;92;0;1;290;0;0;0;1
OPEN;19/06/2025;17:33:21;0;0;42;0;1;276;0;0;0;1
OPEN;19/06/2025;17:33:51;0;0;0;27;1;301;0;0;0;1
OPEN;19/06/2025;17:34:21;0;0;0;31;1;286;0;0;0;1
OPEN;19/06/2025;17:34:52;0;0;59;0;1;301;0;0;0;1
OPEN;19/06/2025;17:35:22;0;0;96;0;1;282;0;0;0;1
OPEN;19/06/2025;17:35:52;0;0;80;0;1;306;0;0;0;1
OPEN;19/06/2025;17:36:22;0;0;27;0;1;304;0;0;0;1
OPEN;19/06/2025;17:36:52;0;0;0;40;1;286;0;0;0;1
OPEN;19/06/2025;17:37:22;0;0;0;14;1;286;0;0;0;1
OPEN;19/06/2025;17:37:52;0;0;80;0;1;284;0;0;0;1
OPEN;19/06/2025;17:38:22;0;0;100;0;1;281;0;0;0;1
OPEN;19/06/2025;17:38:52;0;0;75;0;1;300;0;0;0;1
OPEN;19/06/2025;17:39:22;0;0;15;0;1;298;0;0;0;1
OPEN;19/06/2025;17:39:52;0;0;0;44;1;307;0;0;0;1
OPEN;19/06/2025;17:40:22;0;0;9;0;1;297;0;0;0;1
OPEN;19/06/2025;17:40:52;0;0;92;0;1;290;0;0;0;1
OPEN;19/06/2025;17:41:22;0;0;100;0;1;280;0;0;0;1
OPEN;19/06/2025;17:41:52;0;0;63;0;1;279;0;0;0;1
OPEN;19/06/2025;17:42:22;0;0;4;5;1;328;0;0;0;1
OPEN;19/06/2025;17:42:52;0;0;0;44;1;261;0;0;0;1
OPEN;19/06/2025;17:43:22;0;0;21;0;1;301;0;0;0;1
OPEN;19/06/2025;17:43:52;0;0;96;0;1;276;0;0;0;1
OPEN;19/06/2025;17:44:22;0;0;100;0;1;282;0;0;0;1
OPEN;19/06/2025;17:44:52;0;0;59;0;1;290;0;0;0;1
OPEN;19/06/2025;17:45:22;0;0;0;18;1;309;0;0;0;1
OPEN;19/06/2025;17:45:52;0;0;0;40;1;276;0;0;0;1
OPEN;19/06/2025;17:46:22;0;0;38;0;1;271;0;0;0;1
OPEN;19/06/2025;17:46:52;0;0;100;0;1;297;0;0;0;1
OPEN;19/06/2025;17:47:22;0;0;92;0;1;298;0;0;0;1
OPEN;19/06/2025;17:47:52;0;0;42;0;1;317;0;0;0;1
OPEN;19/06/2025;17:48:22;0;0;0;27;1;299;0;0;0;1
OPEN;19/06/2025;17:48:52;0;0;0;35;1;286;0;0;0;1
OPEN;19/06/2025;17:49:22;0;0;55;0;1;309;0;0;0;1
OPEN;19/06/2025;17:49:52;0;0;100;0;1;325;0;0;0;1
OPEN;19/06/2025;17:50:22;0;0;88;0;1;267;0;0;0;1
OPEN;19/06/2025;17:50:52;0;0;34;0;1;306;0;0;0;1
OPEN;19/06/2025;17:51:22;0;0;0;31;1;313;0;0;0;1
OPEN;19/06/2025;17:51:52;0;0;0;22;1;308;0;0;0;1
OPEN;19/06/2025;17:52:22;0;0;71;0;1;294;0;0;0;1
OPEN;19/06/2025;17:52:52;0;0;100;0;1;324;0;0;0;1
OPEN;19/06/2025;17:53:22;0;0;80;0;1;306;0;0;0;1
OPEN;19/06/2025;17:53:52;0;0;12;0;1;281;0;0;0;1
OPEN;19/06/2025;17:54:22;0;0;0;44;1;275;0;0;0;1
OPEN;19/06/2025;17:54:52;0;0;9;0;1;268;0;0;0;1
OPEN;19/06/2025;17:55:22;0;0;88;0;1;328;0;0;0;1
OPEN;19/06/2025;17:55:52;0;0;100;0;1;295;0;0;0;1
OPEN;19/06/2025;17:56:22;0;0;71;0;1;300;0;0;0;1
OPEN;19/06/2025;17:56:52;0;0;4;0;1;297;0;0;0;1
OPEN;19/06/2025;17:57:22;0;0;0;40;1;314;0;0;0;1
OPEN;19/06/2025;17:57:52;0;0;25;0;1;312;0;0;0;1
OPEN;19/06/2025;17:58:22;0;0;96;0;1;304;0;0;0;1
OPEN;19/06/2025;17:58:52;0;0;100;0;1;313;0;0;0;1
OPEN;19/06/2025;17:59:22;0;0;55;0;1;320;0;0;0;1
OPEN;19/06/2025;17:59:52;0;0;0;5;1;300;0;0;0;1
OPEN;19/06/2025;18:00:22;0;0;0;40;1;317;0;0;0;1
OPEN;19/06/2025;18:00:52;0;0;25;0;1;272;0;0;0;1
OPEN;19/06/2025;18:01:22;0;0;100;0;1;294;0;0;0;1
OPEN;19/06/2025;18:01:52;0;0;92;0;1;273;0;0;0;1
OPEN;19/06/2025;18:02:22;0;0;42;0;1;292;0;0;0;1
OPEN;19/06/2025;18:02:53;0;0;0;18;1;294;0;0;0;1
OPEN;19/06/2025;18:03:23;0;0;0;35;1;317;0;0;0;1
OPEN;19/06/2025;18:03:53;0;0;55;0;1;303;0;0;0;1
OPEN;19/06/2025;18:04:23;0;0;100;0;1;307;0;0;0;1
OPEN;19/06/2025;18:04:53;0;0;88;0;1;264;0;0;0;1
OPEN;19/06/2025;18:05:23;0;0;30;0;1;317;0;0;0;1
OPEN;19/06/2025;18:05:53;0;0;0;35;1;298;0;0;0;1
OPEN;19/06/2025;18:06:23;0;0;0;31;1;281;0;0;0;1
OPEN;19/06/2025;18:06:53;0;0;71;0;1;305;0;0;0;1
OPEN;19/06/2025;18:07:23;0;0;96;0;1;281;0;0;0;1
OPEN;19/06/2025;18:07:53;0;0;71;0;1;323;0;0;0;1
OPEN;19/06/2025;18:08:23;0;0;15;0;1;299;0;0;0;1
OPEN;19/06/2025;18:08:53;0;0;0;35;1;313;0;0;0;1
OPEN;19/06/2025;18:09:23;0;0;13;9;1;287;0;0;0;1
OPEN;19/06/2025;18:09:53;0;0;80;0;1;282;0;0;0;1
OPEN;19/06/2025;18:10:23;0;0;84;0;1;247;0;0;0;1
OPEN;19/06/2025;18:10:53;0;0;50;0;1;288;0;0;0;1
OPEN;19/06/2025;18:11:23;0;0;0;5;1;283;0;0;0;1
OPEN;19/06/2025;18:11:53;0;0;0;40;1;313;0;0;0;1
OPEN;19/06/2025;18:12:23;0;0;38;0;1;301;0;0;0;1
OPEN;19/06/2025;18:12:53;0;0;92;0;1;291;0;0;0;1
OPEN;19/06/2025;18:13:23;0;0;75;0;1;252;0;0;0;1
OPEN;19/06/2025;18:13:53;0;0;30;0;1;313;0;0;0;1
OPEN;19/06/2025;18:14:23;0;0;0;35;1;307;0;0;0;1
OPEN;19/06/2025;18:14:53;0;0;0;31;1;308;0;0;0;1
OPEN;19/06/2025;18:15:23;0;0;67;0;1;316;0;0;0;1
OPEN;19/06/2025;18:15:53;0;0;100;0;1;275;0;0;0;1
OPEN;19/06/2025;18:16:23;0;0;80;0;1;300;0;0;0;1
OPEN;19/06/2025;18:16:53;0;0;19;0;1;288;0;0;0;1
OPEN;19/06/2025;18:17:23;0;0;0;44;1;313;0;0;0;1
OPEN;19/06/2025;18:17:53;0;0;0;14;1;268;0;0;0;1
OPEN;19/06/2025;18:18:23;0;0;75;0;1;314;0;0;0;1
OPEN;19/06/2025;18:18:53;0;0;100;0;1;300;0;0;0;1
OPEN;19/06/2025;18:19:23;0;0;71;0;1;295;0;0;0;1
OPEN;19/06/2025;18:19:53;0;0;12;0;1;283;0;0;0;1
OPEN;19/06/2025;18:20:23;0;0;0;44;1;269;0;0;0;1
OPEN;19/06/2025;18:20:53;0;0;9;0;1;324;0;0;0;1
OPEN;19/06/2025;18:21:23;0;0;84;0;1;334;0;0;0;1
OPEN;19/06/2025;18:21:53;0;0;96;0;1;252;0;0;0;1
OPEN;19/06/2025;18:22:23;0;0;57;0;1;301;0;0;0;1
OPEN;19/06/2025;18:22:53;0;0;0;9;1;272;0;0;0;1
OPEN;19/06/2025;18:23:23;0;0;0;44;1;305;0;0;0;1
OPEN;19/06/2025;18:23:53;0;0;25;0;1;276;0;0;0;1
OPEN;19/06/2025;18:24:23;0;0;100;0;1;304;0;0;0;1
OPEN;19/06/2025;18:24:53;0;0;96;0;1;299;0;0;0;1
OPEN;19/06/2025;18:25:23;0;0;49;0;1;295;0;0;0;1
OPEN;19/06/2025;18:25:53;0;0;0;18;1;267;0;0;0;1
OPEN;19/06/2025;18:26:23;0;0;0;40;1;261;0;0;0;1
OPEN;19/06/2025;18:26:53;0;0;38;0;1;295;0;0;0;1
OPEN;19/06/2025;18:27:23;0;0;100;0;1;278;0;0;0;1
OPEN;19/06/2025;18:27:53;0;0;92;0;1;302;0;0;0;1
OPEN;19/06/2025;18:28:23;0;0;42;0;1;263;0;0;0;1
OPEN;19/06/2025;18:28:53;0;0;0;27;1;277;0;0;0;1
OPEN;19/06/2025;18:29:23;0;0;0;40;1;298;0;0;0;1
OPEN;19/06/2025;18:29:54;0;0;55;0;1;304;0;0;0;1
OPEN;19/06/2025;18:30:24;0;0;100;0;1;323;0;0;0;1
OPEN;19/06/2025;18:30:54;0;0;84;0;1;314;0;0;0;1
OPEN;19/06/2025;18:31:24;0;0;30;0;1;289;0;0;0;1
OPEN;19/06/2025;18:31:54;0;0;0;35;1;297;0;0;0;1
OPEN;19/06/2025;18:32:24;0;0;0;22;1;302;0;0;0;1
OPEN;19/06/2025;18:32:54;0;0;71;0;1;303;0;0;0;1
OPEN;19/06/2025;18:33:24;0;0;100;0;1;307;0;0;0;1
OPEN;19/06/2025;18:33:54;0;0;80;0;1;273;0;0;0;1
OPEN;19/06/2025;18:34:24;0;0;23;0;1;274;0;0;0;1
OPEN;19/06/2025;18:34:54;0;0;0;40;1;311;0;0;0;1
OPEN;19/06/2025;18:35:24;0;0;0;14;1;297;0;0;0;1
OPEN;19/06/2025;18:35:54;0;0;75;0;1;288;0;0;0;1
OPEN;19/06/2025;18:36:24;0;0;100;0;1;274;0;0;0;1
OPEN;19/06/2025;18:36:54;0;0;71;0;1;288;0;0;0;1
OPEN;19/06/2025;18:37:24;0;0;12;0;1;300;0;0;0;1
OPEN;19/06/2025;18:37:54;0;0;0;44;1;286;0;0;0;1
OPEN;19/06/2025;18:38:24;0;0;9;0;1;287;0;0;0;1
OPEN;19/06/2025;18:38:54;0;0;92;0;1;270;0;0;0;1
OPEN;19/06/2025;18:39:24;0;0;100;0;1;309;0;0;0;1
OPEN;19/06/2025;18:39:54;0;0;67;0;1;312;0;0;0;1
OPEN;19/06/2025;18:40:24;0;0;4;5;1;305;0;0;0;1
OPEN;19/06/2025;18:40:54;0;0;0;40;1;290;0;0;0;1
OPEN;19/06/2025;18:41:24;0;0;21;0;1;292;0;0;0;1
OPEN;19/06/2025;18:41:54;0;0;92;0;1;290;0;0;0;1
OPEN;19/06/2025;18:42:24;0;0;96;0;1;280;0;0;0;1
OPEN;19/06/2025;18:42:54;0;0;49;0;1;312;0;0;0;1
OPEN;19/06/2025;18:43:24;0;0;0;18;1;289;0;0;0;1
OPEN;19/06/2025;18:43:54;0;0;0;35;1;310;0;0;0;1
OPEN;19/06/2025;18:44:24;0;0;42;0;1;346;0;0;0;1
OPEN;19/06/2025;18:44:54;0;0;92;0;1;274;0;0;0;1
OPEN;19/06/2025;18:45:24;0;0;80;0;1;279;0;0;0;1
OPEN;19/06/2025;18:45:54;0;0;34;0;1;285;0;0;0;1
OPEN;19/06/2025;18:46:24;0;0;0;31;1;290;0;0;0;1
OPEN;19/06/2025;18:46:54;0;0;0;18;1;294;0;0;0;1
OPEN;19/06/2025;18:47:24;0;0;67;0;1;328;0;0;0;1
OPEN;19/06/2025;18:47:54;0;0;96;0;1;313;0;0;0;1
OPEN;19/06/2025;18:48:24;0;0;71;0;1;302;0;0;0;1
OPEN;19/06/2025;18:48:54;0;0;15;0;1;319;0;0;0;1
OPEN;19/06/2025;18:49:24;0;0;0;40;1;292;0;0;0;1
OPEN;19/06/2025;18:49:54;0;0;13;0;1;296;0;0;0;1
OPEN;19/06/2025;18:50:24;0;0;84;0;1;349;0;0;0;1
OPEN;19/06/2025;18:50:54;0;0;88;0;1;305;0;0;0;1
OPEN;19/06/2025;18:51:24;0;0;55;0;1;323;0;0;0;1
OPEN;19/06/2025;18:51:54;0;0;0;14;1;325;0;0;0;1
OPEN;19/06/2025;18:52:24;0;0;0;31;1;299;0;0;0;1
OPEN;19/06/2025;18:52:54;0;0;46;0;1;312;0;0;0;1
OPEN;19/06/2025;18:53:24;0;0;96;0;1;273;0;0;0;1
OPEN;19/06/2025;18:53:54;0;0;88;0;1;330;0;0;0;1
OPEN;19/06/2025;18:54:24;0;0;38;0;1;305;0;0;0;1
OPEN;19/06/2025;18:54:55;0;0;0;31;1;296;0;0;0;1
OPEN;19/06/2025;18:55:25;0;0;0;31;1;272;0;0;0;1
OPEN;19/06/2025;18:55:55;0;0;63;0;1;274;0;0;0;1
OPEN;19/06/2025;18:56:25;0;0;96;0;1;334;0;0;0;1
OPEN;19/06/2025;18:56:55;0;0;80;0;1;295;0;0;0;1
OPEN;19/06/2025;18:57:25;0;0;27;0;1;287;0;0;0;1
OPEN;19/06/2025;18:57:55;0;0;0;40;1;280;0;0;0;1
OPEN;19/06/2025;18:58:25;0;0;0;14;1;305;0;0;0;1
OPEN;19/06/2025;18:58:55;0;0;75;0;1;296;0;0;0;1
OPEN;19/06/2025;18:59:25;0;0;92;0;1;288;0;0;0;1
OPEN;19/06/2025;18:59:55;0;0;63;0;1;269;0;0;0;1
OPEN;19/06/2025;19:00:25;0;0;8;0;1;327;0;0;0;1
OPEN;19/06/2025;19:00:55;0;0;0;35;1;264;0;0;0;1
OPEN;19/06/2025;19:01:25;0;0;30;0;1;300;0;0;0;1
OPEN;19/06/2025;19:01:55;0;0;92;0;1;257;0;0;0;1
OPEN;19/06/2025;19:02:25;0;0;88;0;1;313;0;0;0;1
OPEN;19/06/2025;19:02:55;0;0;45;0;1;326;0;0;0;1
OPEN;19/06/2025;19:03:25;0;0;0;18;1;285;0;0;0;1
