Breaks;Date;Time;VIDANGE_CANIVEAU [B];CONSIGNE_ROTATION [I];CONSIGNE_TEMP_INF [R];CONSIGNE_TEMP_SUP [R];DESHUMIDIFICATEUR [B];POIDS_EAU_CELLULE [R];POMPE_GENER_CHAUD [B];POMPE_GENER_FROID [B];TEMPERATURE_SONDE [R];V2V_ABSORBTION_O2 [B]
OPEN;20/06/2025;06:32:51;0;0;12;12;0;6,0540047;1;1;11,6;0
OPEN;20/06/2025;06:32:52;0;0;12;12;0;6,2902312;1;1;11,8;0
OPEN;20/06/2025;06:33:21;0;0;12;12;0;6,2902312;1;1;11,8;0
OPEN;20/06/2025;06:33:22;0;0;12;12;0;5,091753;1;1;11,9;0
OPEN;20/06/2025;06:33:43;0;0;12;12;0;5,091753;1;1;11,9;0
OPEN;20/06/2025;06:33:51;0;0;12;12;1;5,091753;1;1;11,9;0
OPEN;20/06/2025;06:33:52;0;0;12;12;1;4,4477086;1;1;11,7;0
OPEN;20/06/2025;06:34:21;0;0;12;12;1;4,4477086;1;1;11,7;0
OPEN;20/06/2025;06:34:22;0;0;12;12;1;4,8341117;1;1;11,4;0
OPEN;20/06/2025;06:34:51;0;0;12;12;1;4,8341117;1;1;11,4;0
OPEN;20/06/2025;06:34:52;0;0;12;12;1;5,6237698;1;1;11,4;0
OPEN;20/06/2025;06:35:13;0;0;12;12;1;5,6237698;1;1;11,4;0
OPEN;20/06/2025;06:35:21;0;0;12;12;0;5,6237698;1;1;11,4;0
OPEN;20/06/2025;06:35:22;0;0;12;12;0;6,176322;1;1;11,6;0
OPEN;20/06/2025;06:35:51;0;0;12;12;0;6,176322;1;1;11,6;0
OPEN;20/06/2025;06:35:52;0;0;12;12;0;6,0201674;1;1;11,9;0
OPEN;20/06/2025;06:36:21;0;0;12;12;0;6,0201674;1;1;11,9;0
OPEN;20/06/2025;06:36:22;0;0;12;12;0;4,7582812;1;1;11,8;0
OPEN;20/06/2025;06:36:34;0;0;12;12;0;4,7582812;1;1;11,8;0
OPEN;20/06/2025;06:36:51;0;0;12;12;1;4,7582812;1;1;11,8;0
OPEN;20/06/2025;06:36:52;0;0;12;12;1;4,6794934;1;1;11,5;0
OPEN;20/06/2025;06:37:21;0;0;12;12;1;4,6794934;1;1;11,5;0
OPEN;20/06/2025;06:37:22;0;0;12;12;1;5,0912142;1;1;11,4;0
OPEN;20/06/2025;06:37:51;0;0;12;12;1;5,0912142;1;1;11,4;0
OPEN;20/06/2025;06:37:52;0;0;12;12;1;5,6912255;1;1;11,4;0
OPEN;20/06/2025;06:38:09;0;0;12;12;1;5,6912255;1;1;11,4;0
OPEN;20/06/2025;06:38:21;0;0;12;12;0;5,6912255;1;1;11,4;0
OPEN;20/06/2025;06:38:22;0;0;12;12;0;6,3428321;1;1;11,7;0
OPEN;20/06/2025;06:38:51;0;0;12;12;0;6,3428321;1;1;11,7;0
OPEN;20/06/2025;06:38:52;0;0;12;12;0;5,8096151;1;1;11,9;0
OPEN;20/06/2025;06:39:21;0;0;12;12;0;5,8096151;1;1;11,9;0
OPEN;20/06/2025;06:39:22;0;0;12;12;0;4,6318097;1;1;11,7;0
OPEN;20/06/2025;06:39:29;0;0;12;12;0;4,6318097;1;1;11,7;0
OPEN;20/06/2025;06:39:51;0;0;12;12;1;4,6318097;1;1;11,7;0
OPEN;20/06/2025;06:39:52;0;0;12;12;1;4,7891321;1;1;11,5;0
OPEN;20/06/2025;06:40:21;0;0;12;12;1;4,7891321;1;1;11,5;0
OPEN;20/06/2025;06:40:22;0;0;12;12;1;5,2761002;1;1;11,4;0
OPEN;20/06/2025;06:40:51;0;0;12;12;1;5,2761002;1;1;11,4;0
OPEN;20/06/2025;06:40:52;0;0;12;12;1;5,8942795;1;1;11,6;0
OPEN;20/06/2025;06:41:04;0;0;12;12;1;5,8942795;1;1;11,6;0
OPEN;20/06/2025;06:41:21;0;0;12;12;0;5,8942795;1;1;11,6;0
OPEN;20/06/2025;06:41:22;0;0;12;12;0;6,3428321;1;1;11,8;0
OPEN;20/06/2025;06:41:51;0;0;12;12;0;6,3428321;1;1;11,8;0
OPEN;20/06/2025;06:41:52;0;0;12;12;0;5,441968;1;1;11,8;0
OPEN;20/06/2025;06:42:19;0;0;12;12;0;5,441968;1;1;11,8;0
OPEN;20/06/2025;06:42:21;0;0;12;12;1;5,441968;1;1;11,8;0
OPEN;20/06/2025;06:42:22;0;0;12;12;1;4,5389285;1;1;11,7;0
OPEN;20/06/2025;06:42:51;0;0;12;12;1;4,5389285;1;1;11,7;0
OPEN;20/06/2025;06:42:52;0;0;12;12;1;4,9000502;1;1;11,5;0
OPEN;20/06/2025;06:43:21;0;0;12;12;1;4,9000502;1;1;11,5;0
OPEN;20/06/2025;06:43:22;0;0;12;12;1;5,466229;1;1;11,5;0
OPEN;20/06/2025;06:43:51;0;0;12;12;1;5,466229;1;1;11,5;0
OPEN;20/06/2025;06:43:52;0;0;12;12;1;6,0945358;1;1;11,7;0
OPEN;20/06/2025;06:43:54;0;0;12;12;1;6,0945358;1;1;11,7;0
OPEN;20/06/2025;06:44:21;0;0;12;12;0;6,0945358;1;1;11,7;0
OPEN;20/06/2025;06:44:22;0;0;12;12;0;6,2486167;1;1;11,9;0
OPEN;20/06/2025;06:44:51;0;0;12;12;0;6,2486167;1;1;11,9;0
OPEN;20/06/2025;06:44:52;0;0;12;12;0;5,023912;1;1;11,9;0
OPEN;20/06/2025;06:45:09;0;0;12;12;0;5,023912;1;1;11,9;0
OPEN;20/06/2025;06:45:21;0;0;12;12;1;5,023912;1;1;11,9;0
OPEN;20/06/2025;06:45:22;0;0;12;12;1;4,5557027;1;1;11,7;0
OPEN;20/06/2025;06:45:51;0;0;12;12;1;4,5557027;1;1;11,7;0
OPEN;20/06/2025;06:45:52;0;0;12;12;1;5,0912142;1;1;11,4;0
OPEN;20/06/2025;06:46:21;0;0;12;12;1;5,0912142;1;1;11,4;0
OPEN;20/06/2025;06:46:22;0;0;12;12;1;5,6153269;1;1;11,5;0
OPEN;20/06/2025;06:46:44;0;0;12;12;1;5,6153269;1;1;11,5;0
OPEN;20/06/2025;06:46:51;0;0;12;12;0;5,6153269;1;1;11,5;0
OPEN;20/06/2025;06:46:52;0;0;12;12;0;6,3008351;1;1;11,7;0
OPEN;20/06/2025;06:47:21;0;0;12;12;0;6,3008351;1;1;11,7;0
OPEN;20/06/2025;06:47:22;0;0;12;12;0;5,8096151;1;1;11,9;0
OPEN;20/06/2025;06:47:51;0;0;12;12;0;5,8096151;1;1;11,9;0
OPEN;20/06/2025;06:47:52;0;0;12;12;0;4,6631465;1;1;11,8;0
OPEN;20/06/2025;06:47:59;0;0;12;12;0;4,6631465;1;1;11,8;0
OPEN;20/06/2025;06:48:21;0;0;12;12;1;4,6631465;1;1;11,8;0
OPEN;20/06/2025;06:48:22;0;0;12;12;1;4,756793;1;1;11,5;0
OPEN;20/06/2025;06:48:52;0;0;12;12;1;4,756793;1;1;11,5;0
OPEN;20/06/2025;06:49:22;0;0;12;12;1;5,1605229;1;1;11,3;0
OPEN;20/06/2025;06:49:34;0;0;12;12;1;5,8549371;1;1;11,5;0
OPEN;20/06/2025;06:49:52;0;0;12;12;0;5,8549371;1;1;11,5;0
OPEN;20/06/2025;06:50:22;0;0;12;12;0;6,3850789;1;1;11,7;0
OPEN;20/06/2025;06:50:52;0;0;12;12;0;5,6423426;1;1;11,8;0
OPEN;20/06/2025;06:50:55;0;0;12;12;0;4,4903483;1;1;11,7;0
OPEN;20/06/2025;06:51:22;0;0;12;12;1;4,4903483;1;1;11,7;0
OPEN;20/06/2025;06:51:52;0;0;12;12;1;4,7246456;1;1;11,5;0
OPEN;20/06/2025;06:52:22;0;0;12;12;1;5,356729;1;1;11,4;0
OPEN;20/06/2025;06:52:30;0;0;12;12;1;5,9736681;1;1;11,5;0
OPEN;20/06/2025;06:52:52;0;0;12;12;0;5,9736681;1;1;11,5;0
OPEN;20/06/2025;06:53:22;0;0;12;12;0;6,4275775;1;1;11,8;0
OPEN;20/06/2025;06:53:49;0;0;12;12;0;5,4057269;1;1;11,9;0
OPEN;20/06/2025;06:53:52;0;0;12;12;1;5,4057269;1;1;11,9;0
OPEN;20/06/2025;06:53:53;0;0;12;12;1;4,477932;1;1;11,7;0
OPEN;20/06/2025;06:54:22;0;0;12;12;1;4,477932;1;1;11,7;0
OPEN;20/06/2025;06:54:23;0;0;12;12;1;4,8341117;1;1;11,4;0
OPEN;20/06/2025;06:54:52;0;0;12;12;1;4,8341117;1;1;11,4;0
OPEN;20/06/2025;06:54:53;0;0;12;12;1;5,4295096;1;1;11,4;0
OPEN;20/06/2025;06:55:22;0;0;12;12;1;5,4295096;1;1;11,4;0
OPEN;20/06/2025;06:55:23;0;0;12;12;1;6,0945358;1;1;11,6;0
OPEN;20/06/2025;06:55:52;0;0;12;12;0;6,0945358;1;1;11,6;0
OPEN;20/06/2025;06:55:53;0;0;12;12;0;6,2902312;1;1;11,8;0
OPEN;20/06/2025;06:56:22;0;0;12;12;0;6,2902312;1;1;11,8;0
OPEN;20/06/2025;06:56:23;0;0;12;12;0;5,1604061;1;1;11,9;0
OPEN;20/06/2025;06:56:43;0;0;12;12;0;5,1604061;1;1;11,9;0
OPEN;20/06/2025;06:56:52;0;0;12;12;1;5,1604061;1;1;11,9;0
OPEN;20/06/2025;06:56:53;0;0;12;12;1;4,5866418;1;1;11,7;0
OPEN;20/06/2025;06:57:22;0;0;12;12;1;4,5866418;1;1;11,7;0
OPEN;20/06/2025;06:57:23;0;0;12;12;1;5,0568719;1;1;11,4;0
OPEN;20/06/2025;06:57:52;0;0;12;12;1;5,0568719;1;1;11,4;0
OPEN;20/06/2025;06:57:53;0;0;12;12;1;5,5403314;1;1;11,5;0
OPEN;20/06/2025;06:58:18;0;0;12;12;1;5,5403314;1;1;11,5;0
OPEN;20/06/2025;06:58:22;0;0;12;12;0;5,5403314;1;1;11,5;0
OPEN;20/06/2025;06:58:23;0;0;12;12;0;6,176322;1;1;11,7;0
OPEN;20/06/2025;06:58:52;0;0;12;12;0;6,176322;1;1;11,7;0
OPEN;20/06/2025;06:58:53;0;0;12;12;0;6,2486167;1;1;11,9;0
OPEN;20/06/2025;06:59:22;0;0;12;12;0;6,2486167;1;1;11,9;0
OPEN;20/06/2025;06:59:23;0;0;12;12;0;5,023912;1;1;11,9;0
OPEN;20/06/2025;06:59:38;0;0;12;12;0;5,023912;1;1;11,9;0
OPEN;20/06/2025;06:59:52;0;0;12;12;1;5,023912;1;1;11,9;0
OPEN;20/06/2025;06:59:53;0;0;12;12;1;4,6334934;1;1;11,6;0
OPEN;20/06/2025;07:00:22;0;0;12;12;1;4,6334934;1;1;11,6;0
OPEN;20/06/2025;07:00:23;0;0;12;12;1;5,1257663;1;1;11,5;0
OPEN;20/06/2025;07:00:52;0;0;12;12;1;5,1257663;1;1;11,5;0
OPEN;20/06/2025;07:00:53;0;0;12;12;1;5,6531634;1;1;11,5;0
OPEN;20/06/2025;07:01:08;0;0;12;12;1;5,6531634;1;1;11,5;0
OPEN;20/06/2025;07:01:22;0;0;12;12;0;5,6531634;1;1;11,5;0
OPEN;20/06/2025;07:01:23;0;0;12;12;0;6,2590814;1;1;11,7;0
OPEN;20/06/2025;07:01:52;0;0;12;12;0;6,2590814;1;1;11,7;0
OPEN;20/06/2025;07:01:53;0;0;12;12;0;5,9012523;1;1;11,9;0
OPEN;20/06/2025;07:02:22;0;0;12;12;0;5,9012523;1;1;11,9;0
OPEN;20/06/2025;07:02:23;0;0;12;12;0;4,7762313;1;1;11,8;0
OPEN;20/06/2025;07:02:28;0;0;12;12;0;4,7762313;1;1;11,8;0
OPEN;20/06/2025;07:02:52;0;0;12;12;1;4,7762313;1;1;11,8;0
OPEN;20/06/2025;07:02:53;0;0;12;12;1;4,7433071;1;1;11,6;0
OPEN;20/06/2025;07:03:22;0;0;12;12;1;4,7433071;1;1;11,6;0
OPEN;20/06/2025;07:03:23;0;0;12;12;1;5,3930116;1;1;11,5;0
OPEN;20/06/2025;07:03:52;0;0;12;12;1;5,3930116;1;1;11,5;0
OPEN;20/06/2025;07:03:53;0;0;12;12;1;5,8942795;1;1;11,6;0
OPEN;20/06/2025;07:04:22;0;0;12;12;0;5,8942795;1;1;11,6;0
OPEN;20/06/2025;07:04:23;0;0;12;12;0;6,3428321;1;1;11,8;0
OPEN;20/06/2025;07:04:52;0;0;12;12;0;6,3428321;1;1;11,8;0
OPEN;20/06/2025;07:04:53;0;0;12;12;0;5,4057269;1;1;11,9;0
OPEN;20/06/2025;07:05:18;0;0;12;12;0;5,4057269;1;1;11,9;0
OPEN;20/06/2025;07:05:22;0;0;12;12;1;5,4057269;1;1;11,9;0
OPEN;20/06/2025;07:05:23;0;0;12;12;1;4,5866418;1;1;11,7;0
OPEN;20/06/2025;07:05:52;0;0;12;12;1;4,5866418;1;1;11,7;0
OPEN;20/06/2025;07:05:53;0;0;12;12;1;4,6794934;1;1;11,5;0
OPEN;20/06/2025;07:06:22;0;0;12;12;1;4,6794934;1;1;11,5;0
OPEN;20/06/2025;07:06:23;0;0;12;12;1;5,3016667;1;1;11,5;0
OPEN;20/06/2025;07:06:52;0;0;12;12;1;5,3016667;1;1;11,5;0
OPEN;20/06/2025;07:06:53;0;0;12;12;1;6,0442047;1;1;11,7;0
OPEN;20/06/2025;07:06:58;0;0;12;12;1;6,0442047;1;1;11,7;0
OPEN;20/06/2025;07:07:22;0;0;12;12;0;6,0442047;1;1;11,7;0
OPEN;20/06/2025;07:07:23;0;0;12;12;0;6,0602736;1;1;11,9;0
OPEN;20/06/2025;07:07:52;0;0;12;12;0;6,0602736;1;1;11,9;0
OPEN;20/06/2025;07:07:53;0;0;12;12;0;4,9395151;1;1;11,9;0
OPEN;20/06/2025;07:08:08;0;0;12;12;0;4,9395151;1;1;11,9;0
OPEN;20/06/2025;07:08:22;0;0;12;12;1;4,9395151;1;1;11,9;0
OPEN;20/06/2025;07:08:23;0;0;12;12;1;4,477932;1;1;11,7;0
OPEN;20/06/2025;07:08:52;0;0;12;12;1;4,477932;1;1;11,7;0
OPEN;20/06/2025;07:08:53;0;0;12;12;1;4,9667912;1;1;11,4;0
OPEN;20/06/2025;07:09:22;0;0;12;12;1;4,9667912;1;1;11,4;0
OPEN;20/06/2025;07:09:23;0;0;12;12;1;5,6153269;1;1;11,5;0
OPEN;20/06/2025;07:09:48;0;0;12;12;1;5,6153269;1;1;11,5;0
OPEN;20/06/2025;07:09:52;0;0;12;12;0;5,6153269;1;1;11,5;0
OPEN;20/06/2025;07:09:53;0;0;12;12;0;6,2590814;1;1;11,7;0
OPEN;20/06/2025;07:10:22;0;0;12;12;0;6,2590814;1;1;11,7;0
OPEN;20/06/2025;07:10:23;0;0;12;12;0;5,9802909;1;1;11,9;0
OPEN;20/06/2025;07:10:52;0;0;12;12;0;5,9802909;1;1;11,9;0
OPEN;20/06/2025;07:10:53;0;0;12;12;0;4,6946673;1;1;11,8;0
OPEN;20/06/2025;07:11:03;0;0;12;12;0;4,6946673;1;1;11,8;0
OPEN;20/06/2025;07:11:22;0;0;12;12;1;4,6946673;1;1;11,8;0
OPEN;20/06/2025;07:11:23;0;0;12;12;1;4,6164427;1;1;11,6;0
OPEN;20/06/2025;07:11:53;0;0;12;12;1;4,6164427;1;1;11,6;0
OPEN;20/06/2025;07:12:23;0;0;12;12;1;5,1701918;1;1;11,4;0
OPEN;20/06/2025;07:12:33;0;0;12;12;1;5,7769589;1;1;11,5;0
OPEN;20/06/2025;07:12:53;0;0;12;12;0;5,7769589;1;1;11,5;0
OPEN;20/06/2025;07:13:23;0;0;12;12;0;6,3850789;1;1;11,7;0
OPEN;20/06/2025;07:13:53;0;0;12;12;0;5,8484011;1;1;11,9;0
OPEN;20/06/2025;07:13:58;0;0;12;12;0;4,5513668;1;1;11,7;0
OPEN;20/06/2025;07:14:23;0;0;12;12;1;4,5513668;1;1;11,7;0
OPEN;20/06/2025;07:14:53;0;0;12;12;1;4,647872;1;1;11,5;0
OPEN;20/06/2025;07:15:23;0;0;12;12;1;5,2405849;1;1;11,4;0
OPEN;20/06/2025;07:15:28;0;0;12;12;1;5,8549371;1;1;11,5;0
OPEN;20/06/2025;07:15:53;0;0;12;12;0;5,8549371;1;1;11,5;0
OPEN;20/06/2025;07:16:23;0;0;12;12;0;6,3850789;1;1;11,7;0
OPEN;20/06/2025;07:16:53;0;0;12;12;0;5,6423426;1;1;11,9;0
OPEN;20/06/2025;07:16:54;0;0;12;12;0;4,569705;1;1;11,7;0
OPEN;20/06/2025;07:17:23;0;0;12;12;1;4,569705;1;1;11,7;0
OPEN;20/06/2025;07:17:53;0;0;12;12;1;4,7891321;1;1;11,5;0
OPEN;20/06/2025;07:18:23;0;0;12;12;1;5,4295096;1;1;11,5;0
OPEN;20/06/2025;07:18:29;0;0;12;12;1;6,0137162;1;1;11,6;0
OPEN;20/06/2025;07:18:53;0;0;12;12;0;6,0137162;1;1;11,6;0
OPEN;20/06/2025;07:18:54;0;0;12;12;0;6,3428321;1;1;11,8;0
OPEN;20/06/2025;07:19:23;0;0;12;12;0;6,3428321;1;1;11,8;0
OPEN;20/06/2025;07:19:24;0;0;12;12;0;5,2471385;1;1;11,9;0
OPEN;20/06/2025;07:19:44;0;0;12;12;0;5,2471385;1;1;11,9;0
OPEN;20/06/2025;07:19:53;0;0;12;12;1;5,2471385;1;1;11,9;0
OPEN;20/06/2025;07:19:54;0;0;12;12;1;4,6649647;1;1;11,7;0
OPEN;20/06/2025;07:20:23;0;0;12;12;1;4,6649647;1;1;11,7;0
OPEN;20/06/2025;07:20:24;0;0;12;12;1;5,0122566;1;1;11,5;0
OPEN;20/06/2025;07:20:53;0;0;12;12;1;5,0122566;1;1;11,5;0
OPEN;20/06/2025;07:20:54;0;0;12;12;1;5,5777168;1;1;11,5;0
OPEN;20/06/2025;07:21:14;0;0;12;12;1;5,5777168;1;1;11,5;0
OPEN;20/06/2025;07:21:23;0;0;12;12;0;5,5777168;1;1;11,5;0
OPEN;20/06/2025;07:21:24;0;0;12;12;0;6,2175798;1;1;11,7;0
OPEN;20/06/2025;07:21:53;0;0;12;12;0;6,2175798;1;1;11,7;0
OPEN;20/06/2025;07:21:54;0;0;12;12;0;5,9012523;1;1;12;0
OPEN;20/06/2025;07:22:23;0;0;12;12;0;5,9012523;1;1;12;0
OPEN;20/06/2025;07:22:24;0;0;12;12;0;4,8084989;1;1;11,9;0
OPEN;20/06/2025;07:22:39;0;0;12;12;0;4,8084989;1;1;11,9;0
OPEN;20/06/2025;07:22:53;0;0;12;12;1;4,8084989;1;1;11,9;0
OPEN;20/06/2025;07:22:54;0;0;12;12;1;4,6334934;1;1;11,6;0
OPEN;20/06/2025;07:23:23;0;0;12;12;1;4,6334934;1;1;11,6;0
OPEN;20/06/2025;07:23:24;0;0;12;12;1;5,1257663;1;1;11,5;0
OPEN;20/06/2025;07:23:53;0;0;12;12;1;5,1257663;1;1;11,5;0
OPEN;20/06/2025;07:23:54;0;0;12;12;1;5,729516;1;1;11,5;0
OPEN;20/06/2025;07:24:09;0;0;12;12;1;5,729516;1;1;11,5;0
OPEN;20/06/2025;07:24:23;0;0;12;12;0;5,729516;1;1;11,5;0
OPEN;20/06/2025;07:24:24;0;0;12;12;0;6,3850789;1;1;11,7;0
OPEN;20/06/2025;07:24:53;0;0;12;12;0;6,3850789;1;1;11,7;0
OPEN;20/06/2025;07:24:54;0;0;12;12;0;5,441968;1;1;11,8;0
OPEN;20/06/2025;07:25:23;0;0;12;12;0;5,441968;1;1;11,8;0
OPEN;20/06/2025;07:25:24;0;0;12;12;0;4,4903483;1;1;11,7;0
OPEN;20/06/2025;07:25:53;0;0;12;12;1;4,4903483;1;1;11,7;0
OPEN;20/06/2025;07:25:54;0;0;12;12;1;4,6794934;1;1;11,5;0
OPEN;20/06/2025;07:26:23;0;0;12;12;1;4,6794934;1;1;11,5;0
OPEN;20/06/2025;07:26:24;0;0;12;12;1;5,2761002;1;1;11,5;0
OPEN;20/06/2025;07:26:53;0;0;12;12;1;5,2761002;1;1;11,5;0
OPEN;20/06/2025;07:26:54;0;0;12;12;1;6,0540047;1;1;11,6;0
OPEN;20/06/2025;07:26:59;0;0;12;12;1;6,0540047;1;1;11,6;0
OPEN;20/06/2025;07:27:23;0;0;12;12;0;6,0540047;1;1;11,6;0
OPEN;20/06/2025;07:27:24;0;0;12;12;0;6,2902312;1;1;11,8;0
OPEN;20/06/2025;07:27:53;0;0;12;12;0;6,2902312;1;1;11,8;0
OPEN;20/06/2025;07:27:54;0;0;12;12;0;5,1259761;1;1;11,9;0
OPEN;20/06/2025;07:28:19;0;0;12;12;0;5,1259761;1;1;11,9;0
OPEN;20/06/2025;07:28:23;0;0;12;12;1;5,1259761;1;1;11,9;0
OPEN;20/06/2025;07:28:24;0;0;12;12;1;4,5249515;1;1;11,7;0
OPEN;20/06/2025;07:28:53;0;0;12;12;1;4,5249515;1;1;11,7;0
OPEN;20/06/2025;07:28:54;0;0;12;12;1;4,8669801;1;1;11,4;0
OPEN;20/06/2025;07:29:23;0;0;12;12;1;4,8669801;1;1;11,4;0
OPEN;20/06/2025;07:29:24;0;0;12;12;1;5,5860424;1;1;11,4;0
OPEN;20/06/2025;07:29:49;0;0;12;12;1;5,5860424;1;1;11,4;0
OPEN;20/06/2025;07:29:53;0;0;12;12;0;5,5860424;1;1;11,4;0
OPEN;20/06/2025;07:29:54;0;0;12;12;0;6,2680664;1;1;11,6;0
OPEN;20/06/2025;07:30:23;0;0;12;12;0;6,2680664;1;1;11,6;0
OPEN;20/06/2025;07:30:24;0;0;12;12;0;6,2902312;1;1;11,8;0
OPEN;20/06/2025;07:30:53;0;0;12;12;0;6,2902312;1;1;11,8;0
OPEN;20/06/2025;07:30:54;0;0;12;12;0;4,906467;1;1;11,9;0
OPEN;20/06/2025;07:31:14;0;0;12;12;0;4,906467;1;1;11,9;0
OPEN;20/06/2025;07:31:23;0;0;12;12;1;4,906467;1;1;11,9;0
OPEN;20/06/2025;07:31:24;0;0;12;12;1;4,4943814;1;1;11,6;0
OPEN;20/06/2025;07:31:53;0;0;12;12;1;4,4943814;1;1;11,6;0
OPEN;20/06/2025;07:31:54;0;0;12;12;1;4,8341117;1;1;11,5;0
OPEN;20/06/2025;07:32:23;0;0;12;12;1;4,8341117;1;1;11,5;0
OPEN;20/06/2025;07:32:24;0;0;12;12;1;5,6999059;1;1;11,5;0
OPEN;20/06/2025;07:32:44;0;0;12;12;1;5,6999059;1;1;11,5;0
OPEN;20/06/2025;07:32:53;0;0;12;12;0;5,6999059;1;1;11,5;0
OPEN;20/06/2025;07:32:54;0;0;12;12;0;6,2590814;1;1;11,7;0
OPEN;20/06/2025;07:33:23;0;0;12;12;0;6,2590814;1;1;11,7;0
OPEN;20/06/2025;07:33:24;0;0;12;12;0;5,9802909;1;1;11,9;0
OPEN;20/06/2025;07:33:53;0;0;12;12;0;5,9802909;1;1;11,9;0
OPEN;20/06/2025;07:33:54;0;0;12;12;0;4,8084989;1;1;11,8;0
OPEN;20/06/2025;07:34:09;0;0;12;12;0;4,8084989;1;1;11,8;0
OPEN;20/06/2025;07:34:23;0;0;12;12;1;4,8084989;1;1;11,8;0
OPEN;20/06/2025;07:34:24;0;0;12;12;1;4,6794934;1;1;11,6;0
OPEN;20/06/2025;07:34:53;0;0;12;12;1;4,6794934;1;1;11,6;0
OPEN;20/06/2025;07:34:54;0;0;12;12;1;5,3206663;1;1;11,5;0
OPEN;20/06/2025;07:35:23;0;0;12;12;1;5,3206663;1;1;11,5;0
OPEN;20/06/2025;07:35:24;0;0;12;12;1;5,729516;1;1;11,5;0
OPEN;20/06/2025;07:35:38;0;0;12;12;1;5,729516;1;1;11,5;0
OPEN;20/06/2025;07:35:53;0;0;12;12;0;5,729516;1;1;11,5;0
OPEN;20/06/2025;07:35:54;0;0;12;12;0;6,3008351;1;1;11,7;0
OPEN;20/06/2025;07:36:23;0;0;12;12;0;6,3008351;1;1;11,7;0
OPEN;20/06/2025;07:36:24;0;0;12;12;0;5,6048455;1;1;11,9;0
OPEN;20/06/2025;07:36:53;0;0;12;12;0;5,6048455;1;1;11,9;0
OPEN;20/06/2025;07:36:54;0;0;12;12;0;4,6805825;1;1;11,8;0
OPEN;20/06/2025;07:36:59;0;0;12;12;0;4,6805825;1;1;11,8;0
OPEN;20/06/2025;07:37:24;0;0;12;12;1;4,6805825;1;1;11,8;0
OPEN;20/06/2025;07:37:54;0;0;12;12;1;4,9000502;1;1;11,6;0
OPEN;20/06/2025;07:38:24;0;0;12;12;1;5,4295096;1;1;11,5;0
OPEN;20/06/2025;07:38:29;0;0;12;12;1;6,0137162;1;1;11,6;0
OPEN;20/06/2025;07:38:54;0;0;12;12;0;6,0137162;1;1;11,6;0
OPEN;20/06/2025;07:39:24;0;0;12;12;0;6,2486167;1;1;11,9;0
OPEN;20/06/2025;07:39:49;0;0;12;12;0;5,2471385;1;1;12;0
OPEN;20/06/2025;07:39:54;0;0;12;12;1;5,2471385;1;1;12;0
OPEN;20/06/2025;07:40:24;0;0;12;12;1;4,6177673;1;1;11,7;0
OPEN;20/06/2025;07:40:54;0;0;12;12;1;5,0122566;1;1;11,5;0
OPEN;20/06/2025;07:41:24;0;0;12;12;1;5,5403314;1;1;11,5;0
OPEN;20/06/2025;07:41:54;0;0;12;12;0;6,2175798;1;1;11,6;0
OPEN;20/06/2025;07:42:24;0;0;12;12;0;6,1136956;1;1;11,9;0
OPEN;20/06/2025;07:42:39;0;0;12;12;0;4,8409595;1;1;11,9;0
OPEN;20/06/2025;07:42:54;0;0;12;12;1;4,8409595;1;1;11,9;0
OPEN;20/06/2025;07:43:24;0;0;12;12;1;4,7113028;1;1;11,6;0
OPEN;20/06/2025;07:43:54;0;0;12;12;1;5,1605229;1;1;11,5;0
OPEN;20/06/2025;07:44:14;0;0;12;12;1;5,729516;1;1;11,5;0
OPEN;20/06/2025;07:44:24;0;0;12;12;0;5,729516;1;1;11,5;0
OPEN;20/06/2025;07:44:54;0;0;12;12;0;6,3428321;1;1;11,7;0
OPEN;20/06/2025;07:45:24;0;0;12;12;0;5,8096151;1;1;11,9;0
OPEN;20/06/2025;07:45:34;0;0;12;12;0;4,6006637;1;1;11,7;0
OPEN;20/06/2025;07:45:54;0;0;12;12;1;4,6006637;1;1;11,7;0
OPEN;20/06/2025;07:46:24;0;0;12;12;1;4,6926937;1;1;11,5;0
OPEN;20/06/2025;07:46:54;0;0;12;12;1;5,2052841;1;1;11,4;0
OPEN;20/06/2025;07:47:08;0;0;12;12;1;5,8942795;1;1;11,4;0
OPEN;20/06/2025;07:47:24;0;0;12;12;0;5,8942795;1;1;11,4;0
OPEN;20/06/2025;07:47:54;0;0;12;12;0;6,3428321;1;1;11,7;0
OPEN;20/06/2025;07:48:23;0;0;12;12;0;5,441968;1;1;11,8;0
OPEN;20/06/2025;07:48:24;0;0;12;12;1;5,441968;1;1;11,8;0
OPEN;20/06/2025;07:48:54;0;0;12;12;1;4,5389285;1;1;11,6;0
OPEN;20/06/2025;07:49:24;0;0;12;12;1;4,8216686;1;1;11,5;0
OPEN;20/06/2025;07:49:25;0;0;12;12;1;5,466229;1;1;11,5;0
OPEN;20/06/2025;07:49:54;0;0;12;12;1;5,466229;1;1;11,5;0
OPEN;20/06/2025;07:49:55;0;0;12;12;1;6,0945358;1;1;11,6;0
OPEN;20/06/2025;07:49:59;0;0;12;12;1;6,0945358;1;1;11,6;0
OPEN;20/06/2025;07:50:24;0;0;12;12;0;6,0945358;1;1;11,6;0
OPEN;20/06/2025;07:50:25;0;0;12;12;0;6,1544323;1;1;11,8;0
OPEN;20/06/2025;07:50:54;0;0;12;12;0;6,1544323;1;1;11,8;0
