Breaks,Date,Time,BP [R],HP [R],O2 [R],CO2 [R],O2_MMOL [R],POIDS_1 [R],POIDS_2 [R],POIDS_3 [R],CO2_MMOL [R],DEFAUT_BP [B],Breaks.1,DEFAUT_HP [B],A_SECONDES [I],IRRADIANCE [I],REARMEMENT [B],ARU_CELLULE [B],CONSIGNE_O2 [I],Etat_Mesure [B],POIDS_TOTAL [I],BALLON_CHAUD [R],BALLON_FROID [R],Breaks.2,CONSIGNE_CO2 [I],MA_VARIATEUR [B],COMPRESSEUR_1 [B],COMPRESSEUR_2 [B],POMPE_INF_ECO [B],POMPE_SUP_ECO [B],PPM_O2_HUMIDE [R],V2V_AIR_VICIE [B],V2V_EAU_PLUIE [I],HAUTEUR_ECOLUX [I],Breaks.3,HUMIDIFICATEUR [I],POMPE_FOND_ECO [B],PPM_CO2_HUMIDE [I],V2V_DESHUMIDIF [B],VANNE_PROP_INF [I],VANNE_PROP_SUP [I],FERMETURE_PORTE [B],MOLE_O2_DERIVEE [R],POMPE_UTA_CHAUD [B],POMPE_UTA_FROID [B],Breaks.4,V2V_CAPTAGE_CO2 [B],VANNE_PROP_FOND [I],VANNE_UTA_CHAUD [I],VANNE_UTA_FROID [I],VENTILATEUR_CTA [B],MOLE_CO2_DERIVEE [R],ORIGINE_COLONNES [B],V2V_INJECTION_N2 [B],V2V_INJECTION_O2 [B],V2V_INJ_AIR_NEUF [B],Breaks.5,VIDANGE_CANIVEAU [B],CONSIGNE_ROTATION [I],CONSIGNE_TEMP_INF [R],CONSIGNE_TEMP_SUP [R],DESHUMIDIFICATEUR [B],POIDS_EAU_CELLULE [R],POMPE_GENER_CHAUD [B],POMPE_GENER_FROID [B],TEMPERATURE_SONDE [R],V2V_ABSORBTION_O2 [B],Breaks.6,V2V_CHAUD_INF_ECO [B],V2V_CHAUD_SUP_ECO [B],V2V_FROID_INF_ECO [B],V2V_FROID_SUP_ECO [B],V2V_INJECTION_CO2 [B],CONSIGNE_ECLAIRAGE [I],CONSIGNE_TEMP_FOND [R],POIDS_EAU_CONSIGNE [R],PRESSION_EXTERIEUR [R],PRESSION_O2_HUMIDE [R],Breaks.7,V2V_ABSORBTION_CO2 [B],V2V_CHAUD_FOND_ECO [B],V2V_FROID_FOND_ECO [B],HYGROMETRIE_CELLULE [R],PRESSION_CO2_HUMIDE [R],SURPRESSION_CEL_EXT [R],TEMPERATURE_MOY_INF [R],TEMPERATURE_MOY_SUP [R],TEMPERATURE_REPRISE [R],V2V_CIRCULATION_AIR [B],Breaks.8,V2V_CONDENS_UTA_EXT [B],V2V_CONDENS_UTA_INT [B],CONSIGNE_VENTILATION [I],HYGROMETRIE_CONSIGNE [I],TEMPERATURE_CONSIGNE [R],TEMPERATURE_MOY_FOND [R],V2V_LESSIVAT_ECORIUM [B],V2V_VIDANGE_CANIVEAU [B],VIDANGE_EAU_DE_PLUIE [B],HYGROMETRIE_SOUFFLAGE [R],TEMPERATURE_SOUFFLAGE [R],V2V_CONDENSAT_UTA_EXT [B],V2V_CONDENSAT_UTA_INT [B],Breaks.9,VENTILATEUR_TEMPETE_1 [B],VENTILATEUR_TEMPETE_2 [B],VENTILATEUR_TEMPETE_3 [B],VENTILATEUR_TEMPETE_4 [B],TEMPERATURE_ALLER_CHAUD [R],TEMPERATURE_ALLER_FROID [R],TEMP_ENTREE_INF_ECORIUM [R],TEMP_ENTREE_SUP_ECORIUM [R],TEMP_SORTIE_INF_ECORIUM [R],TEMP_SORTIE_SUP_ECORIUM [R],TEMPERATURE_RETOUR_CHAUD [R],TEMPERATURE_RETOUR_FROID [R],TEMP_ENTREE_FOND_ECORIUM [R],TEMP_SORTIE_FOND_ECORIUM [R]
nan,,,-16.071514,43.946976,225200.0,521.0,12325.0,-9.33333333333333,3.66666666666667,-6.66666666666667,309.0,1.0,,1.0,577083.0,20.0,0.0,1.0,210000.0,0.0,-13.0,45.099998,-6.2999997,,400.0,1.0,0.0,1.0,0.0,0.0,2233.0,1.0,0.0,0.0,,0.0,0.0,514.0,1.0,0.0,0.0,0.0,12355.0,0.0,1.0,,0.0,0.0,0.0,31.0,1.0,290.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,6.1353068,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22407.0,,0.0,0.0,0.0,68.0,61.0,-302.149289,26.8000005,31.049999,11.8,1.0,,0.0,0.0,60.0,60.0,12.0,23.6499995,0.0,0.0,0.0,48.0,13.1,0.0,0.0,,0.0,0.0,0.0,0.0,44.200001,-3.9000001,20.4,21.299999,17.6,24.6,43.400002,4.1999998,20.0,27.299999
nan,,,-14.026443,44.277962,225000.0,509.0,12258.0,-10.0,3.66666666666667,-7.0,295.0,1.0,,1.0,577112.0,20.0,0.0,1.0,210000.0,0.0,-13.0,45.299999,-6.3999996,,400.0,1.0,0.0,1.0,0.0,0.0,2232.0,1.0,0.0,0.0,,0.0,0.0,560.0,1.0,0.0,0.0,0.0,12279.0,0.0,1.0,,0.0,0.0,0.0,18.0,1.0,294.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.1353068,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22447.0,,0.0,0.0,0.0,68.0,61.0,-316.816651,26.8000005,31.049999,11.8,1.0,,0.0,0.0,60.0,60.0,12.0,23.6499995,0.0,0.0,0.0,49.0,12.5,0.0,0.0,,0.0,0.0,0.0,0.0,44.200001,-3.7,20.4,21.299999,17.6,24.6,43.400002,4.1999998,20.0,27.299999
nan,,,-16.271521,44.291714,225000.0,567.0,12199.0,-10.0,3.66666666666667,-6.66666666666667,291.0,1.0,,1.0,577142.0,22.0,0.0,1.0,210000.0,0.0,-12.0,45.399998,-6.2999997,,400.0,1.0,0.0,1.0,0.0,0.0,2232.0,1.0,0.0,0.0,,0.0,0.0,560.0,0.0,0.0,0.0,0.0,12279.0,0.0,1.0,,0.0,0.0,67.0,0.0,1.0,288.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.2486167,1.0,1.0,11.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22378.0,,0.0,0.0,0.0,68.0,61.0,-316.816651,26.8000005,31.049999,11.8,0.0,,0.0,0.0,60.0,60.0,12.0,23.6499995,0.0,0.0,0.0,53.0,12.6,0.0,0.0,,0.0,0.0,0.0,0.0,44.200001,-3.4000001,20.4,21.299999,17.700001,24.6,43.400002,4.1999998,20.0,27.4
nan,,,-14.046959,45.002995,225200.0,499.0,12201.0,-9.33333333333333,4.0,-6.66666666666667,256.0,1.0,,1.0,577172.0,20.0,0.0,1.0,210000.0,0.0,-12.0,45.399998,-6.2999997,,400.0,1.0,0.0,0.0,0.0,0.0,2232.0,1.0,0.0,0.0,,0.0,0.0,551.0,0.0,0.0,0.0,0.0,12187.0,0.0,1.0,,0.0,0.0,96.0,0.0,1.0,299.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.023912,1.0,1.0,11.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22348.0,,0.0,0.0,0.0,67.0,55.0,-316.816651,26.8000005,31.0,12.9,0.0,,0.0,0.0,60.0,60.0,12.0,23.6499995,0.0,0.0,0.0,56.0,13.4,0.0,0.0,,0.0,0.0,0.0,0.0,44.400002,-3.5,20.4,21.299999,17.700001,24.6,43.5,3.9000001,20.0,27.4
nan,,,-14.481449,44.730343,226200.0,575.0,12373.0,-9.33333333333333,3.66666666666667,-6.66666666666667,302.0,1.0,,1.0,577202.0,30.0,0.0,1.0,210000.0,0.0,-12.0,45.299999,-6.2999997,,400.0,1.0,0.0,0.0,0.0,0.0,2240.0,1.0,0.0,0.0,,0.0,0.0,551.0,0.0,0.0,0.0,0.0,12187.0,0.0,0.0,,0.0,0.0,75.0,0.0,1.0,278.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.023912,1.0,1.0,11.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22407.0,,0.0,0.0,0.0,67.0,55.0,-334.150879,26.8000005,31.0,12.9,0.0,,0.0,0.0,60.0,60.0,12.0,23.6499995,0.0,0.0,0.0,57.0,14.4,0.0,0.0,,0.0,0.0,0.0,0.0,44.5,-4.0,20.4,21.299999,17.700001,24.6,43.599998,4.5999999,20.0,27.4
nan,,,-16.138018,40.252754,226300.0,541.0,12413.0,-10.0,3.66666666666667,-6.33333333333333,297.0,1.0,,1.0,577232.0,17.0,0.0,1.0,210000.0,0.0,-12.0,45.200001,-6.5,,400.0,1.0,0.0,0.0,0.0,0.0,2240.0,1.0,0.0,0.0,,0.0,0.0,551.0,0.0,0.0,0.0,0.0,12187.0,1.0,0.0,,0.0,0.0,23.0,0.0,1.0,304.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,4.6334934,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22447.0,,0.0,0.0,0.0,61.0,56.0,-334.150879,26.8000005,31.0,11.7,0.0,,0.0,0.0,60.0,60.0,12.0,23.6499995,0.0,0.0,0.0,52.0,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,44.599998,-4.0999999,20.4,21.299999,17.700001,24.6,43.700001,4.5,20.1,27.299999
nan,,,-13.518643,40.19434,225500.0,546.0,12333.0,-10.6666666666667,4.0,-6.33333333333333,299.0,1.0,,1.0,577262.0,25.0,0.0,1.0,210000.0,0.0,-13.0,45.099998,-6.5999999,,400.0,1.0,0.0,0.0,0.0,0.0,2237.0,1.0,0.0,0.0,,0.0,0.0,499.0,0.0,0.0,0.0,0.0,12293.0,1.0,0.0,,0.0,0.0,0.0,40.0,1.0,305.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.0912142,1.0,1.0,11.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22407.0,,0.0,0.0,0.0,61.0,56.0,-309.483035,26.8000005,31.0,11.7,0.0,,0.0,0.0,60.0,60.0,12.0,23.6499995,0.0,0.0,0.0,47.0,12.7,0.0,0.0,,0.0,0.0,0.0,0.0,44.799999,-3.9000001,20.4,21.299999,17.700001,24.6,43.799999,4.3000002,20.1,27.299999
nan,,,-14.606901,40.55862,225200.0,546.0,12245.0,-10.0,3.66666666666667,-6.66666666666667,297.0,1.0,,1.0,577292.0,25.0,0.0,1.0,210000.0,0.0,-13.0,45.099998,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2237.0,1.0,0.0,0.0,,0.0,0.0,499.0,0.0,0.0,0.0,0.0,12293.0,0.0,0.0,,0.0,0.0,0.0,9.0,1.0,309.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.6999059,1.0,1.0,11.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22388.0,,0.0,0.0,0.0,61.0,56.0,-309.483035,26.8000005,31.0,11.7,1.0,,0.0,0.0,60.0,60.0,12.0,23.6499995,0.0,0.0,0.0,50.0,12.4,0.0,0.0,,0.0,0.0,0.0,0.0,44.799999,-3.7,20.4,21.299999,17.700001,24.6,43.900002,4.1999998,20.1,27.299999
nan,,,-15.763339,39.960209,225200.0,532.0,12187.0,-9.66666666666667,3.33333333333333,-7.0,288.0,1.0,,1.0,577292.0,19.0,0.0,1.0,210000.0,0.0,-13.0,45.099998,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2234.0,1.0,0.0,0.0,,0.0,0.0,499.0,0.0,0.0,0.0,0.0,12293.0,0.0,1.0,,0.0,0.0,80.0,0.0,1.0,272.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.6999059,1.0,1.0,11.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22368.0,,0.0,0.0,0.0,58.0,52.0,-309.483035,26.75,30.950001,9.8999996,1.0,,0.0,0.0,60.0,60.0,12.0,23.6499995,0.0,0.0,0.0,54.0,12.7,0.0,0.0,,0.0,0.0,0.0,0.0,44.900002,-3.5,20.4,21.299999,17.700001,24.6,43.900002,4.1999998,20.1,27.299999
nan,,,-14.149769,40.208946,225400.0,542.0,12243.0,-10.0,3.66666666666667,-6.66666666666667,294.0,1.0,,1.0,577322.0,19.0,0.0,1.0,210000.0,0.0,-12.0,45.0,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2234.0,1.0,0.0,0.0,,21.0,0.0,502.0,1.0,0.0,0.0,0.0,12390.0,0.0,1.0,,0.0,0.0,100.0,0.0,1.0,286.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.6999059,1.0,1.0,11.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22338.0,,0.0,0.0,0.0,58.0,52.0,-296.815677,26.75,30.950001,9.8999996,1.0,,0.0,0.0,60.0,60.0,12.0,23.7,0.0,0.0,0.0,56.0,13.8,0.0,0.0,,0.0,0.0,0.0,0.0,44.900002,-3.7,20.4,21.299999,17.799999,24.6,43.900002,3.8,20.1,27.299999
nan,,,-15.393841,40.208946,226000.0,477.0,12382.0,-9.66666666666667,3.33333333333333,-7.0,261.0,1.0,,1.0,577322.0,20.0,0.0,1.0,210000.0,0.0,-12.0,45.0,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2229.0,1.0,0.0,0.0,,14.0,0.0,582.0,1.0,0.0,0.0,0.0,12380.0,0.0,1.0,,0.0,0.0,71.0,0.0,1.0,245.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.3944478,1.0,1.0,11.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22427.0,,0.0,0.0,0.0,58.0,52.0,-296.815677,26.75,30.950001,9.8999996,0.0,,0.0,0.0,60.0,60.0,12.0,23.7,0.0,0.0,0.0,57.0,14.5,0.0,0.0,,0.0,0.0,0.0,0.0,44.900002,-4.1999998,20.4,21.299999,17.799999,24.700001,44.0,4.5999999,20.1,27.299999
nan,,,-14.460596,40.004169,225900.0,496.0,12387.0,-9.33333333333333,3.66666666666667,-7.0,272.0,1.0,,1.0,577353.0,20.0,0.0,1.0,210000.0,0.0,-13.0,44.799999,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2229.0,1.0,0.0,0.0,,0.0,0.0,624.0,1.0,0.0,0.0,0.0,12335.0,0.0,1.0,,0.0,0.0,12.0,0.0,1.0,336.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.3944478,1.0,1.0,11.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22407.0,,0.0,0.0,0.0,62.0,52.0,-296.815677,26.6999995,30.950001,9.6999998,0.0,,0.0,0.0,60.0,60.0,12.0,23.7,0.0,0.0,0.0,50.0,13.7,0.0,0.0,,0.0,0.0,0.0,0.0,44.900002,-4.1999998,20.4,21.299999,17.799999,24.700001,43.900002,4.1999998,20.1,27.299999
nan,,,-17.36414,39.460087,227000.0,492.0,12401.0,-9.66666666666667,3.33333333333333,-6.66666666666667,269.0,1.0,,1.0,577353.0,15.0,0.0,1.0,210000.0,0.0,-13.0,44.799999,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2229.0,1.0,0.0,0.0,,0.0,0.0,493.0,1.0,0.0,0.0,0.0,12242.0,0.0,1.0,,0.0,0.0,0.0,44.0,1.0,300.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.9406552,1.0,1.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22447.0,,0.0,0.0,0.0,62.0,52.0,-295.482177,26.6999995,30.950001,9.6999998,0.0,,0.0,0.0,60.0,60.0,12.0,23.6999995,0.0,0.0,0.0,47.0,12.5,0.0,0.0,,0.0,0.0,0.0,0.0,44.799999,-4.0,20.4,21.299999,17.799999,24.700001,43.900002,3.8,20.1,27.299999
nan,,,-7.9186287,36.199505,226500.0,565.0,12306.0,-10.0,3.33333333333333,-6.66666666666667,307.0,1.0,,1.0,577382.0,15.0,0.0,1.0,210000.0,0.0,-12.0,44.399998,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2229.0,1.0,0.0,0.0,,0.0,0.0,493.0,0.0,0.0,0.0,0.0,12242.0,0.0,1.0,,0.0,0.0,17.0,0.0,1.0,291.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.9406552,1.0,1.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22397.0,,0.0,0.0,0.0,68.0,57.0,-295.482177,26.6999995,30.950001,10.6,0.0,,0.0,0.0,60.0,60.0,12.0,23.6999995,0.0,0.0,0.0,50.0,12.3,0.0,0.0,,0.0,0.0,0.0,0.0,44.700001,-3.8,20.4,21.299999,17.799999,24.700001,43.900002,3.7,20.1,27.299999
nan,,,-7.14011,35.766136,225900.0,602.0,12220.0,-9.66666666666667,3.33333333333333,-6.66666666666667,326.0,1.0,,1.0,577382.0,23.0,0.0,1.0,210000.0,0.0,-12.0,44.399998,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2245.0,1.0,0.0,0.0,,0.0,0.0,487.0,0.0,0.0,0.0,0.0,12190.0,0.0,1.0,,0.0,0.0,92.0,0.0,1.0,291.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,4.6631465,1.0,1.0,11.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22378.0,,0.0,0.0,0.0,68.0,57.0,-312.149783,26.6999995,30.950001,10.6,0.0,,0.0,0.0,60.0,60.0,12.0,23.6999995,0.0,0.0,0.0,55.0,12.9,0.0,0.0,,0.0,0.0,0.0,0.0,44.599998,-3.5,20.4,21.299999,17.9,24.799999,43.799999,3.7,20.1,27.299999
nan,,,2.9523945,36.338276,225300.0,479.0,12256.0,-9.66666666666667,3.33333333333333,-6.66666666666667,261.0,1.0,,1.0,577413.0,23.0,0.0,1.0,210000.0,0.0,-13.0,44.299999,-6.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2245.0,1.0,0.0,0.0,,0.0,0.0,487.0,0.0,0.0,0.0,0.0,12190.0,0.0,0.0,,0.0,0.0,92.0,0.0,1.0,312.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,4.6631465,1.0,1.0,11.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22358.0,,0.0,0.0,0.0,68.0,57.0,-312.149783,26.6999995,30.950001,10.6,1.0,,0.0,0.0,60.0,60.0,12.0,23.6999995,0.0,0.0,0.0,56.0,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,44.5,-3.7,20.4,21.299999,17.9,24.799999,43.700001,3.5,20.1,27.299999
nan,,,4.3787498,34.73473,225600.0,477.0,12370.0,-9.33333333333333,3.66666666666667,-6.66666666666667,262.0,1.0,,1.0,577413.0,22.0,0.0,1.0,210000.0,0.0,-13.0,44.299999,-6.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2253.0,1.0,0.0,0.0,,0.0,0.0,487.0,0.0,0.0,0.0,0.0,12190.0,1.0,0.0,,0.0,0.0,96.0,0.0,1.0,312.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,4.6631465,1.0,1.0,11.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22407.0,,0.0,0.0,0.0,68.0,57.0,-312.149783,26.6999995,30.950001,10.6,0.0,,0.0,0.0,60.0,60.0,12.0,23.6999995,0.0,0.0,0.0,56.0,14.6,0.0,0.0,,0.0,0.0,0.0,0.0,44.5,-3.5999999,20.4,21.299999,17.9,24.799999,43.700001,4.5999999,20.1,27.299999
nan,,,-2.7051277,43.863968,225700.0,590.0,12373.0,-10.0,3.66666666666667,-6.66666666666667,323.0,1.0,,1.0,577442.0,22.0,0.0,1.0,210000.0,0.0,-12.0,44.399998,-6.8999996,,400.0,1.0,0.0,0.0,0.0,0.0,2253.0,1.0,0.0,0.0,,7.0,0.0,592.0,0.0,0.0,0.0,0.0,12326.0,1.0,0.0,,0.0,0.0,96.0,0.0,1.0,271.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,4.7891321,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22487.0,,0.0,0.0,0.0,68.0,57.0,-312.149783,26.6999995,30.8999995,12.2,0.0,,0.0,0.0,60.0,60.0,12.0,23.6999995,0.0,0.0,0.0,49.0,13.6,0.0,0.0,,0.0,0.0,0.0,0.0,44.400002,-3.4000001,20.4,21.299999,17.9,24.799999,43.5,4.3000002,20.1,27.299999
nan,,,-7.7220821,43.321869,225800.0,618.0,12330.0,-9.66666666666667,3.66666666666667,-6.33333333333333,337.0,1.0,,1.0,577442.0,20.0,0.0,1.0,210000.0,0.0,-12.0,44.399998,-6.8999996,,400.0,1.0,0.0,0.0,0.0,0.0,2250.0,1.0,0.0,0.0,,7.0,0.0,592.0,0.0,0.0,0.0,0.0,12326.0,0.0,0.0,,0.0,0.0,63.0,0.0,1.0,271.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,4.7891321,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22457.0,,0.0,0.0,0.0,68.0,57.0,-322.150265,26.6999995,30.8999995,12.2,0.0,,0.0,0.0,60.0,60.0,12.0,23.6999995,0.0,0.0,0.0,47.0,12.5,0.0,0.0,,0.0,0.0,0.0,0.0,44.200001,-3.2,20.4,21.299999,17.9,24.799999,43.400002,4.1999998,20.1,27.200001
nan,,,-10.209436,42.620361,225800.0,501.0,12260.0,-10.0,3.66666666666667,-6.66666666666667,272.0,1.0,,1.0,577473.0,20.0,0.0,1.0,210000.0,0.0,-12.0,44.399998,-7.0,,400.0,1.0,0.0,0.0,0.0,0.0,2250.0,1.0,0.0,0.0,,7.0,0.0,592.0,1.0,0.0,0.0,0.0,12326.0,0.0,1.0,,0.0,0.0,63.0,0.0,1.0,323.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.3064528,1.0,1.0,11.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22407.0,,0.0,0.0,0.0,66.0,58.0,-322.150265,26.6999995,30.8999995,12.7,0.0,,0.0,0.0,60.0,60.0,12.0,23.6999995,0.0,0.0,0.0,51.0,12.4,0.0,0.0,,0.0,0.0,0.0,0.0,44.099998,-3.0,20.4,21.299999,17.9,24.799999,43.299999,4.1999998,20.1,27.200001
nan,,,-10.477856,42.578037,225500.0,552.0,12206.0,-9.33333333333333,3.66666666666667,-7.0,299.0,1.0,,1.0,577473.0,28.0,0.0,1.0,210000.0,0.0,-12.0,44.399998,-7.0,,400.0,1.0,0.0,0.0,0.0,0.0,2249.0,1.0,0.0,0.0,,21.0,0.0,558.0,1.0,0.0,0.0,0.0,12373.0,0.0,1.0,,0.0,0.0,0.0,9.0,1.0,323.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.3064528,1.0,1.0,11.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22407.0,,0.0,0.0,0.0,66.0,58.0,-337.484371,26.6999995,30.8999995,12.7,0.0,,0.0,0.0,60.0,60.0,12.0,23.6999995,0.0,0.0,0.0,54.0,13.2,0.0,0.0,,0.0,0.0,0.0,0.0,44.099998,-2.9000001,20.4,21.299999,17.9,24.700001,43.299999,4.3000002,20.0,27.200001
nan,,,-11.077738,42.549809,225900.0,596.0,12310.0,-10.0,3.33333333333333,-6.66666666666667,325.0,1.0,,1.0,577502.0,28.0,0.0,1.0,210000.0,0.0,-14.0,44.5,-7.0,,400.0,1.0,0.0,0.0,0.0,0.0,2249.0,1.0,0.0,0.0,,13.0,0.0,493.0,1.0,0.0,0.0,0.0,12408.0,0.0,1.0,,0.0,0.0,0.0,9.0,1.0,308.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.9278383,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22358.0,,0.0,0.0,0.0,59.0,51.0,-337.484371,26.6999995,30.8999995,11.0,0.0,,0.0,0.0,60.0,60.0,12.0,23.6999995,0.0,0.0,0.0,56.0,14.2,0.0,0.0,,0.0,0.0,0.0,0.0,44.099998,-3.2,20.4,21.299999,17.9,24.700001,43.299999,4.3000002,20.1,27.200001
nan,,,-12.318622,42.676754,225400.0,528.0,12350.0,-10.3333333333333,4.0,-6.66666666666667,289.0,1.0,,1.0,577502.0,21.0,0.0,1.0,210000.0,0.0,-14.0,44.5,-7.0,,400.0,1.0,0.0,0.0,0.0,0.0,2242.0,1.0,0.0,0.0,,0.0,0.0,535.0,1.0,0.0,0.0,0.0,12328.0,0.0,1.0,,0.0,0.0,0.0,40.0,1.0,308.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.9278383,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22447.0,,0.0,0.0,0.0,59.0,51.0,-298.149167,26.6999995,30.8999995,11.0,0.0,,0.0,0.0,60.0,60.0,12.0,23.6999995,0.0,0.0,0.0,55.0,14.5,0.0,0.0,,0.0,0.0,0.0,0.0,44.099998,-3.3,20.4,21.299999,17.9,24.700001,43.299999,5.0,20.0,27.200001
nan,,,-12.725712,42.704929,225300.0,595.0,12331.0,-10.0,4.0,-7.0,326.0,1.0,,1.0,577533.0,21.0,0.0,1.0,210000.0,0.0,-12.0,44.700001,-6.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2242.0,1.0,0.0,0.0,,0.0,0.0,580.0,0.0,0.0,0.0,0.0,12233.0,0.0,1.0,,0.0,0.0,0.0,40.0,1.0,302.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.9278383,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22527.0,,0.0,0.0,0.0,59.0,51.0,-298.149167,26.6999995,30.8999995,11.0,1.0,,0.0,0.0,60.0,60.0,12.0,23.6999995,0.0,0.0,0.0,48.0,13.4,0.0,0.0,,0.0,0.0,0.0,0.0,44.099998,-3.2,20.4,21.299999,17.9,24.700001,43.200001,4.5999999,20.1,27.200001
nan,,,-11.97452,42.929928,225200.0,528.0,12274.0,-9.66666666666667,3.66666666666667,-6.33333333333333,288.0,1.0,,1.0,577533.0,20.0,0.0,1.0,210000.0,0.0,-12.0,44.700001,-6.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2227.0,1.0,0.0,0.0,,0.0,0.0,580.0,0.0,0.0,0.0,0.0,12233.0,0.0,0.0,,0.0,0.0,25.0,0.0,1.0,302.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.378602,1.0,1.0,11.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22447.0,,0.0,0.0,0.0,59.0,51.0,-298.149167,26.6999995,30.8999995,11.0,0.0,,0.0,0.0,60.0,60.0,12.0,23.6999995,0.0,0.0,0.0,48.0,12.5,0.0,0.0,,0.0,0.0,0.0,0.0,44.099998,-3.0,20.4,21.299999,17.9,24.700001,43.200001,4.4000001,20.0,27.200001
