Datetime;Breaks;HYGROMETRIE_CELLULE [I];HYGROMETRIE_CONSIGNE [I];TEMPERATURE_REPRISE [R];TEMPERATURE_CONSIGNE [R];POIDS_EAU_CELLULE [R];POIDS_EAU_CONSIGNE [R]
2025-02-26 06:05:35;0;92.0;4.0;3.50999999;3.52083333333333;4.459226200000001;0.19173456
2025-02-26 06:10:35;0;92.0;4.0;3.57999996;3.592499999999995;4.48137162;0.19309694
2025-02-26 06:15:35;0;92.0;4.0;3.73999999;3.6713333333333322;4.5327027200000005;0.19446782
2025-02-26 06:20:35;0;92.0;4.0;3.8444444888888887;3.7398148148148116;4.566481377777778;0.1951554
2025-02-26 06:25:36;0;92.0;4.0;3.8700000500000002;3.8146666666666618;4.574802060000001;0.195847325
2025-02-26 06:30:36;0;92.0;4.0;3.97000003;3.886333333333332;4.60742535;0.19723548
2025-02-26 06:35:36;0;92.0;4.0;4.00999999;3.957999999999996;4.62060346;0.19793171
2025-02-26 06:40:36;0;92.0;4.0;4.1199999300000005;4.0224999999999955;4.65680786;0.198632325
2025-02-26 06:45:36;0;92.0;4.0;4.00999999;4.0941666666666645;4.62056174;0.200037905
2025-02-26 06:50:36;0;92.0;4.0;4.18999991;4.169;4.67993794;0.20074286999999996
2025-02-26 06:55:36;0;92.0;4.0;4.24000001;4.234;4.69655265;0.201452275
2025-02-26 07:00:36;0;92.0;4.0;4.3555557;4.296111111111111;4.735144022222222;0.20279622666666666
2025-02-26 07:05:37;0;92.0;4.0;4.4;4.364;4.75023365;0.20358941000000003
2025-02-26 07:10:37;0;92.0;4.0;4.50999999;4.429;4.787259000000001;0.20430769999999998
2025-02-26 07:15:37;0;91.6;4.0;4.4000001;4.494;4.729347110000001;0.20574871
2025-02-26 07:20:37;0;91.8;4.0;4.63999991;4.558999999999999;4.82094327;0.20647143000000004
2025-02-26 07:25:37;0;91.4;4.0;4.51999998;4.6240000000000006;4.75903646;0.20719871000000004
2025-02-26 07:30:37;0;91.9;4.0;4.67999992;4.689;4.8397893000000005;0.208657795
2025-02-26 07:35:37;0;92.0;4.0;4.82000018;4.754;4.89319306;0.2093896
2025-02-26 07:40:37;0;92.0;4.0;4.88000012;4.819;4.91401801;0.21012591500000002
2025-02-26 07:45:37;0;91.8;4.0;4.90000005;4.884;4.91026608;0.211603165
2025-02-26 07:50:37;0;91.66666666666667;4.0;4.9444444999999995;4.900740740740739;4.918450622222222;0.21168549111111112
2025-02-26 07:55:38;0;91.0;4.0;4.94000006;4.8833333333333275;4.880804159999999;0.21086222999999998
2025-02-26 08:00:38;0;91.0;4.0;4.890000110000001;4.869999999999996;4.86365258;0.21086222999999998
2025-02-26 08:05:38;0;90.8;4.0;4.86999998;4.849999999999999;4.84623065;0.21086222999999998
2025-02-26 08:10:38;0;90.6;4.0;4.92000003;4.833333333333328;4.85248364;0.21086222999999998
2025-02-26 08:15:38;0;90.3;4.0;4.87000003;4.816666666666664;4.81924319;0.21086222999999998
2025-02-26 08:20:38;0;90.1;4.0;4.74999995;4.799999999999998;4.76775855;0.21012591500000002
2025-02-26 08:25:38;0;90.0;4.0;4.82000018;4.783333333333329;4.78600098;0.2093896
2025-02-26 08:30:38;0;90.0;4.0;4.83000017;4.766666666666664;4.7893845200000005;0.2093896
2025-02-26 08:35:38;0;90.0;4.0;4.8444446;4.7507407407407385;4.7942718555555555;0.2093896
2025-02-26 08:40:39;0;90.0;4.0;4.840000160000001;4.733333333333328;4.79276806;0.2093896
2025-02-26 08:45:39;0;90.0;4.0;4.840000160000001;4.716666666666664;4.79276806;0.2093896
2025-02-26 08:50:39;0;90.0;4.0;4.8000001;4.676499999999995;4.779276820000001;0.208657795
2025-02-26 08:55:39;0;90.0;4.0;4.68999996;4.620666666666662;4.74237698;0.20719871000000004
2025-02-26 09:00:39;0;89.2;4.0;4.55;4.564833333333333;4.6538166599999995;0.20647143000000004
2025-02-26 09:05:39;0;88.9;4.0;4.47000003;4.508999999999996;4.61188399;0.20574871
2025-02-26 09:10:39;0;89.0;4.0;4.48000002;4.453166666666662;4.62034345;0.20502599
2025-02-26 09:15:39;0;89.1;4.0;4.37999997;4.397333333333331;4.59317961;0.20430769999999998
2025-02-26 09:20:39;0;88.5;4.0;4.35999999;4.3414999999999955;4.55546904;0.20358941000000003
2025-02-26 09:25:39;0;88.55555555555556;4.0;4.233333366666667;4.288148148148143;4.519049166666666;0.20295486333333335
2025-02-26 09:30:40;0;87.4;4.0;4.20999994;4.229833333333332;4.450877289999999;0.20216168000000004
2025-02-26 09:35:40;0;89.0;4.0;4.28000002;4.173999999999996;4.55519076;0.201310394
2025-02-26 09:40:40;0;88.9;4.0;4.16999998;4.118166666666662;4.51484766;0.200037905
2025-02-26 09:45:40;0;88.5;4.0;4.08000002;4.062333333333332;4.46589245;0.19933294
2025-02-26 09:50:40;0;88.9;4.0;4.10999999;4.024499999999996;4.49560675;0.19933294
2025-02-26 09:55:40;0;89.1;4.0;4.1;3.9986666666666624;4.50266595;0.198492202
2025-02-26 10:00:40;0;88.7;4.0;3.97999996;3.9728333333333317;4.4443765200000005;0.19793171
2025-02-26 10:05:40;0;88.7;4.0;3.97999998;3.9469999999999956;4.44432054;0.19793171
2025-02-26 10:10:40;0;88.77777777777777;4.0;3.933333311111111;3.9223148148148095;4.4335678000000005;0.19793171
2025-02-26 10:15:41;0;89.1;4.0;3.9299999899999998;3.895333333333332;4.4486639199999995;0.197096234
2025-02-26 10:20:41;0;89.0;4.0;3.92000004;3.869499999999996;4.44032488;0.19653925
2025-02-26 10:25:41;0;89.0;4.0;3.95000005;3.8436666666666617;4.44976615;0.19653925
2025-02-26 10:30:41;0;89.7;4.0;3.9600000399999997;3.817833333333332;4.48819601;0.19653925
2025-02-26 10:35:41;0;89.7;4.0;3.86000004;3.791999999999996;4.45664323;0.19570894
2025-02-26 10:40:41;0;89.0;4.0;3.8400000399999996;3.766166666666662;4.4151212;0.1951554
2025-02-26 10:45:41;0;89.0;4.0;3.85000005;3.740333333333332;4.4182615499999995;0.1951554
2025-02-26 10:50:41;0;89.0;4.0;3.86000006;3.7225;4.4214019;0.1951554
2025-02-26 10:55:41;0;89.4;4.0;3.86000006;3.71;4.44140198;0.1951554
2025-02-26 11:00:41;0;89.33333333333333;4.0;3.7888889111111106;3.6980555555555554;4.415826766666666;0.19439142222222222
2025-02-26 11:05:42;0;89.0;4.0;3.7399999999999998;3.685;4.38383554;0.19378024
2025-02-26 11:10:42;0;89.0;4.0;3.7399999999999998;3.6725000000000003;4.38383554;0.19378024
2025-02-26 11:15:42;0;89.0;4.0;3.75;3.66;4.38695625;0.19378024
2025-02-26 11:20:42;0;89.5;4.0;3.7399999999999998;3.6475;4.408603869999999;0.19378024
2025-02-26 11:25:42;0;89.7;4.0;3.75;3.6350000000000002;4.42172429;0.19378024
2025-02-26 11:30:42;0;89.9;4.0;3.7600000000000002;3.6225;4.4347736499999995;0.19378024
2025-02-26 11:35:42;0;90.0;4.0;3.7600000000000002;3.6100000000000003;4.43975574;0.19378024
2025-02-26 11:40:42;0;89.7;4.0;3.64000002;3.5975;4.38773586;0.19296028
2025-02-26 11:45:42;0;88.7;4.0;3.6299999499999998;3.585;4.33497063;0.19241364
2025-02-26 11:50:42;0;89.0;4.0;3.6555555111111113;3.582314814814811;4.357571455555555;0.19241364
2025-02-26 11:55:43;0;89.7;4.0;3.64999995;3.5866666666666616;4.3903334;0.19241364
2025-02-26 12:00:43;0;89.7;4.0;3.6599999600000004;3.5908333333333315;4.39346951;0.19241364
2025-02-26 12:05:43;0;90.0;4.0;3.64999995;3.594999999999996;4.40513775;0.19241364
2025-02-26 12:10:43;0;89.8;4.0;3.68999997;3.5991666666666617;4.4078646599999995;0.19323359999999998
2025-02-26 12:15:43;0;90.0;4.0;3.75;3.6033333333333317;4.4365995;0.19378024
2025-02-26 12:20:43;0;90.0;4.0;3.7399999999999998;3.6066666666666642;4.43344326;0.19378024
2025-02-26 12:25:43;0;90.0;4.0;3.7600000000000002;3.6116666666666624;4.43975574;0.19378024
2025-02-26 12:30:43;0;90.0;4.0;3.7600000000000002;3.615833333333326;4.43975574;0.19378024
2025-02-26 12:35:43;0;90.0;4.0;3.75;3.6199999999999917;4.4365995;0.19378024
2025-02-26 12:40:43;0;90.0;4.0;3.7666666666666666;3.623981481481477;4.4418599;0.19378024
2025-02-26 12:45:44;0;90.0;4.0;3.75;3.6283333333333316;4.4365995;0.19378024
2025-02-26 12:50:44;0;90.0;4.0;3.75;3.639499999999998;4.4365995;0.19378024
2025-02-26 12:55:44;0;90.0;4.0;3.7399999999999998;3.6553333333333278;4.43344326;0.19378024
2025-02-26 13:00:44;0;90.0;4.0;3.7600000000000002;3.6711666666666583;4.43975574;0.19378024
2025-02-26 13:05:44;0;90.0;4.0;3.7399999999999998;3.686999999999994;4.43344326;0.19378024
2025-02-26 13:10:44;0;90.0;4.0;3.81000003;3.702833333333328;4.45559685;0.19460533600000002
2025-02-26 13:15:44;0;90.0;4.0;3.85000005;3.718666666666658;4.46826175;0.1951554
2025-02-26 13:20:44;0;90.0;4.0;3.85000005;3.7344999999999944;4.46826175;0.1951554
2025-02-26 13:25:44;0;90.0;4.0;3.85000005;3.750333333333328;4.46826175;0.1951554
2025-02-26 13:30:44;0;90.0;4.0;3.85000005;3.766166666666664;4.46870182;0.195174558
2025-02-26 13:35:44;0;90.0;4.0;3.86000006;3.781999999999998;4.47276132;0.195212874
2025-02-26 13:40:44;0;90.0;4.0;3.8666667111111113;3.797129629629625;4.474066922222223;0.19594549222222224
2025-02-26 13:45:45;0;90.0;4.0;3.95000005;3.813666666666664;4.503237159999999;0.19667432199999998
2025-02-26 13:50:45;0;90.0;4.0;3.9600000399999997;3.837499999999996;4.50465762;0.196597138
