Datetime;Breaks;Date;Time;VANNE_UTA_CHAUD [I];VANNE_UTA_FROID [I];TEMPERATURE_SONDE [R];PRESSION_EXTERIEUR [R];HYGROMETRIE_CELLULE [R];TEMPERATURE_REPRISE [R];TEMPERATURE_CONSIGNE [R];TEMPERATURE_SOUFFLAGE [R];TEMPERATURE_ALLER_CHAUD [R];TEMPERATURE_ALLER_FROID [R];MA_VARIATEUR [B]
2025-08-01 14:45:14;0;0;0;21.6;0.5;19.410000200000002;1055.0;60.1;19.1700001;20.0;21.5299997;43.4400007;-5.10999999;0.0
2025-08-01 14:50:14;0;0;0;26.6;0.3;19.28;1055.0;60.4;18.999999600000002;20.0;21.3099995;43.0700001;-5.25;0.0
2025-08-01 14:55:14;0;0;0;32.142857142857146;0.0;19.057142357142855;1055.0;57.142857142857146;18.557142857142857;20.0;20.892857071428573;43.235714214285714;-5.285714285714286;0.0
2025-08-01 15:00:15;0;0;0;27.8;0.3;19.3;1055.0;58.7;18.8599999;20.0;21.1899999;43.3900007;-5.20000005;0.0
2025-08-01 15:05:15;0;0;0;22.2;0.7;19.479999900000003;1055.0;59.9;19.1400003;20.0;21.4499999;43.0299999;-5.03000002;0.0
2025-08-01 15:10:15;0;0;0;23.2;0.5;19.3399998;1055.0;60.4;19.0900002;20.0;21.41;43.5700001;-5.03000002;0.0
2025-08-01 15:15:15;0;0;0;29.58823529411765;0.11764705882352941;19.158823823529413;1055.0;59.8235294117647;18.876470764705882;20.0;21.147058647058824;43.170588058823526;-5.305882370588235;0.0
2025-08-01 15:20:15;0;0;0;29.2;0.5;19.1500003;1055.0;58.0;18.740000000000002;20.0;21.0199997;43.2599998;-5.040000109999999;0.0
2025-08-01 15:25:15;0;0;0;22.444444444444443;0.3333333333333333;19.47777788888889;1055.0;59.55555555555556;19.077777777777776;20.0;21.50000011111111;43.25555544444445;-4.944444388888889;0.0
2025-08-01 15:30:16;0;0;0;22.4;0.3;19.4900004;1055.0;60.6;19.1299999;20.0;21.5199998;42.959999800000006;-5.0900000599999995;0.0
2025-08-01 15:35:16;0;0;0;27.2;0.5;19.25;1055.0;59.6;18.889999800000002;20.0;21.2500001;43.5199996;-5.20000005;0.0
2025-08-01 15:40:16;0;0;0;32.6;0.0;19.1300003;1055.0;57.8;18.619999999999997;20.0;21.0099997;43.0899992;-4.73000002;0.0
2025-08-01 15:45:16;0;0;0;30.076923076923077;0.23076923076923078;19.230769076923078;1055.0;58.07692307692308;18.746154;20.0;21.084615230769234;43.530770153846156;-5.053846176923077;0.0
2025-08-01 15:50:16;0;0;0;20.9;0.6;19.6000001;1055.0;60.1;19.1999999;20.0;21.6300003;43.5;-4.86000004;0.0
2025-08-01 15:55:16;0;0;0;35.21052631578947;0.0;18.884210263157893;1055.0;58.78947368421053;18.573684368421052;20.0;20.936842210526315;43.105262894736846;-5.03684217368421;0.0
2025-08-01 16:00:17;0;0;0;32.0;0.2;19.1300004;1055.0;57.6;18.6500001;20.0;21.0400001;43.5200001;-4.90000005;0.0
2025-08-01 16:05:17;0;0;0;25.6;0.5;19.410000200000002;1055.0;58.6;18.970000199999998;20.0;21.339999799999998;43.25;-5.07000008;0.0
2025-08-01 16:10:17;0;0;0;20.2;0.5;19.61;1055.0;60.5;19.2400001;20.0;21.5999997;42.9999995;-5.05;0.0
2025-08-01 16:15:17;0;0;0;27.8;0.3;19.229999900000003;1055.0;59.8;18.8599999;20.0;21.2000001;43.5699996;-4.72000003;0.0
2025-08-01 16:20:17;0;0;0;32.07692307692308;0.0;19.169231076923076;1055.0;58.61538461538461;18.72307676923077;20.0;21.107692307692307;43.069230153846156;-5.2076922923076925;0.0
2025-08-01 16:25:17;0;0;0;25.8;0.5;19.385000150000003;1055.0;58.35;18.945000049999997;20.0;21.2599999;43.18999995;-5.120000055;0.0
2025-08-01 16:30:17;0;0;0;21.133333333333333;0.5333333333333333;19.526666733333332;1055.0;60.666666666666664;19.193333266666667;20.0;21.540000133333333;43.50000033333333;-4.713333353333334;0.0
2025-08-01 16:35:18;0;0;0;28.6;0.5;19.0599998;1055.0;59.8;18.819999799999998;20.0;21.1300001;43.0299999;-5.0;0.0
2025-08-01 16:40:18;0;0;0;31.8;0.0;19.0699999;1055.0;58.0;18.66;20.0;20.9499998;43.539999699999996;-5.00000005;0.0
2025-08-01 16:45:18;0;0;0;26.2;0.5;19.3700002;1055.0;58.4;18.9400002;20.0;21.2299997;43.199999500000004;-5.15000005;0.0
2025-08-01 16:50:18;0;0;0;20.8;0.5;19.5799998;1055.0;60.2;19.21;20.0;21.5199998;42.9699996;-5.01999998;0.0
2025-08-01 16:55:18;0;0;0;21.266666666666666;0.5333333333333333;19.520000533333334;1055.0;61.2;19.25333326666667;20.0;21.5466664;43.56666633333334;-4.7533333466666665;0.0
2025-08-01 17:00:18;0;0;0;36.1;0.1;18.79499985;1055.0;56.7;18.339999799999998;20.0;20.669999999999998;43.204999650000005;-5.26500001;0.0
2025-08-01 17:05:18;0;0;0;22.166666666666668;0.25;19.47499983333333;1055.0;60.083333333333336;19.141666666666666;20.0;21.433333333333334;43.125;-5.016666608333334;0.0
2025-08-01 17:10:19;0;0;0;21.4;0.5;19.4999998;1055.0;60.4;19.179999900000002;20.0;21.52;43.3299994;-4.87000003;0.0
2025-08-01 17:15:19;0;0;0;25.2;0.6;19.32;1055.0;60.5;18.9899999;20.0;21.2999997;42.9899997;-5.04000006;0.0
2025-08-01 17:20:19;0;0;0;31.4;0.0;19.129999700000003;1055.0;58.0;18.679999900000002;20.0;20.9900001;43.55;-4.95000005;0.0
2025-08-01 17:25:19;0;0;0;28.3;0.5;19.2199997;1055.0;57.6;18.770000099999997;20.0;21.09;43.209999800000006;-5.17000003;0.0
2025-08-01 17:30:19;0;0;0;20.8;0.5;19.575000199999998;1055.0;60.9;19.2600002;20.0;21.620000049999998;43.02000035;-5.045000005;0.0
2025-08-01 17:35:19;0;0;0;28.894736842105264;0.21052631578947367;19.157895;1055.0;58.78947368421053;18.805263368421052;20.0;21.031578894736842;43.600000105263156;-4.705263215789474;0.0
2025-08-01 17:40:20;0;0;0;32.2;0.0;19.0900001;1055.0;57.7;18.6399999;20.0;20.9700003;43.0899992;-5.25;0.0
2025-08-01 17:45:20;0;0;0;27.4;0.4;19.3499999;1055.0;58.4;18.8799999;20.0;21.200000199999998;43.1900002;-5.10000005;0.0
2025-08-01 17:50:20;0;0;0;22.6;0.6;19.5199999;1055.0;59.5;19.1200001;20.0;21.429999900000002;43.370000600000004;-4.84000001;0.0
2025-08-01 17:55:20;0;0;0;23.285714285714285;0.5;19.349999928571428;1055.0;61.285714285714285;19.150000000000002;20.0;21.392857357142855;42.92857178571428;-4.957142792857143;0.0
2025-08-01 18:00:20;0;0;0;30.6;0.15;19.0799999;1055.0;58.2;18.6899996;20.0;20.9400002;43.45;-5.10999999;0.0
2025-08-01 18:05:20;0;0;0;24.9;0.6;19.4299998;1055.0;59.2;19.020000149999998;20.0;21.27500015;43.1849993;-5.095000055;0.0
2025-08-01 18:10:20;0;0;0;22.4;0.3;19.45999985;1055.0;60.1;19.1299997;20.0;21.4200003;42.9450001;-4.96999998;0.0
2025-08-01 18:15:20;0;0;0;24.4;0.3;19.2599998;1055.0;60.0;19.03;20.0;21.2699998;43.5000005;-4.91999998;0.0
2025-08-01 18:20:21;0;0;0;29.2;0.2;19.119999999999997;1055.0;58.7;18.7900002;20.0;21.0299996;43.0199991;-5.25000005;0.0
2025-08-01 18:25:21;0;0;0;29.4;0.4;19.19;1055.0;58.5;18.7800003;20.0;20.9999999;43.3099998;-4.98000002;0.0
2025-08-01 18:30:21;0;0;0;23.11111111111111;0.5555555555555556;19.4444445;1055.0;58.833333333333336;19.016666944444445;20.0;21.305555333333334;43.20555477777778;-4.861111138888889;0.0
2025-08-01 18:35:21;0;0;0;21.1;0.5;19.5200004;1055.0;60.95;19.25000005;20.0;21.48500005;42.94999975;-5.03500004;0.0
2025-08-01 18:40:21;0;0;0;27.8;0.4;19.15500025;1055.0;59.3;18.8600001;20.0;21.0699999;43.4949996;-5.1;0.0
2025-08-01 18:45:21;0;0;0;35.77777777777778;0.2222222222222222;18.88888877777778;1055.0;56.388888888888886;18.461110777777776;20.0;20.72777761111111;43.09444338888889;-4.75;0.0
2025-08-01 18:50:22;0;0;0;23.8;0.3;19.4700001;1055.0;59.5;19.0599999;20.0;21.2900002;43.4799999;-4.94000001;0.0
2025-08-01 18:55:22;0;0;0;20.4;0.8;19.4900002;1055.0;60.3;19.23;20.0;21.490000000000002;43.5900002;-4.67000003;0.0
2025-08-01 19:00:22;0;0;0;34.6;0.0;18.8599999;1055.0;58.4;18.520000099999997;20.0;20.8199999;43.199999500000004;-5.04000001;0.0
2025-08-01 19:05:22;0;0;0;30.68421052631579;0.3157894736842105;19.15263136842105;1055.0;57.78947368421053;18.652631578947368;20.0;21.021052684210524;43.38947352631579;-5.000000052631579;0.0
2025-08-01 19:10:22;0;0;0;23.3;0.5;19.520000250000002;1055.0;59.4;19.08499985;20.0;21.4749997;43.345000600000006;-4.925000075;0.0
2025-08-01 19:15:22;0;0;0;22.3;0.3;19.50500035;1055.0;60.45;19.1249997;20.0;21.46999995;43.01000005;-4.959999965;0.0
2025-08-01 19:20:22;0;0;0;33.11764705882353;0.0;19.052941588235296;1055.0;58.470588235294116;18.594117470588237;20.0;20.911764588235293;43.54705847058823;-5.076470629411765;0.0
2025-08-01 19:25:23;0;0;0;34.6;0.2;18.9799997;1055.0;57.3;18.5099997;20.0;20.84;43.1199991;-5.22999997;0.0
2025-08-01 19:30:23;0;0;0;24.0;0.6;19.4800004;1055.0;59.7;19.0699999;20.0;21.3199997;43.120000600000004;-5.04000006;0.0
2025-08-01 19:35:23;0;0;0;22.2;0.5;19.5199999;1055.0;60.1;19.14;20.0;21.469999899999998;43.3899997;-4.80999999;0.0
2025-08-01 19:40:23;0;0;0;27.42105263157895;0.42105263157894735;19.321052684210528;1055.0;60.63157894736842;18.973684315789473;20.0;21.273684315789474;42.96842010526316;-5.0894736736842106;0.0
2025-08-01 19:45:23;0;0;0;35.1;0.2;18.9950001;1055.0;57.0;18.4949997;20.0;20.81500015;43.39499985;-5.10999999;0.0
2025-08-01 19:50:23;0;0;0;23.2;0.5;19.5250002;1055.0;59.7;19.09000015;20.0;21.43;43.23999945;-4.99000006;0.0
2025-08-01 19:55:23;0;0;0;20.88235294117647;0.35294117647058826;19.50000011764706;1055.0;60.88235294117647;19.205882352941178;20.0;21.470588235294116;42.97058794117647;-4.947058817647059;0.0
2025-08-01 20:00:24;0;0;0;27.4;0.6;19.2399999;1055.0;59.6;18.880000000000003;20.0;21.18;43.5999995;-4.79000001;0.0
2025-08-01 20:05:24;0;0;0;36.2;0.0;18.9300001;1055.0;57.0;18.439999699999998;20.0;20.810000300000002;43.1199996;-5.24000001;0.0
2025-08-01 20:10:24;0;0;0;26.75;0.25;19.312499875;1055.0;57.9375;18.799999875;20.0;21.1249999375;43.3500001875;-5.162500025;0.0
2025-08-01 20:15:24;0;0;0;21.4;0.6;19.55000005;1055.0;60.6;19.179999900000002;20.0;21.54000015;43.42499975;-4.750000025;0.0
2025-08-01 20:20:24;0;0;0;28.1;0.35;19.2450001;1055.0;59.1;18.845;20.0;21.124999850000002;42.999999;-5.025;0.0
2025-08-01 20:25:24;0;0;0;31.6;0.15;19.18000035;1055.0;57.85;18.67000005;20.0;20.97999985;43.4950001;-5.04500003;0.0
2025-08-01 20:30:24;0;0;0;24.36842105263158;0.5263157894736842;19.500000315789475;1055.0;58.89473684210526;19.031579315789475;20.0;21.37894747368421;43.27368452631579;-5.047368452631579;0.0
2025-08-01 20:35:25;0;0;0;21.923076923076923;0.38461538461538464;19.49230776923077;1055.0;58.76923076923077;19.030769307692307;20.0;21.33846123076923;42.969231;-5.0153846;0.0
2025-08-01 20:40:25;0;0;0;25.4;0.3;19.4000002;1055.0;60.5;19.06;20.0;21.339999900000002;43.55;-4.89000006;0.0
2025-08-01 20:45:25;0;0;0;30.8;0.0;19.135000350000002;1055.0;58.45;18.6900002;20.0;20.9549997;43.1350003;-5.205000045;0.0
2025-08-01 20:50:25;0;0;0;26.6;0.6;19.36500025;1055.0;58.6;18.9200003;20.0;21.1599998;43.1500005;-5.015000035;0.0
2025-08-01 20:55:25;0;0;0;22.7;0.6;19.5150001;1055.0;59.6;19.1149997;20.0;21.4150001;43.43000015;-4.84500003;0.0
2025-08-01 21:00:25;0;0;0;25.9;0.5;19.175;1055.0;60.75;18.9549999;20.0;21.1999999;43.0649997;-5.04500003;0.0
2025-08-01 21:05:25;0;0;0;33.705882352941174;0.0;19.05882394117647;1055.0;57.411764705882355;18.564706;20.0;20.829411588235292;43.42941111764706;-5.123529435294118;0.0
2025-08-01 21:10:26;0;0;0;28.555555555555557;0.4444444444444444;19.266667055555555;1055.0;58.333333333333336;18.750000444444442;20.0;21.061111;43.205555611111116;-5.133333422222222;0.0
2025-08-01 21:15:26;0;0;0;23.0;0.4;19.450000199999998;1055.0;59.2;19.0699999;20.0;21.3099999;42.9899997;-4.92999997;0.0
2025-08-01 21:20:26;0;0;0;22.3;0.6;19.4999999;1055.0;60.5;19.1700001;20.0;21.4700001;43.45;-4.90000005;0.0
2025-08-01 21:25:26;0;0;0;35.3;0.0;18.84999995;1055.0;57.7;18.43999995;20.0;20.71;43.01999885;-5.2;0.0
2025-08-01 21:30:26;0;0;0;27.7;0.6;19.31999975;1055.0;58.45;18.8649999;20.0;21.0850001;43.335000050000005;-5.045000005;0.0
2025-08-01 21:35:26;0;0;0;24.0;0.5454545454545454;19.472727045454544;1055.0;59.40909090909091;19.040908954545454;20.0;21.345454727272728;43.23181718181818;-5.054545422727273;0.0
2025-08-01 21:40:26;0;0;0;22.333333333333332;0.4;19.483333366666667;1055.0;60.86666666666667;19.156666700000002;20.0;21.413333599999998;42.9699996;-5.0;0.0
2025-08-01 21:45:26;0;0;0;31.4;0.0;19.1099998;1055.0;58.65;18.73499995;20.0;20.97500005;43.625;-4.835000065;0.0
2025-08-01 21:50:27;0;0;0;29.2;0.4;19.1799998;1055.0;58.0;18.7499999;20.0;21.030000100000002;43.2200001;-5.23000002;0.0
2025-08-01 21:55:27;0;0;0;23.9;0.6;19.4499999;1055.0;58.8;19.009999999999998;20.0;21.2500002;43.1900002;-5.09000001;0.0
2025-08-01 22:00:27;0;0;0;20.8;0.6;19.53999975;1055.0;60.25;19.20999995;20.0;21.4700001;43.42499975;-4.834999965;0.0
2025-08-01 22:05:27;0;0;0;26.4;0.3;19.26500005;1055.0;59.6;18.92999965;20.0;21.13000015;42.98999895;-5.17000003;0.0
2025-08-01 22:10:27;0;0;0;32.42857142857143;0.0;19.067857035714287;1055.0;58.214285714285715;18.660714285714285;20.0;20.88214310714286;43.471428964285714;-5.035714303571429;0.0
2025-08-01 22:15:27;0;0;0;24.666666666666668;0.625;19.370833416666667;1055.0;58.625;18.962499625;20.0;21.199999791666666;43.22083329166667;-4.929166716666667;0.0
2025-08-01 22:20:28;0;0;0;21.1;0.5;19.490000000000002;1055.0;60.4;19.1999998;20.0;21.450000199999998;42.9699996;-4.99000001;0.0
2025-08-01 22:25:28;0;0;0;25.8;0.3;19.3000001;1055.0;60.1;19.03;20.0;21.220000300000002;43.5299999;-4.83000002;0.0
2025-08-01 22:30:28;0;0;0;31.9;0.0;19.0650004;1055.0;58.05;18.6199999;20.0;20.8999998;43.074999000000005;-5.21000004;0.0
2025-08-01 22:35:28;0;0;0;26.8;0.5;19.37500025;1055.0;58.4;18.9100003;20.0;21.14499995;43.23000015;-5.075000025;0.0
2025-08-01 22:40:28;0;0;0;21.733333333333334;0.5;19.570000266666668;1055.0;59.93333333333333;19.146666766666666;20.0;21.459999733333333;43.37666696666667;-4.9200000133333335;0.0
2025-08-01 22:45:28;0;0;0;23.59259259259259;0.4444444444444444;19.425925925925927;1055.0;60.55555555555556;19.10370388888889;20.0;21.318518444444447;43.011111444444445;-5.055555592592593;0.0
2025-08-01 22:50:29;0;0;0;30.0;0.15;19.1300005;1055.0;58.8;18.8000003;20.0;21.0000001;43.6;-4.96000009;0.0
2025-08-01 22:55:29;0;0;0;29.1;0.35;19.18;1055.0;58.1;18.7499997;20.0;21.0400001;43.3400002;-5.05;0.0
2025-08-01 23:00:29;0;0;0;24.6;0.3;19.380000000000003;1055.0;59.2;18.979999499999998;20.0;21.2300001;43.0700001;-4.93000002;0.0
2025-08-01 23:05:29;0;0;0;21.333333333333332;0.375;19.566667125;1055.0;59.833333333333336;19.179166875;20.0;21.499999708333334;43.625000416666666;-4.762500029166667;0.0
2025-08-01 23:10:29;0;0;0;24.733333333333334;0.5;19.363333533333332;1055.0;60.166666666666664;19.056666800000002;20.0;21.273333233333332;43.2633339;-5.07666669;0.0
2025-08-01 23:15:29;0;0;0;31.266666666666666;0.0;19.0866665;1055.0;58.13333333333333;18.693333199999998;20.0;20.9300002;42.9833345;-4.71333332;0.0
2025-08-01 23:20:29;0;0;0;25.916666666666668;0.5;19.400000083333335;1055.0;58.583333333333336;18.916666791666668;20.0;21.208333416666665;43.608333875;-4.929166675;0.0
2025-08-01 23:25:30;0;0;0;22.1;0.6;19.5199998;1055.0;59.4;19.11;20.0;21.4100002;43.3200006;-4.94000011;0.0
2025-08-01 23:30:30;0;0;0;21.7;0.6;19.4799998;1055.0;60.4;19.2;20.0;21.3999999;43.05;-4.9899999600000005;0.0
2025-08-01 23:35:30;0;0;0;29.8;0.15;19.1100002;1055.0;59.25;18.80500005;20.0;21.00500005;43.5900002;-4.88000002;0.0
2025-08-01 23:40:30;0;0;0;29.20689655172414;0.41379310344827586;19.213793000000003;1055.0;57.93103448275862;18.758620482758623;20.0;20.97586217241379;43.189655689655176;-5.231034493103448;0.0
2025-08-01 23:45:30;0;0;0;24.2;0.4;19.4533333;1055.0;59.233333333333334;19.009999966666665;20.0;21.24333323333333;43.116667166666666;-5.030000003333333;0.0
2025-08-01 23:50:30;0;0;0;20.866666666666667;0.6;19.516666466666667;1055.0;60.46666666666667;19.213333366666667;20.0;21.4666667;43.52666713333333;-4.84333339;0.0
2025-08-01 23:55:30;0;0;0;31.416666666666668;0.0;19.062499666666668;1055.0;58.708333333333336;18.745833416666667;20.0;20.920833249999998;43.191666166666664;-5.17083335;0.0
2025-09-01 00:00:01;0;0;0;29.3;0.45;19.1999997;1055.0;58.1;18.7399998;20.0;20.9499999;43.4000005;-5.08000002;0.0
2025-09-01 00:05:01;0;0;0;25.4;0.6;19.3499998;1055.0;58.5;18.9199999;20.0;21.14;43.300000499999996;-5.0;0.0
2025-09-01 00:10:01;0;0;0;22.3;0.6;19.4200001;1055.0;61.0;19.179999900000002;20.0;21.4300001;42.960000300000004;-4.9499999500000005;0.0
2025-09-01 00:15:01;0;0;0;30.0;0.1;19.133333166666667;1055.0;59.266666666666666;18.769999833333333;20.0;20.956666600000002;43.65000033333333;-4.966666733333333;0.0
2025-09-01 00:20:01;0;0;0;29.733333333333334;0.4;19.193333433333336;1055.0;57.7;18.736666633333336;20.0;20.9966668;43.230000233333335;-5.240000043333334;0.0
2025-09-01 00:25:01;0;0;0;25.0;0.3;19.4333336;1055.0;58.93333333333333;18.98999996666667;20.0;21.213333733333336;43.04666623333333;-4.970000063333333;0.0
2025-09-01 00:30:01;0;0;0;20.76923076923077;0.7307692307692307;19.52307703846154;1055.0;60.73076923076923;19.21538446153846;20.0;21.46153873076923;43.55769269230769;-4.857692315384615;0.0
2025-09-01 00:35:02;0;0;0;31.0;0.15;19.0199999;1055.0;60.0;18.7799999;20.0;21.0000003;43.0800004;-5.12000008;0.0
2025-09-01 00:40:02;0;0;0;29.8;0.15;19.15;1055.0;58.5;18.7199998;20.0;20.9300004;43.3999995;-5.04000001;0.0
2025-09-01 00:45:02;0;0;0;28.818181818181817;0.6363636363636364;19.181818272727273;1055.0;57.95454545454545;18.786363227272727;20.0;21.009090727272728;43.19090845454545;-5.049999995454545;0.0
2025-09-01 00:50:02;0;0;0;22.333333333333332;0.5;19.41999996666667;1055.0;60.96666666666667;19.176666566666665;20.0;21.396666633333332;42.98666626666667;-4.963333353333334;0.0
2025-09-01 00:55:02;0;0;0;29.333333333333332;0.1;19.149999933333334;1055.0;59.4;18.803333433333332;20.0;21.006666933333335;43.586666433333335;-4.903333363333333;0.0
2025-09-01 01:00:02;0;0;0;29.866666666666667;0.2;19.16999996666667;1055.0;58.266666666666666;18.766666533333332;20.0;20.9666669;43.12999956666667;-5.250000033333333;0.0
2025-09-01 01:05:02;0;0;0;23.814814814814813;0.5555555555555556;19.477777703703705;1055.0;59.44444444444444;19.07037037037037;20.0;21.296296666666667;43.07407444444444;-5.011111137037037;0.0
2025-09-01 01:10:03;0;0;0;21.7;0.3;19.490000000000002;1055.0;60.3;19.1599998;20.0;21.46;43.4800004;-4.81000004;0.0
2025-09-01 01:15:03;0;0;0;24.7;0.5;19.39;1055.0;60.5;19.0600002;20.0;21.2899997;43.0699996;-5.05;0.0
2025-09-01 01:20:03;0;0;0;31.846153846153847;0.0;19.076923230769232;1055.0;58.96153846153846;18.715384384615387;20.0;20.942308038461537;43.51923057692307;-5.065384646153846;0.0
2025-09-01 01:25:03;0;0;0;29.466666666666665;0.6;19.096666666666668;1055.0;57.7;18.659999566666666;20.0;20.920000133333335;43.31333306666667;-5.04000006;0.0
2025-09-01 01:30:03;0;0;0;21.533333333333335;0.3;19.4666667;1055.0;60.43333333333333;19.163333266666665;20.0;21.453333133333334;42.98666643333333;-4.92999997;0.0
2025-09-01 01:35:03;0;0;0;25.466666666666665;0.6;19.32333356666667;1055.0;60.6;19.033333266666666;20.0;21.250000066666665;43.6100003;-4.886666746666666;0.0
2025-09-01 01:40:03;0;0;0;36.925925925925924;0.0;18.851851925925924;1055.0;56.629629629629626;18.38518485185185;20.0;20.63333362962963;43.17037103703704;-5.240740777777778;0.0
2025-09-01 01:45:04;0;0;0;26.0;0.5;19.350000299999998;1055.0;59.2;18.8999999;20.0;21.1599999;43.210000300000004;-5.07000003;0.0
2025-09-01 01:50:04;0;0;0;21.3;0.5;19.5399999;1055.0;60.3;19.1800001;20.0;21.479999900000003;43.420000099999996;-4.85;0.0
2025-09-01 01:55:04;0;0;0;23.37037037037037;0.5555555555555556;19.418518925925927;1055.0;61.03703703703704;19.18518537037037;20.0;21.370370333333334;43.011111444444445;-4.944444462962963;0.0
2025-09-01 02:00:04;0;0;0;32.46666666666667;0.0;19.0500001;1055.0;58.5;18.62;20.0;20.870000100000002;43.4700001;-5.03000007;0.0
2025-09-01 02:05:04;0;0;0;26.2;0.5;19.3833335;1055.0;59.03333333333333;18.9233337;20.0;21.196666333333333;43.2066667;-5.0700000633333335;0.0
2025-09-01 02:10:04;0;0;0;22.0;0.5;19.523333233333336;1055.0;59.96666666666667;19.13000003333333;20.0;21.403332999999996;42.9566667;-4.93999996;0.0
2025-09-01 02:15:04;0;0;0;23.74074074074074;0.5185185185185185;19.35555585185185;1055.0;60.74074074074074;19.09999992592593;20.0;21.318518481481483;43.5814817037037;-4.903703725925926;0.0
2025-09-01 02:20:05;0;0;0;35.3;0.0;18.819999799999998;1055.0;58.0;18.5099999;20.0;20.7200001;43.1000005;-5.15000005;0.0
2025-09-01 02:25:05;0;0;0;26.7;0.5;19.2800003;1055.0;58.8;18.870000400000002;20.0;21.0400003;43.3300004;-5.0500000499999995;0.0
2025-09-01 02:30:05;0;0;0;22.666666666666668;0.4166666666666667;19.412500291666667;1055.0;59.041666666666664;19.025000208333335;20.0;21.27499991666667;43.316666999999995;-5.008333366666666;0.0
2025-09-01 02:35:05;0;0;0;22.733333333333334;0.5;19.4633338;1055.0;60.833333333333336;19.200000133333333;20.0;21.423333033333332;42.976666466666664;-4.96333337;0.0
2025-09-01 02:40:05;0;0;0;31.066666666666666;0.06666666666666667;19.110000033333336;1055.0;58.833333333333336;18.723333333333336;20.0;20.943333499999998;43.579999566666665;-4.943333356666667;0.0
2025-09-01 02:45:05;0;0;0;30.133333333333333;0.7333333333333333;19.1233328;1055.0;57.766666666666666;18.696666666666665;20.0;20.943333266666667;43.280000066666666;-5.136666713333333;0.0
2025-09-01 02:50:05;0;0;0;19.22222222222222;0.5555555555555556;19.55925937037037;1055.0;61.25925925925926;19.274073962962962;20.0;21.533333851851854;43.01481488888889;-4.900000025925926;0.0
2025-09-01 02:55:06;0;0;0;23.0;0.5;19.490000000000002;1055.0;61.1;19.1599998;20.0;21.4000002;43.5;-4.77000003;0.0
2025-09-01 03:00:06;0;0;0;30.8;0.0;19.1600002;1055.0;59.0;18.7300001;20.0;20.95;43.0599993;-5.14000006;0.0
2025-09-01 03:05:06;0;0;0;32.083333333333336;0.5833333333333334;19.012499958333333;1055.0;58.416666666666664;18.620833166666667;20.0;20.77916683333333;43.40833370833334;-5.137500029166667;0.0
2025-09-01 03:10:06;0;0;0;19.476190476190474;0.5238095238095238;19.595238285714284;1055.0;62.142857142857146;19.409523476190476;20.0;21.671429047619046;43.39047576190476;-4.647619090476191;0.0
2025-09-01 03:15:08;0;0;0;25.166666666666668;0.4166666666666667;19.366666916666667;1055.0;61.166666666666664;19.058333083333334;20.0;21.275000333333335;43.03333308333333;-4.974999983333333;0.0
2025-09-01 03:20:09;0;0;0;30.0;0.0;19.160000099999998;1055.0;58.9;18.7499999;20.0;20.9400002;43.6000005;-4.90999999;0.0
2025-09-01 03:25:09;0;0;0;33.0;0.6;19.0599997;1055.0;57.3;18.5999998;20.0;20.8199999;43.2000005;-5.14000006;0.0
2025-09-01 03:30:09;0;0;0;22.6;0.3;19.490000000000002;1055.0;60.1;19.1200001;20.0;21.370000400000002;43.2600003;-5.02000003;0.0
2025-09-01 03:35:09;0;0;0;22.6;0.3;19.43;1055.0;60.9;19.1199995;20.0;21.3800004;43.5600003;-4.68000007;0.0
2025-09-01 03:40:09;0;0;0;31.352941176470587;0.0;19.123529411764707;1055.0;59.35294117647059;18.782352764705884;20.0;21.035293941176473;43.105882882352944;-5.0764706;0.0
2025-09-01 03:45:09;0;0;0;27.125;0.375;19.343750125;1055.0;57.9375;18.793750125;20.0;21.08750025;43.26249975;-5.1500000375;0.0
2025-09-01 03:50:10;0;0;0;23.0;0.3;19.5300003;1055.0;59.7;19.1;20.0;21.389999800000002;43.3200006;-4.93000007;0.0
2025-09-01 03:55:10;0;0;0;21.4;0.3;19.53;1055.0;60.8;19.1799996;20.0;21.46;42.9800004;-4.9499999500000005;0.0
2025-09-01 04:00:10;0;0;0;27.6;0.3;19.1800001;1055.0;59.8;18.869999999999997;20.0;21.0699999;43.5900002;-4.94000006;0.0
2025-09-01 04:05:10;0;0;0;30.2;0.2;19.2000004;1055.0;58.5;18.740000000000002;20.0;20.9800001;43.2200001;-5.20999999;0.0
2025-09-01 04:10:10;0;0;0;28.666666666666668;0.25;19.275000333333335;1055.0;59.25;18.833333166666666;20.0;21.03333375;43.258334;-5.050000075;0.0
2025-09-01 04:15:10;0;0;0;19.77777777777778;0.5555555555555556;19.6;1055.0;61.44444444444444;19.277777444444446;20.0;21.55555588888889;43.466666777777775;-4.833333277777778;0.0
2025-09-01 04:20:11;0;0;0;30.6;0.3;19.0199999;1055.0;60.5;18.719999899999998;20.0;21.0000003;43.040000199999994;-5.05;0.0
2025-09-01 04:25:11;0;0;0;33.4;0.4;18.9899998;1055.0;58.3;18.5799999;20.0;20.7900002;43.4900002;-5.08000002;0.0
2025-09-01 04:30:11;0;0;0;24.2;0.3;19.4200001;1055.0;60.4;19.04;20.0;21.3400002;43.2799999;-4.9500001;0.0
2025-09-01 04:35:11;0;0;0;21.6;0.2;19.5300002;1055.0;60.9;19.1699999;20.0;21.4300001;43.0299999;-4.95999994;0.0
