Breaks,Date,Time,VANNE_UTA_CHAUD [I],VANNE_UTA_FROID [I],TEMPERATURE_SONDE [R],PRESSION_EXTERIEUR [R],HYGROMETRIE_CELLULE [R],TEMPERATURE_REPRISE [R],TEMPERATURE_CONSIGNE [R],TEMPERATURE_SOUFFLAGE [R],TEMPERATURE_ALLER_CHAUD [R],TEMPERATURE_ALLER_FROID [R],MA_VARIATEUR [B]
nan,1736377200.0,23174,45.0,0.0,18.700001,1055.0,55.0,18.0,20.0,20.200001,43.799999,-5.0,0.0
nan,1736377200.0,23175,45.0,0.0,18.6,1055.0,57.0,18.1,20.0,20.200001,44.0,-4.8000002,0.0
nan,1736377200.0,23204,43.0,0.0,18.6,1055.0,57.0,18.1,20.0,20.200001,44.0,-4.8000002,0.0
nan,1736377200.0,23205,43.0,0.0,18.700001,1055.0,58.0,18.299999,20.0,20.5,43.799999,-4.6999998,0.0
nan,1736377200.0,23234,39.0,0.0,18.700001,1055.0,58.0,18.299999,20.0,20.5,43.799999,-4.6999998,0.0
nan,1736377200.0,23235,39.0,0.0,18.9,1055.0,60.0,18.6,20.0,20.799999,43.799999,-4.5,0.0
nan,1736377200.0,23264,33.0,0.0,18.9,1055.0,60.0,18.6,20.0,20.799999,43.799999,-4.5,0.0
nan,1736377200.0,23265,33.0,0.0,19.200001,1055.0,62.0,18.9,20.0,21.200001,43.700001,-4.3000002,0.0
nan,1736377200.0,23294,27.0,0.0,19.200001,1055.0,62.0,18.9,20.0,21.200001,43.700001,-4.3000002,0.0
nan,1736377200.0,23295,27.0,0.0,19.4,1055.0,62.0,19.200001,20.0,21.5,43.700001,-4.1999998,0.0
nan,1736377200.0,23324,21.0,0.0,19.4,1055.0,62.0,19.200001,20.0,21.5,43.700001,-4.1999998,0.0
nan,1736377200.0,23325,21.0,0.0,19.700001,1055.0,63.0,19.6,20.0,21.799999,43.599998,-4.3000002,0.0
nan,1736377200.0,23354,13.0,0.0,19.700001,1055.0,63.0,19.6,20.0,21.799999,43.599998,-4.3000002,0.0
nan,1736377200.0,23355,13.0,0.0,20.0,1055.0,65.0,19.9,20.0,22.1,43.5,-4.4000001,0.0
nan,1736377200.0,23384,7.0,2.0,20.0,1055.0,65.0,19.9,20.0,22.1,43.5,-4.4000001,0.0
nan,1736377200.0,23385,7.0,2.0,20.200001,1055.0,64.0,20.0,20.0,22.299999,43.400002,-4.6999998,0.0
nan,1736377200.0,23414,5.0,3.0,20.200001,1055.0,64.0,20.0,20.0,22.299999,43.400002,-4.6999998,0.0
nan,1736377200.0,23415,5.0,3.0,20.1,1055.0,61.0,19.700001,20.0,22.1,43.299999,-5.0,0.0
nan,1736377200.0,23444,11.0,0.0,20.1,1055.0,61.0,19.700001,20.0,22.1,43.299999,-5.0,0.0
nan,1736377200.0,23445,11.0,0.0,19.700001,1055.0,57.0,19.0,20.0,21.5,43.299999,-5.3000002,0.0
nan,1736377200.0,23474,25.0,0.0,19.700001,1055.0,57.0,19.0,20.0,21.5,43.299999,-5.3000002,0.0
nan,1736377200.0,23475,25.0,0.0,19.200001,1055.0,55.0,18.5,20.0,20.9,43.200001,-5.4000001,0.0
nan,1736377200.0,23504,35.0,0.0,19.200001,1055.0,55.0,18.5,20.0,20.9,43.200001,-5.4000001,0.0
nan,1736377200.0,23505,35.0,0.0,18.9,1055.0,54.0,18.200001,20.0,20.5,43.299999,-5.4000001,0.0
nan,1736377200.0,23534,41.0,0.0,18.9,1055.0,54.0,18.200001,20.0,20.5,43.299999,-5.4000001,0.0
nan,1736377200.0,23535,41.0,0.0,18.700001,1055.0,55.0,18.1,20.0,20.299999,43.299999,-5.3000002,0.0
nan,1736377200.0,23564,43.0,0.0,18.700001,1055.0,55.0,18.1,20.0,20.299999,43.299999,-5.3000002,0.0
nan,1736377200.0,23565,43.0,0.0,18.700001,1055.0,57.0,18.200001,20.0,20.299999,43.299999,-5.1999998,0.0
nan,1736377200.0,23594,41.0,0.0,18.700001,1055.0,57.0,18.200001,20.0,20.299999,43.299999,-5.1999998,0.0
nan,1736377200.0,23595,41.0,0.0,18.799999,1055.0,59.0,18.299999,20.0,20.5,43.299999,-5.0999999,0.0
nan,1736377200.0,23624,39.0,0.0,18.799999,1055.0,59.0,18.299999,20.0,20.5,43.299999,-5.0999999,0.0
nan,1736377200.0,23625,39.0,0.0,19.0,1055.0,61.0,18.700001,20.0,20.9,43.200001,-5.0,0.0
nan,1736377200.0,23654,31.0,0.0,19.0,1055.0,61.0,18.700001,20.0,20.9,43.200001,-5.0,0.0
nan,1736377200.0,23655,31.0,0.0,19.200001,1055.0,61.0,19.0,20.0,21.200001,43.200001,-4.9000001,0.0
nan,1736377200.0,23684,25.0,0.0,19.200001,1055.0,61.0,19.0,20.0,21.200001,43.200001,-4.9000001,0.0
nan,1736377200.0,23685,25.0,0.0,19.5,1055.0,63.0,19.200001,20.0,21.5,43.099998,-4.8000002,0.0
nan,1736377200.0,23714,21.0,0.0,19.5,1055.0,63.0,19.200001,20.0,21.5,43.099998,-4.8000002,0.0
nan,1736377200.0,23715,21.0,0.0,19.799999,1055.0,63.0,19.6,20.0,21.799999,43.0,-4.6999998,0.0
nan,1736377200.0,23744,13.0,0.0,19.799999,1055.0,63.0,19.6,20.0,21.799999,43.0,-4.6999998,0.0
nan,1736377200.0,23745,13.0,0.0,20.0,1055.0,64.0,19.9,20.0,22.1,42.900002,-4.5999999,0.0
nan,1736377200.0,23774,7.0,2.0,20.0,1055.0,64.0,19.9,20.0,22.1,42.900002,-4.5999999,0.0
nan,1736377200.0,23775,7.0,2.0,20.200001,1055.0,65.0,20.0,20.0,22.200001,42.799999,-4.6999998,0.0
nan,1736377200.0,23804,5.0,3.0,20.200001,1055.0,65.0,20.0,20.0,22.200001,42.799999,-4.6999998,0.0
nan,1736377200.0,23805,5.0,3.0,20.1,1055.0,62.0,19.700001,20.0,22.1,42.799999,-5.0,0.0
nan,1736377200.0,23834,11.0,0.0,20.1,1055.0,62.0,19.700001,20.0,22.1,42.799999,-5.0,0.0
nan,1736377200.0,23835,11.0,0.0,19.700001,1055.0,57.0,19.0,20.0,21.4,43.0,-5.1999998,0.0
nan,1736377200.0,23864,25.0,0.0,19.700001,1055.0,57.0,19.0,20.0,21.4,43.0,-5.1999998,0.0
nan,1736377200.0,23865,25.0,0.0,19.200001,1055.0,55.0,18.5,20.0,20.799999,43.099998,-5.4000001,0.0
nan,1736377200.0,23894,35.0,0.0,19.200001,1055.0,55.0,18.5,20.0,20.799999,43.099998,-5.4000001,0.0
nan,1736377200.0,23895,35.0,0.0,18.799999,1055.0,55.0,18.200001,20.0,20.4,43.400002,-5.4000001,0.0
nan,1736377200.0,23924,41.0,0.0,18.799999,1055.0,55.0,18.200001,20.0,20.4,43.400002,-5.4000001,0.0
nan,1736377200.0,23925,41.0,0.0,18.799999,1055.0,55.0,18.200001,20.0,20.4,43.400002,-5.4000001,0.0
nan,1736377200.0,23954,43.0,0.0,18.700001,1055.0,56.0,18.1,20.0,20.200001,43.700001,-5.4000001,0.0
nan,1736377200.0,23955,43.0,0.0,18.700001,1055.0,56.0,18.1,20.0,20.200001,43.700001,-5.4000001,0.0
nan,1736377200.0,23984,43.0,0.0,18.6,1055.0,57.0,18.1,20.0,20.299999,43.900002,-5.1999998,0.0
nan,1736377200.0,23985,43.0,0.0,18.6,1055.0,57.0,18.1,20.0,20.299999,43.900002,-5.1999998,0.0
nan,1736377200.0,24014,39.0,0.0,18.799999,1055.0,59.0,18.299999,20.0,20.5,43.799999,-5.0,0.0
nan,1736377200.0,24015,39.0,0.0,18.799999,1055.0,59.0,18.299999,20.0,20.5,43.799999,-5.0,0.0
nan,1736377200.0,24044,33.0,0.0,18.9,1055.0,60.0,18.6,20.0,20.9,43.700001,-4.6999998,0.0
nan,1736377200.0,24045,33.0,0.0,18.9,1055.0,60.0,18.6,20.0,20.9,43.700001,-4.6999998,0.0
nan,1736377200.0,24074,27.0,0.0,19.200001,1055.0,61.0,18.9,20.0,21.200001,43.700001,-4.5,0.0
nan,1736377200.0,24075,27.0,0.0,19.200001,1055.0,61.0,18.9,20.0,21.200001,43.700001,-4.5,0.0
nan,1736377200.0,24104,21.0,0.0,19.5,1055.0,62.0,19.200001,20.0,21.6,43.599998,-4.3000002,0.0
nan,1736377200.0,24105,21.0,0.0,19.5,1055.0,62.0,19.200001,20.0,21.6,43.599998,-4.3000002,0.0
nan,1736377200.0,24134,13.0,0.0,19.799999,1055.0,64.0,19.6,20.0,21.799999,43.5,-4.3000002,0.0
nan,1736377200.0,24135,13.0,0.0,19.799999,1055.0,64.0,19.6,20.0,21.799999,43.5,-4.3000002,0.0
nan,1736377200.0,24164,7.0,2.0,20.0,1055.0,64.0,19.9,20.0,22.1,43.400002,-4.4000001,0.0
nan,1736377200.0,24165,7.0,2.0,20.0,1055.0,64.0,19.9,20.0,22.1,43.400002,-4.4000001,0.0
nan,1736377200.0,24194,3.0,4.0,20.299999,1055.0,65.0,20.1,20.0,22.299999,43.400002,-4.5999999,0.0
nan,1736377200.0,24195,3.0,4.0,20.299999,1055.0,65.0,20.1,20.0,22.299999,43.400002,-4.5999999,0.0
nan,1736377200.0,24224,11.0,0.0,20.200001,1055.0,62.0,19.700001,20.0,22.1,43.299999,-5.0,0.0
nan,1736377200.0,24225,11.0,0.0,20.200001,1055.0,62.0,19.700001,20.0,22.1,43.299999,-5.0,0.0
nan,1736377200.0,24254,23.0,0.0,19.700001,1055.0,57.0,19.1,20.0,21.5,43.200001,-5.3000002,0.0
nan,1736377200.0,24255,23.0,0.0,19.700001,1055.0,57.0,19.1,20.0,21.5,43.200001,-5.3000002,0.0
nan,1736377200.0,24284,35.0,0.0,19.200001,1055.0,55.0,18.5,20.0,20.9,43.200001,-5.4000001,0.0
nan,1736377200.0,24285,35.0,0.0,19.200001,1055.0,55.0,18.5,20.0,20.9,43.200001,-5.4000001,0.0
nan,1736377200.0,24314,41.0,0.0,18.9,1055.0,55.0,18.200001,20.0,20.5,43.200001,-5.4000001,0.0
nan,1736377200.0,24315,41.0,0.0,18.9,1055.0,55.0,18.200001,20.0,20.5,43.200001,-5.4000001,0.0
nan,1736377200.0,24344,43.0,0.0,18.700001,1055.0,56.0,18.1,20.0,20.299999,43.200001,-5.3000002,0.0
nan,1736377200.0,24345,43.0,0.0,18.700001,1055.0,56.0,18.1,20.0,20.299999,43.200001,-5.3000002,0.0
nan,1736377200.0,24374,41.0,0.0,18.700001,1055.0,57.0,18.200001,20.0,20.299999,43.200001,-5.1999998,0.0
nan,1736377200.0,24375,41.0,0.0,18.700001,1055.0,57.0,18.200001,20.0,20.299999,43.200001,-5.1999998,0.0
nan,1736377200.0,24404,37.0,0.0,18.799999,1055.0,58.0,18.4,20.0,20.5,43.200001,-5.0999999,0.0
nan,1736377200.0,24405,37.0,0.0,18.799999,1055.0,58.0,18.4,20.0,20.5,43.200001,-5.0999999,0.0
nan,1736377200.0,24434,31.0,0.0,19.0,1055.0,61.0,18.700001,20.0,20.9,43.200001,-5.0,0.0
nan,1736377200.0,24435,31.0,0.0,19.0,1055.0,61.0,18.700001,20.0,20.9,43.200001,-5.0,0.0
nan,1736377200.0,24464,27.0,0.0,19.200001,1055.0,62.0,18.9,20.0,21.200001,43.099998,-4.9000001,0.0
nan,1736377200.0,24465,27.0,0.0,19.200001,1055.0,62.0,18.9,20.0,21.200001,43.099998,-4.9000001,0.0
nan,1736377200.0,24494,19.0,0.0,19.5,1055.0,62.0,19.299999,20.0,21.5,43.099998,-4.8000002,0.0
nan,1736377200.0,24495,19.0,0.0,19.5,1055.0,62.0,19.299999,20.0,21.5,43.099998,-4.8000002,0.0
nan,1736377200.0,24524,13.0,0.0,19.799999,1055.0,63.0,19.6,20.0,21.799999,43.0,-4.6999998,0.0
nan,1736377200.0,24525,13.0,0.0,19.799999,1055.0,63.0,19.6,20.0,21.799999,43.0,-4.6999998,0.0
nan,1736377200.0,24554,9.0,0.0,20.1,1055.0,65.0,19.799999,20.0,22.0,42.900002,-4.5999999,0.0
nan,1736377200.0,24555,9.0,0.0,20.1,1055.0,65.0,19.799999,20.0,22.0,42.900002,-4.5999999,0.0
nan,1736377200.0,24584,5.0,3.0,20.299999,1055.0,65.0,20.0,20.0,22.200001,42.900002,-4.6999998,0.0
nan,1736377200.0,24585,5.0,3.0,20.299999,1055.0,65.0,20.0,20.0,22.200001,42.900002,-4.6999998,0.0
nan,1736377200.0,24614,11.0,0.0,20.200001,1055.0,62.0,19.700001,20.0,22.0,43.0,-5.0,0.0
nan,1736377200.0,24615,11.0,0.0,20.200001,1055.0,62.0,19.700001,20.0,22.0,43.0,-5.0,0.0
nan,1736377200.0,24644,25.0,0.0,19.700001,1055.0,57.0,19.0,20.0,21.4,43.099998,-5.1999998,0.0
nan,1736377200.0,24645,25.0,0.0,19.700001,1055.0,57.0,19.0,20.0,21.4,43.099998,-5.1999998,0.0
nan,1736377200.0,24675,35.0,0.0,19.200001,1055.0,55.0,18.5,20.0,20.799999,43.200001,-5.4000001,0.0
nan,1736377200.0,24705,41.0,0.0,18.799999,1055.0,55.0,18.200001,20.0,20.4,43.400002,-5.4000001,0.0
nan,1736377200.0,24735,43.0,0.0,18.700001,1055.0,56.0,18.1,20.0,20.200001,43.799999,-5.3000002,0.0
nan,1736377200.0,24765,41.0,0.0,18.6,1055.0,57.0,18.200001,20.0,20.200001,43.900002,-5.0999999,0.0
nan,1736377200.0,24795,39.0,0.0,18.700001,1055.0,59.0,18.299999,20.0,20.5,43.799999,-4.9000001,0.0
nan,1736377200.0,24825,33.0,0.0,18.9,1055.0,61.0,18.6,20.0,20.799999,43.700001,-4.6999998,0.0
nan,1736377200.0,24855,27.0,0.0,19.200001,1055.0,62.0,18.9,20.0,21.200001,43.599998,-4.5,0.0
nan,1736377200.0,24885,19.0,0.0,19.5,1055.0,63.0,19.299999,20.0,21.5,43.599998,-4.3000002,0.0
nan,1736377200.0,24915,13.0,0.0,19.799999,1055.0,64.0,19.6,20.0,21.799999,43.5,-4.3000002,0.0
nan,1736377200.0,24916,13.0,0.0,20.1,1055.0,65.0,19.9,20.0,22.1,43.400002,-4.5,0.0
nan,1736377200.0,24945,7.0,2.0,20.1,1055.0,65.0,19.9,20.0,22.1,43.400002,-4.5,0.0
nan,1736377200.0,24946,7.0,2.0,20.299999,1055.0,65.0,20.0,20.0,22.299999,43.299999,-4.6999998,0.0
nan,1736377200.0,24975,5.0,3.0,20.299999,1055.0,65.0,20.0,20.0,22.299999,43.299999,-4.6999998,0.0
nan,1736377200.0,24976,5.0,3.0,20.200001,1055.0,62.0,19.700001,20.0,22.1,43.200001,-5.0,0.0
nan,1736377200.0,25005,11.0,0.0,20.200001,1055.0,62.0,19.700001,20.0,22.1,43.200001,-5.0,0.0
nan,1736377200.0,25006,11.0,0.0,19.700001,1055.0,58.0,19.1,20.0,21.5,43.200001,-5.3000002,0.0
nan,1736377200.0,25035,23.0,0.0,19.700001,1055.0,58.0,19.1,20.0,21.5,43.200001,-5.3000002,0.0
nan,1736377200.0,25036,23.0,0.0,19.200001,1055.0,56.0,18.5,20.0,20.9,43.099998,-5.4000001,0.0
nan,1736377200.0,25065,35.0,0.0,19.200001,1055.0,56.0,18.5,20.0,20.9,43.099998,-5.4000001,0.0
nan,1736377200.0,25066,35.0,0.0,18.9,1055.0,54.0,18.200001,20.0,20.5,43.200001,-5.4000001,0.0
nan,1736377200.0,25095,41.0,0.0,18.9,1055.0,54.0,18.200001,20.0,20.5,43.200001,-5.4000001,0.0
nan,1736377200.0,25096,41.0,0.0,18.700001,1055.0,56.0,18.1,20.0,20.299999,43.200001,-5.3000002,0.0
nan,1736377200.0,25125,43.0,0.0,18.700001,1055.0,56.0,18.1,20.0,20.299999,43.200001,-5.3000002,0.0
nan,1736377200.0,25126,43.0,0.0,18.700001,1055.0,57.0,18.200001,20.0,20.299999,43.200001,-5.1999998,0.0
nan,1736377200.0,25155,41.0,0.0,18.700001,1055.0,57.0,18.200001,20.0,20.299999,43.200001,-5.1999998,0.0
nan,1736377200.0,25156,41.0,0.0,18.799999,1055.0,58.0,18.4,20.0,20.5,43.200001,-5.0999999,0.0
nan,1736377200.0,25185,37.0,0.0,18.799999,1055.0,58.0,18.4,20.0,20.5,43.200001,-5.0999999,0.0
nan,1736377200.0,25186,37.0,0.0,19.0,1055.0,60.0,18.6,20.0,20.799999,43.099998,-5.0,0.0
nan,1736377200.0,25215,33.0,0.0,19.0,1055.0,60.0,18.6,20.0,20.799999,43.099998,-5.0,0.0
nan,1736377200.0,25216,33.0,0.0,19.200001,1055.0,61.0,18.9,20.0,21.200001,43.099998,-4.9000001,0.0
nan,1736377200.0,25245,27.0,0.0,19.200001,1055.0,61.0,18.9,20.0,21.200001,43.099998,-4.9000001,0.0
nan,1736377200.0,25246,27.0,0.0,19.5,1055.0,63.0,19.200001,20.0,21.5,43.0,-4.8000002,0.0
nan,1736377200.0,25275,21.0,0.0,19.5,1055.0,63.0,19.200001,20.0,21.5,43.0,-4.8000002,0.0
nan,1736377200.0,25276,21.0,0.0,19.799999,1055.0,64.0,19.6,20.0,21.799999,42.900002,-4.6999998,0.0
nan,1736377200.0,25305,13.0,0.0,19.799999,1055.0,64.0,19.6,20.0,21.799999,42.900002,-4.6999998,0.0
nan,1736377200.0,25306,13.0,0.0,20.1,1055.0,65.0,19.799999,20.0,22.0,42.799999,-4.5999999,0.0
nan,1736377200.0,25335,9.0,0.0,20.1,1055.0,65.0,19.799999,20.0,22.0,42.799999,-4.5999999,0.0
nan,1736377200.0,25336,9.0,0.0,20.299999,1055.0,65.0,20.0,20.0,22.200001,42.799999,-4.6999998,0.0
nan,1736377200.0,25365,5.0,3.0,20.299999,1055.0,65.0,20.0,20.0,22.200001,42.799999,-4.6999998,0.0
nan,1736377200.0,25366,5.0,3.0,20.200001,1055.0,62.0,19.6,20.0,22.1,43.0,-4.9000001,0.0
nan,1736377200.0,25395,13.0,0.0,20.200001,1055.0,62.0,19.6,20.0,22.1,43.0,-4.9000001,0.0
nan,1736377200.0,25396,13.0,0.0,19.700001,1055.0,58.0,19.0,20.0,21.4,43.099998,-5.1999998,0.0
nan,1736377200.0,25425,25.0,0.0,19.700001,1055.0,58.0,19.0,20.0,21.4,43.099998,-5.1999998,0.0
nan,1736377200.0,25426,25.0,0.0,19.200001,1055.0,55.0,18.5,20.0,20.799999,43.200001,-5.3000002,0.0
nan,1736377200.0,25455,35.0,0.0,19.200001,1055.0,55.0,18.5,20.0,20.799999,43.200001,-5.3000002,0.0
nan,1736377200.0,25456,35.0,0.0,18.9,1055.0,55.0,18.200001,20.0,20.5,43.400002,-5.4000001,0.0
nan,1736377200.0,25485,41.0,0.0,18.9,1055.0,55.0,18.200001,20.0,20.5,43.400002,-5.4000001,0.0
nan,1736377200.0,25486,41.0,0.0,18.700001,1055.0,56.0,18.1,20.0,20.299999,43.799999,-5.4000001,0.0
nan,1736377200.0,25515,43.0,0.0,18.700001,1055.0,56.0,18.1,20.0,20.299999,43.799999,-5.4000001,0.0
nan,1736377200.0,25516,43.0,0.0,18.700001,1055.0,57.0,18.200001,20.0,20.299999,43.799999,-5.1999998,0.0
nan,1736377200.0,25545,41.0,0.0,18.700001,1055.0,57.0,18.200001,20.0,20.299999,43.799999,-5.1999998,0.0
nan,1736377200.0,25546,41.0,0.0,18.700001,1055.0,59.0,18.299999,20.0,20.5,43.700001,-5.0,0.0
nan,1736377200.0,25575,39.0,0.0,18.700001,1055.0,59.0,18.299999,20.0,20.5,43.700001,-5.0,0.0
nan,1736377200.0,25576,39.0,0.0,18.9,1055.0,60.0,18.6,20.0,20.9,43.599998,-4.6999998,0.0
nan,1736377200.0,25605,33.0,0.0,18.9,1055.0,60.0,18.6,20.0,20.9,43.599998,-4.6999998,0.0
nan,1736377200.0,25606,33.0,0.0,19.200001,1055.0,61.0,18.9,20.0,21.200001,43.599998,-4.5,0.0
nan,1736377200.0,25635,27.0,0.0,19.200001,1055.0,61.0,18.9,20.0,21.200001,43.599998,-4.5,0.0
nan,1736377200.0,25636,27.0,0.0,19.5,1055.0,63.0,19.299999,20.0,21.6,43.5,-4.4000001,0.0
nan,1736377200.0,25665,19.0,0.0,19.5,1055.0,63.0,19.299999,20.0,21.6,43.5,-4.4000001,0.0
nan,1736377200.0,25666,19.0,0.0,19.799999,1055.0,64.0,19.6,20.0,21.9,43.400002,-4.3000002,0.0
nan,1736377200.0,25695,13.0,0.0,19.799999,1055.0,64.0,19.6,20.0,21.9,43.400002,-4.3000002,0.0
nan,1736377200.0,25696,13.0,0.0,20.1,1055.0,65.0,19.9,20.0,22.1,43.299999,-4.4000001,0.0
nan,1736377200.0,25725,7.0,2.0,20.1,1055.0,65.0,19.9,20.0,22.1,43.299999,-4.4000001,0.0
nan,1736377200.0,25726,7.0,2.0,20.299999,1055.0,64.0,20.0,20.0,22.299999,43.299999,-4.6999998,0.0
nan,1736377200.0,25755,5.0,3.0,20.299999,1055.0,64.0,20.0,20.0,22.299999,43.299999,-4.6999998,0.0
nan,1736377200.0,25756,5.0,3.0,20.1,1055.0,61.0,19.700001,20.0,22.1,43.200001,-5.0,0.0
nan,1736377200.0,25785,11.0,0.0,20.1,1055.0,61.0,19.700001,20.0,22.1,43.200001,-5.0,0.0
nan,1736377200.0,25786,11.0,0.0,19.700001,1055.0,58.0,19.1,20.0,21.4,43.099998,-5.1999998,0.0
nan,1736377200.0,25815,23.0,0.0,19.700001,1055.0,58.0,19.1,20.0,21.4,43.099998,-5.1999998,0.0
nan,1736377200.0,25816,23.0,0.0,19.700001,1055.0,58.0,19.1,20.0,21.4,43.099998,-5.1999998,0.0
nan,1736377200.0,25845,35.0,0.0,19.200001,1055.0,55.0,18.5,20.0,20.799999,43.099998,-5.4000001,0.0
nan,1736377200.0,25846,35.0,0.0,19.200001,1055.0,55.0,18.5,20.0,20.799999,43.099998,-5.4000001,0.0
nan,1736377200.0,25875,41.0,0.0,18.9,1055.0,55.0,18.200001,20.0,20.5,43.099998,-5.4000001,0.0
nan,1736377200.0,25876,41.0,0.0,18.9,1055.0,55.0,18.200001,20.0,20.5,43.099998,-5.4000001,0.0
nan,1736377200.0,25905,43.0,0.0,18.700001,1055.0,56.0,18.1,20.0,20.299999,43.099998,-5.3000002,0.0
nan,1736377200.0,25906,43.0,0.0,18.700001,1055.0,56.0,18.1,20.0,20.299999,43.099998,-5.3000002,0.0
nan,1736377200.0,25935,41.0,0.0,18.700001,1055.0,57.0,18.200001,20.0,20.299999,43.099998,-5.1999998,0.0
nan,1736377200.0,25936,41.0,0.0,18.700001,1055.0,57.0,18.200001,20.0,20.299999,43.099998,-5.1999998,0.0
nan,1736377200.0,25965,37.0,0.0,18.799999,1055.0,59.0,18.4,20.0,20.5,43.099998,-5.0999999,0.0
nan,1736377200.0,25966,37.0,0.0,18.799999,1055.0,59.0,18.4,20.0,20.5,43.099998,-5.0999999,0.0
nan,1736377200.0,25995,33.0,0.0,19.0,1055.0,61.0,18.6,20.0,20.799999,43.099998,-5.0,0.0
nan,1736377200.0,25996,33.0,0.0,19.0,1055.0,61.0,18.6,20.0,20.799999,43.099998,-5.0,0.0
nan,1736377200.0,26025,27.0,0.0,19.200001,1055.0,62.0,18.9,20.0,21.200001,43.0,-4.9000001,0.0
nan,1736377200.0,26026,27.0,0.0,19.200001,1055.0,62.0,18.9,20.0,21.200001,43.0,-4.9000001,0.0
nan,1736377200.0,26055,21.0,0.0,19.5,1055.0,63.0,19.200001,20.0,21.5,43.0,-4.8000002,0.0
nan,1736377200.0,26056,21.0,0.0,19.5,1055.0,63.0,19.200001,20.0,21.5,43.0,-4.8000002,0.0
nan,1736377200.0,26085,15.0,0.0,19.799999,1055.0,64.0,19.5,20.0,21.799999,42.900002,-4.6999998,0.0
nan,1736377200.0,26086,15.0,0.0,19.799999,1055.0,64.0,19.5,20.0,21.799999,42.900002,-4.6999998,0.0
nan,1736377200.0,26115,9.0,0.0,20.0,1055.0,64.0,19.799999,20.0,22.0,42.799999,-4.5999999,0.0
nan,1736377200.0,26116,9.0,0.0,20.0,1055.0,64.0,19.799999,20.0,22.0,42.799999,-4.5999999,0.0
nan,1736377200.0,26145,5.0,3.0,20.299999,1055.0,66.0,20.0,20.0,22.200001,42.900002,-4.6999998,0.0
nan,1736377200.0,26146,5.0,3.0,20.299999,1055.0,66.0,20.0,20.0,22.200001,42.900002,-4.6999998,0.0
nan,1736377200.0,26175,7.0,2.0,20.299999,1055.0,63.0,19.9,20.0,22.200001,43.0,-4.9000001,0.0
nan,1736377200.0,26176,7.0,2.0,20.299999,1055.0,63.0,19.9,20.0,22.200001,43.0,-4.9000001,0.0
nan,1736377200.0,26205,19.0,0.0,19.9,1055.0,59.0,19.299999,20.0,21.6,43.099998,-5.1999998,0.0
nan,1736377200.0,26206,19.0,0.0,19.9,1055.0,59.0,19.299999,20.0,21.6,43.099998,-5.1999998,0.0
nan,1736377200.0,26235,33.0,0.0,19.4,1055.0,56.0,18.6,20.0,21.0,43.200001,-5.4000001,0.0
nan,1736377200.0,26236,33.0,0.0,19.4,1055.0,56.0,18.6,20.0,21.0,43.200001,-5.4000001,0.0
nan,1736377200.0,26265,41.0,0.0,19.0,1055.0,55.0,18.200001,20.0,20.6,43.5,-5.4000001,0.0
nan,1736377200.0,26266,41.0,0.0,19.0,1055.0,55.0,18.200001,20.0,20.6,43.5,-5.4000001,0.0
nan,1736377200.0,26295,43.0,0.0,18.700001,1055.0,55.0,18.1,20.0,20.299999,43.799999,-5.3000002,0.0
nan,1736377200.0,26296,43.0,0.0,18.700001,1055.0,55.0,18.1,20.0,20.299999,43.799999,-5.3000002,0.0
nan,1736377200.0,26325,43.0,0.0,18.700001,1055.0,56.0,18.1,20.0,20.299999,43.799999,-5.0999999,0.0
nan,1736377200.0,26326,43.0,0.0,18.700001,1055.0,56.0,18.1,20.0,20.299999,43.799999,-5.0999999,0.0
nan,1736377200.0,26355,39.0,0.0,18.700001,1055.0,59.0,18.299999,20.0,20.4,43.799999,-4.8000002,0.0
nan,1736377200.0,26356,39.0,0.0,18.700001,1055.0,59.0,18.299999,20.0,20.4,43.799999,-4.8000002,0.0
nan,1736377200.0,26385,33.0,0.0,18.9,1055.0,60.0,18.6,20.0,20.700001,43.700001,-4.5999999,0.0
nan,1736377200.0,26386,33.0,0.0,18.9,1055.0,60.0,18.6,20.0,20.700001,43.700001,-4.5999999,0.0
nan,1736377200.0,26415,29.0,0.0,19.1,1055.0,61.0,18.799999,20.0,21.1,43.700001,-4.4000001,0.0
nan,1736377200.0,26416,29.0,0.0,19.1,1055.0,61.0,18.799999,20.0,21.1,43.700001,-4.4000001,0.0
nan,1736377200.0,26445,21.0,0.0,19.4,1055.0,62.0,19.200001,20.0,21.4,43.599998,-4.3000002,0.0
nan,1736377200.0,26446,21.0,0.0,19.4,1055.0,62.0,19.200001,20.0,21.4,43.599998,-4.3000002,0.0
nan,1736377200.0,26475,15.0,0.0,19.700001,1055.0,64.0,19.5,20.0,21.700001,43.5,-4.3000002,0.0
nan,1736377200.0,26476,15.0,0.0,19.700001,1055.0,64.0,19.5,20.0,21.700001,43.5,-4.3000002,0.0
nan,1736377200.0,26505,9.0,0.0,19.9,1055.0,65.0,19.799999,20.0,22.0,43.400002,-4.4000001,0.0
nan,1736377200.0,26506,9.0,0.0,19.9,1055.0,65.0,19.799999,20.0,22.0,43.400002,-4.4000001,0.0
nan,1736377200.0,26535,5.0,3.0,20.200001,1055.0,65.0,20.0,20.0,22.200001,43.299999,-4.6999998,0.0
nan,1736377200.0,26536,5.0,3.0,20.200001,1055.0,65.0,20.0,20.0,22.200001,43.299999,-4.6999998,0.0
