Date,Time,VANNE_UTA_CHAUD [I],VANNE_UTA_FROID [I],PRESSION_EXTERIEUR [R],TEMPERATURE_CONSIGNE [R],TEMPERATURE_ALLER_FROID [R],TEMPERATURE_REPRISE [R]
09-01-2025,00:32:32,7.0,2.0,1055.0,20.0,-4.5,1475.9999
09-01-2025,00:32:33,7.0,2.0,1055.0,20.0,-4.4,1475.9999
09-01-2025,00:33:01,5.0,3.0,1055.0,20.0,-4.4,1463.9999
09-01-2025,00:33:02,5.0,3.0,1055.0,20.0,-4.4,1463.9999
09-01-2025,00:33:03,5.0,3.0,1055.0,20.0,-4.6,1471.9999
09-01-2025,00:33:32,7.0,2.0,1055.0,20.0,-4.6,1463.9999
09-01-2025,00:33:33,7.0,2.0,1055.0,20.0,-4.9,1463.9999
09-01-2025,00:34:02,23.0,0.0,1055.0,20.0,-4.9,1459.9999
09-01-2025,00:34:03,23.0,0.0,1055.0,20.0,-5.0,1459.9999
09-01-2025,00:34:32,33.0,0.0,1055.0,20.0,-5.0,1459.9999
09-01-2025,00:34:33,33.0,0.0,1055.0,20.0,-5.2,1459.9999
09-01-2025,00:35:02,45.0,0.0,1055.0,20.0,-5.2,1455.9999
09-01-2025,00:35:03,45.0,0.0,1055.0,20.0,-5.3,1455.9999
09-01-2025,00:35:32,49.0,0.0,1055.0,20.0,-5.3,1455.9999
09-01-2025,00:35:33,49.0,0.0,1055.0,20.0,-5.4,1455.9999
09-01-2025,00:36:02,47.0,0.0,1055.0,20.0,-5.4,1455.9999
09-01-2025,00:36:03,47.0,0.0,1055.0,20.0,-5.4,1455.9999
09-01-2025,00:36:32,45.0,0.0,1055.0,20.0,-5.4,1451.9999
09-01-2025,00:36:33,45.0,0.0,1055.0,20.0,-5.3,1447.9999
09-01-2025,00:37:02,41.0,0.0,1055.0,20.0,-5.3,1447.9999
09-01-2025,00:37:03,41.0,0.0,1055.0,20.0,-5.3,1447.9999
09-01-2025,00:37:32,33.0,0.0,1055.0,20.0,-5.3,1435.9999
09-01-2025,00:37:33,33.0,0.0,1055.0,20.0,-5.1,1435.9999
09-01-2025,00:38:02,27.0,0.0,1055.0,20.0,-5.1,1447.9999
09-01-2025,00:38:03,27.0,0.0,1055.0,20.0,-5.0,1447.9999
09-01-2025,00:38:32,19.0,0.0,1055.0,20.0,-5.0,1431.9999
09-01-2025,00:38:33,19.0,0.0,1055.0,20.0,-4.9,1431.9999
09-01-2025,00:39:02,15.0,0.0,1055.0,20.0,-4.9,1435.9999
09-01-2025,00:39:03,15.0,0.0,1055.0,20.0,-4.8,1435.9999
09-01-2025,00:39:32,9.0,0.0,1055.0,20.0,-4.8,1439.9999
09-01-2025,00:39:33,9.0,0.0,1055.0,20.0,-4.7,1439.9999
09-01-2025,00:40:02,5.0,3.0,1055.0,20.0,-4.7,1443.9999
09-01-2025,00:40:03,5.0,3.0,1055.0,20.0,-4.7,1443.9999
09-01-2025,00:40:32,11.0,0.0,1055.0,20.0,-4.7,1443.9999
09-01-2025,00:40:33,11.0,0.0,1055.0,20.0,-4.9,1443.9999
09-01-2025,00:41:02,19.0,0.0,1055.0,20.0,-4.9,1447.9999
09-01-2025,00:41:03,19.0,0.0,1055.0,20.0,-5.0,1447.9999
09-01-2025,00:41:32,35.0,0.0,1055.0,20.0,-5.0,1447.9999
09-01-2025,00:41:33,35.0,0.0,1055.0,20.0,-5.2,1451.9999
09-01-2025,00:42:02,39.0,0.0,1055.0,20.0,-5.2,1439.9999
09-01-2025,00:42:03,39.0,0.0,1055.0,20.0,-5.3,1435.9999
09-01-2025,00:42:32,43.0,0.0,1055.0,20.0,-5.3,1435.9999
09-01-2025,00:42:33,43.0,0.0,1055.0,20.0,-5.3,1435.9999
09-01-2025,00:43:02,41.0,0.0,1055.0,20.0,-5.3,1439.9999
09-01-2025,00:43:03,41.0,0.0,1055.0,20.0,-5.3,1439.9999
09-01-2025,00:43:32,37.0,0.0,1055.0,20.0,-5.3,1431.9999
09-01-2025,00:43:33,37.0,0.0,1055.0,20.0,-5.1,1431.9999
09-01-2025,00:44:02,35.0,0.0,1055.0,20.0,-5.1,1431.9999
09-01-2025,00:44:03,35.0,0.0,1055.0,20.0,-4.9,1435.9999
09-01-2025,00:44:32,25.0,0.0,1055.0,20.0,-4.9,1435.9999
09-01-2025,00:44:33,25.0,0.0,1055.0,20.0,-4.7,1435.9999
09-01-2025,00:45:02,21.0,0.0,1055.0,20.0,-4.7,1431.9999
09-01-2025,00:45:03,21.0,0.0,1055.0,20.0,-4.5,1431.9999
09-01-2025,00:45:32,13.0,0.0,1055.0,20.0,-4.5,1431.9999
09-01-2025,00:45:33,13.0,0.0,1055.0,20.0,-4.4,1431.9999
09-01-2025,00:46:02,5.0,3.0,1055.0,20.0,-4.4,1427.9999
09-01-2025,00:46:03,5.0,3.0,1055.0,20.0,-4.5,1431.9999
09-01-2025,00:46:32,3.0,4.0,1055.0,20.0,-4.5,1431.9999
09-01-2025,00:46:33,3.0,4.0,1055.0,20.0,-4.7,1431.9999
09-01-2025,00:47:02,9.0,0.0,1055.0,20.0,-4.7,1431.9999
09-01-2025,00:47:03,9.0,0.0,1055.0,20.0,-5.0,1431.9999
09-01-2025,00:47:32,23.0,0.0,1055.0,20.0,-5.0,1431.9999
09-01-2025,00:47:33,23.0,0.0,1055.0,20.0,-5.2,1431.9999
09-01-2025,00:48:02,37.0,0.0,1055.0,20.0,-5.2,1427.9999
09-01-2025,00:48:03,37.0,0.0,1055.0,20.0,-5.4,1431.9999
09-01-2025,00:48:32,47.0,0.0,1055.0,20.0,-5.4,1435.9999
09-01-2025,00:48:33,47.0,0.0,1055.0,20.0,-5.5,1435.9999
09-01-2025,00:49:02,49.0,0.0,1055.0,20.0,-5.5,1439.9999
09-01-2025,00:49:03,49.0,0.0,1055.0,20.0,-5.5,1439.9999
09-01-2025,00:49:04,49.0,0.0,1055.0,20.0,-5.5,1439.9999
09-01-2025,00:49:32,49.0,0.0,1055.0,20.0,-5.5,1435.9999
09-01-2025,00:49:33,49.0,0.0,1055.0,20.0,-5.4,1435.9999
09-01-2025,00:49:34,49.0,0.0,1055.0,20.0,-5.4,1435.9999
09-01-2025,00:50:02,45.0,0.0,1055.0,20.0,-5.4,1435.9999
09-01-2025,00:50:03,45.0,0.0,1055.0,20.0,-5.3,1435.9999
09-01-2025,00:50:04,45.0,0.0,1055.0,20.0,-5.3,1435.9999
09-01-2025,00:50:32,41.0,0.0,1055.0,20.0,-5.3,1431.9999
09-01-2025,00:50:33,41.0,0.0,1055.0,20.0,-5.1,1431.9999
09-01-2025,00:50:34,41.0,0.0,1055.0,20.0,-5.1,1431.9999
09-01-2025,00:51:02,33.0,0.0,1055.0,20.0,-5.1,1419.9999
09-01-2025,00:51:03,33.0,0.0,1055.0,20.0,-5.1,1419.9999
09-01-2025,00:51:04,33.0,0.0,1055.0,20.0,-5.0,1419.9999
09-01-2025,00:51:32,27.0,0.0,1055.0,20.0,-5.0,1423.9999
09-01-2025,00:51:33,27.0,0.0,1055.0,20.0,-5.0,1423.9999
09-01-2025,00:51:34,27.0,0.0,1055.0,20.0,-4.9,1423.9999
09-01-2025,00:52:02,19.0,0.0,1055.0,20.0,-4.9,1419.9999
09-01-2025,00:52:03,19.0,0.0,1055.0,20.0,-4.9,1419.9999
09-01-2025,00:52:04,19.0,0.0,1055.0,20.0,-4.8,1419.9999
09-01-2025,00:52:32,13.0,0.0,1055.0,20.0,-4.8,1419.9999
09-01-2025,00:52:33,13.0,0.0,1055.0,20.0,-4.8,1423.9999
09-01-2025,00:52:34,13.0,0.0,1055.0,20.0,-4.6,1423.9999
09-01-2025,00:53:02,7.0,2.0,1055.0,20.0,-4.6,1423.9999
09-01-2025,00:53:03,7.0,2.0,1055.0,20.0,-4.6,1419.9999
09-01-2025,00:53:04,7.0,2.0,1055.0,20.0,-4.7,1419.9999
09-01-2025,00:53:32,5.0,3.0,1055.0,20.0,-4.7,1419.9999
09-01-2025,00:53:33,5.0,3.0,1055.0,20.0,-4.7,1419.9999
09-01-2025,00:53:34,5.0,3.0,1055.0,20.0,-4.9,1419.9999
09-01-2025,00:54:02,11.0,0.0,1055.0,20.0,-4.9,1419.9999
09-01-2025,00:54:03,11.0,0.0,1055.0,20.0,-4.9,1419.9999
09-01-2025,00:54:04,11.0,0.0,1055.0,20.0,-5.1,1423.9999
09-01-2025,00:54:32,25.0,0.0,1055.0,20.0,-5.1,1419.9999
09-01-2025,00:54:33,25.0,0.0,1055.0,20.0,-5.1,1419.9999
09-01-2025,00:54:34,25.0,0.0,1055.0,20.0,-5.3,1419.9999
09-01-2025,00:55:02,37.0,0.0,1055.0,20.0,-5.3,1423.9999
09-01-2025,00:55:03,37.0,0.0,1055.0,20.0,-5.3,1423.9999
09-01-2025,00:55:04,37.0,0.0,1055.0,20.0,-5.4,1423.9999
09-01-2025,00:55:32,43.0,0.0,1055.0,20.0,-5.4,1411.9999
09-01-2025,00:55:33,43.0,0.0,1055.0,20.0,-5.4,1411.9999
09-01-2025,00:55:34,43.0,0.0,1055.0,20.0,-5.4,1411.9999
09-01-2025,00:56:02,45.0,0.0,1055.0,20.0,-5.4,1411.9999
09-01-2025,00:56:03,45.0,0.0,1055.0,20.0,-5.4,1411.9999
09-01-2025,00:56:04,45.0,0.0,1055.0,20.0,-5.3,1411.9999
09-01-2025,00:56:32,43.0,0.0,1055.0,20.0,-5.3,1407.9999
09-01-2025,00:56:33,43.0,0.0,1055.0,20.0,-5.3,1407.9999
09-01-2025,00:56:34,43.0,0.0,1055.0,20.0,-5.1,1411.9999
09-01-2025,00:57:02,39.0,0.0,1055.0,20.0,-5.1,1411.9999
09-01-2025,00:57:03,39.0,0.0,1055.0,20.0,-5.1,1411.9999
09-01-2025,00:57:04,39.0,0.0,1055.0,20.0,-4.9,1411.9999
09-01-2025,00:57:32,31.0,0.0,1055.0,20.0,-4.9,1407.9999
09-01-2025,00:57:33,31.0,0.0,1055.0,20.0,-4.9,1411.9999
09-01-2025,00:57:34,31.0,0.0,1055.0,20.0,-4.7,1407.9999
09-01-2025,00:58:02,25.0,0.0,1055.0,20.0,-4.7,1419.9999
09-01-2025,00:58:03,25.0,0.0,1055.0,20.0,-4.7,1415.9999
09-01-2025,00:58:04,25.0,0.0,1055.0,20.0,-4.5,1419.9999
09-01-2025,00:58:32,19.0,0.0,1055.0,20.0,-4.5,1407.9999
09-01-2025,00:58:33,19.0,0.0,1055.0,20.0,-4.5,1407.9999
09-01-2025,00:58:34,19.0,0.0,1055.0,20.0,-4.4,1407.9999
09-01-2025,00:59:02,13.0,0.0,1055.0,20.0,-4.4,1403.9999
09-01-2025,00:59:03,13.0,0.0,1055.0,20.0,-4.4,1407.9999
09-01-2025,00:59:04,13.0,0.0,1055.0,20.0,-4.5,1407.9999
09-01-2025,00:59:32,9.0,0.0,1055.0,20.0,-4.5,1403.9999
09-01-2025,00:59:33,9.0,0.0,1055.0,20.0,-4.5,1403.9999
09-01-2025,00:59:34,9.0,0.0,1055.0,20.0,-4.6,1403.9999
09-01-2025,01:00:02,5.0,3.0,1055.0,20.0,-4.6,1403.9999
09-01-2025,01:00:03,5.0,3.0,1055.0,20.0,-4.6,1403.9999
09-01-2025,01:00:04,5.0,3.0,1055.0,20.0,-5.0,1399.9999
09-01-2025,01:00:32,11.0,0.0,1055.0,20.0,-5.0,1399.9999
09-01-2025,01:00:33,11.0,0.0,1055.0,20.0,-5.0,1403.9999
09-01-2025,01:00:34,11.0,0.0,1055.0,20.0,-5.3,1403.9999
09-01-2025,01:01:02,25.0,0.0,1055.0,20.0,-5.3,1403.9999
09-01-2025,01:01:03,25.0,0.0,1055.0,20.0,-5.3,1399.9999
09-01-2025,01:01:04,25.0,0.0,1055.0,20.0,-5.4,1399.9999
09-01-2025,01:01:32,35.0,0.0,1055.0,20.0,-5.4,1395.9999
09-01-2025,01:01:33,35.0,0.0,1055.0,20.0,-5.4,1395.9999
09-01-2025,01:01:34,35.0,0.0,1055.0,20.0,-5.5,1391.9999
09-01-2025,01:02:02,41.0,0.0,1055.0,20.0,-5.5,1399.9999
09-01-2025,01:02:03,41.0,0.0,1055.0,20.0,-5.5,1399.9999
09-01-2025,01:02:04,41.0,0.0,1055.0,20.0,-5.5,1399.9999
09-01-2025,01:02:32,43.0,0.0,1055.0,20.0,-5.5,1399.9999
09-01-2025,01:02:33,43.0,0.0,1055.0,20.0,-5.5,1399.9999
09-01-2025,01:02:34,43.0,0.0,1055.0,20.0,-5.4,1395.9999
09-01-2025,01:03:02,41.0,0.0,1055.0,20.0,-5.4,1391.9999
09-01-2025,01:03:03,41.0,0.0,1055.0,20.0,-5.4,1387.9999
09-01-2025,01:03:04,41.0,0.0,1055.0,20.0,-5.3,1395.9999
09-01-2025,01:03:32,37.0,0.0,1055.0,20.0,-5.3,1399.9999
09-01-2025,01:03:33,37.0,0.0,1055.0,20.0,-5.3,1399.9999
09-01-2025,01:03:34,37.0,0.0,1055.0,20.0,-5.2,1399.9999
09-01-2025,01:04:02,31.0,0.0,1055.0,20.0,-5.2,1391.9999
09-01-2025,01:04:03,31.0,0.0,1055.0,20.0,-5.2,1391.9999
09-01-2025,01:04:04,31.0,0.0,1055.0,20.0,-5.1,1395.9999
09-01-2025,01:04:32,25.0,0.0,1055.0,20.0,-5.1,1395.9999
09-01-2025,01:04:33,25.0,0.0,1055.0,20.0,-5.1,1395.9999
09-01-2025,01:04:34,25.0,0.0,1055.0,20.0,-4.9,1395.9999
09-01-2025,01:05:02,19.0,0.0,1055.0,20.0,-4.9,1399.9999
09-01-2025,01:05:03,19.0,0.0,1055.0,20.0,-4.9,1399.9999
09-01-2025,01:05:04,19.0,0.0,1055.0,20.0,-4.8,1399.9999
09-01-2025,01:05:32,15.0,0.0,1055.0,20.0,-4.8,1391.9999
09-01-2025,01:05:33,15.0,0.0,1055.0,20.0,-4.8,1387.9999
09-01-2025,01:05:34,15.0,0.0,1055.0,20.0,-4.7,1387.9999
09-01-2025,01:06:02,7.0,2.0,1055.0,20.0,-4.7,1391.9999
09-01-2025,01:06:03,7.0,2.0,1055.0,20.0,-4.7,1391.9999
09-01-2025,01:06:04,7.0,2.0,1055.0,20.0,-4.7,1391.9999
09-01-2025,01:06:32,5.0,3.0,1055.0,20.0,-4.7,1383.9999
09-01-2025,01:06:33,5.0,3.0,1055.0,20.0,-4.7,1383.9999
09-01-2025,01:06:34,5.0,3.0,1055.0,20.0,-4.8,1383.9999
09-01-2025,01:07:02,11.0,0.0,1055.0,20.0,-4.8,1387.9999
09-01-2025,01:07:03,11.0,0.0,1055.0,20.0,-4.8,1387.9999
09-01-2025,01:07:04,11.0,0.0,1055.0,20.0,-5.0,1387.9999
09-01-2025,01:07:32,25.0,0.0,1055.0,20.0,-5.0,1387.9999
09-01-2025,01:07:33,25.0,0.0,1055.0,20.0,-5.0,1387.9999
09-01-2025,01:07:34,25.0,0.0,1055.0,20.0,-5.2,1387.9999
09-01-2025,01:08:02,37.0,0.0,1055.0,20.0,-5.2,1383.9999
09-01-2025,01:08:03,37.0,0.0,1055.0,20.0,-5.2,1383.9999
09-01-2025,01:08:04,37.0,0.0,1055.0,20.0,-5.3,1391.9999
09-01-2025,01:08:32,43.0,0.0,1055.0,20.0,-5.3,1383.9999
09-01-2025,01:08:33,43.0,0.0,1055.0,20.0,-5.3,1383.9999
09-01-2025,01:08:34,43.0,0.0,1055.0,20.0,-5.4,1383.9999
09-01-2025,01:09:03,45.0,0.0,1055.0,20.0,-5.4,1379.9999
09-01-2025,01:09:04,45.0,0.0,1055.0,20.0,-5.4,1379.9999
09-01-2025,01:09:33,43.0,0.0,1055.0,20.0,-5.4,1383.9999
09-01-2025,01:09:34,43.0,0.0,1055.0,20.0,-5.3,1383.9999
09-01-2025,01:10:03,39.0,0.0,1055.0,20.0,-5.3,1379.9999
09-01-2025,01:10:04,39.0,0.0,1055.0,20.0,-5.1,1379.9999
09-01-2025,01:10:33,33.0,0.0,1055.0,20.0,-5.1,1387.9999
09-01-2025,01:10:34,33.0,0.0,1055.0,20.0,-4.8,1375.9999
09-01-2025,01:11:03,27.0,0.0,1055.0,20.0,-4.8,1375.9999
09-01-2025,01:11:04,27.0,0.0,1055.0,20.0,-4.6,1371.9999
09-01-2025,01:11:33,19.0,0.0,1055.0,20.0,-4.6,1379.9999
09-01-2025,01:11:34,19.0,0.0,1055.0,20.0,-4.5,1379.9999
09-01-2025,01:12:03,13.0,0.0,1055.0,20.0,-4.5,1383.9999
09-01-2025,01:12:04,13.0,0.0,1055.0,20.0,-4.4,1383.9999
09-01-2025,01:12:33,9.0,0.0,1055.0,20.0,-4.4,1387.9999
09-01-2025,01:12:34,9.0,0.0,1055.0,20.0,-4.4,1387.9999
09-01-2025,01:13:03,5.0,3.0,1055.0,20.0,-4.4,1387.9999
09-01-2025,01:13:04,5.0,3.0,1055.0,20.0,-4.8,1387.9999
09-01-2025,01:13:33,11.0,0.0,1055.0,20.0,-4.8,1383.9999
09-01-2025,01:13:34,11.0,0.0,1055.0,20.0,-5.0,1383.9999
09-01-2025,01:14:03,25.0,0.0,1055.0,20.0,-5.0,1387.9999
09-01-2025,01:14:04,25.0,0.0,1055.0,20.0,-5.2,1387.9999
09-01-2025,01:14:33,35.0,0.0,1055.0,20.0,-5.2,1383.9999
09-01-2025,01:14:34,35.0,0.0,1055.0,20.0,-5.3,1383.9999
09-01-2025,01:15:03,41.0,0.0,1055.0,20.0,-5.3,1387.9999
09-01-2025,01:15:04,41.0,0.0,1055.0,20.0,-5.4,1391.9999
09-01-2025,01:15:33,43.0,0.0,1055.0,20.0,-5.4,1383.9999
09-01-2025,01:15:34,43.0,0.0,1055.0,20.0,-5.4,1383.9999
09-01-2025,01:16:03,41.0,0.0,1055.0,20.0,-5.4,1375.9999
09-01-2025,01:16:04,41.0,0.0,1055.0,20.0,-5.3,1375.9999
09-01-2025,01:16:33,37.0,0.0,1055.0,20.0,-5.3,1379.9999
09-01-2025,01:16:34,37.0,0.0,1055.0,20.0,-5.2,1379.9999
09-01-2025,01:17:03,31.0,0.0,1055.0,20.0,-5.2,1375.9999
09-01-2025,01:17:04,31.0,0.0,1055.0,20.0,-5.1,1375.9999
09-01-2025,01:17:33,25.0,0.0,1055.0,20.0,-5.1,1383.9999
09-01-2025,01:17:34,25.0,0.0,1055.0,20.0,-5.0,1383.9999
09-01-2025,01:18:03,19.0,0.0,1055.0,20.0,-5.0,1383.9999
09-01-2025,01:18:04,19.0,0.0,1055.0,20.0,-4.9,1383.9999
09-01-2025,01:18:33,13.0,0.0,1055.0,20.0,-4.9,1375.9999
09-01-2025,01:18:34,13.0,0.0,1055.0,20.0,-4.8,1375.9999
09-01-2025,01:19:03,7.0,2.0,1055.0,20.0,-4.8,1375.9999
09-01-2025,01:19:04,7.0,2.0,1055.0,20.0,-4.7,1375.9999
09-01-2025,01:19:33,5.0,3.0,1055.0,20.0,-4.7,1371.9999
09-01-2025,01:19:34,5.0,3.0,1055.0,20.0,-4.7,1371.9999
09-01-2025,01:20:03,11.0,0.0,1055.0,20.0,-4.7,1371.9999
09-01-2025,01:20:04,11.0,0.0,1055.0,20.0,-4.8,1371.9999
09-01-2025,01:20:33,23.0,0.0,1055.0,20.0,-4.8,1371.9999
09-01-2025,01:20:34,23.0,0.0,1055.0,20.0,-5.1,1371.9999
09-01-2025,01:21:03,35.0,0.0,1055.0,20.0,-5.1,1367.9999
09-01-2025,01:21:04,35.0,0.0,1055.0,20.0,-5.2,1367.9999
09-01-2025,01:21:33,41.0,0.0,1055.0,20.0,-5.2,1367.9999
09-01-2025,01:21:34,41.0,0.0,1055.0,20.0,-5.3,1371.9999
09-01-2025,01:22:03,43.0,0.0,1055.0,20.0,-5.3,1363.9999
09-01-2025,01:22:04,43.0,0.0,1055.0,20.0,-5.3,1363.9999
09-01-2025,01:22:05,43.0,0.0,1055.0,20.0,-5.3,1363.9999
09-01-2025,01:22:33,43.0,0.0,1055.0,20.0,-5.3,1363.9999
09-01-2025,01:22:34,43.0,0.0,1055.0,20.0,-5.4,1363.9999
09-01-2025,01:22:35,43.0,0.0,1055.0,20.0,-5.4,1363.9999
09-01-2025,01:23:03,39.0,0.0,1055.0,20.0,-5.4,1363.9999
09-01-2025,01:23:04,39.0,0.0,1055.0,20.0,-5.3,1363.9999
09-01-2025,01:23:05,39.0,0.0,1055.0,20.0,-5.3,1351.9999
09-01-2025,01:23:33,33.0,0.0,1055.0,20.0,-5.3,1351.9999
09-01-2025,01:23:34,33.0,0.0,1055.0,20.0,-5.0,1363.9999
09-01-2025,01:23:35,33.0,0.0,1055.0,20.0,-5.0,1363.9999
09-01-2025,01:24:03,25.0,0.0,1055.0,20.0,-5.0,1367.9999
09-01-2025,01:24:04,25.0,0.0,1055.0,20.0,-4.7,1363.9999
09-01-2025,01:24:05,25.0,0.0,1055.0,20.0,-4.7,1359.9999
09-01-2025,01:24:33,19.0,0.0,1055.0,20.0,-4.7,1359.9999
09-01-2025,01:24:34,19.0,0.0,1055.0,20.0,-4.6,1359.9999
09-01-2025,01:24:35,19.0,0.0,1055.0,20.0,-4.6,1359.9999
09-01-2025,01:25:03,13.0,0.0,1055.0,20.0,-4.6,1355.9999
09-01-2025,01:25:04,13.0,0.0,1055.0,20.0,-4.5,1355.9999
09-01-2025,01:25:05,13.0,0.0,1055.0,20.0,-4.5,1355.9999
09-01-2025,01:25:33,7.0,2.0,1055.0,20.0,-4.5,1363.9999
09-01-2025,01:25:34,7.0,2.0,1055.0,20.0,-4.4,1363.9999
09-01-2025,01:25:35,7.0,2.0,1055.0,20.0,-4.4,1363.9999
09-01-2025,01:26:03,3.0,4.0,1055.0,20.0,-4.4,1359.9999
09-01-2025,01:26:04,3.0,4.0,1055.0,20.0,-4.7,1363.9999
09-01-2025,01:26:05,3.0,4.0,1055.0,20.0,-4.7,1363.9999
09-01-2025,01:26:33,9.0,0.0,1055.0,20.0,-4.7,1367.9999
09-01-2025,01:26:34,9.0,0.0,1055.0,20.0,-5.0,1367.9999
09-01-2025,01:26:35,9.0,0.0,1055.0,20.0,-5.0,1367.9999
09-01-2025,01:27:03,25.0,0.0,1055.0,20.0,-5.0,1359.9999
09-01-2025,01:27:04,25.0,0.0,1055.0,20.0,-5.1,1355.9999
09-01-2025,01:27:05,25.0,0.0,1055.0,20.0,-5.1,1355.9999
09-01-2025,01:27:33,39.0,0.0,1055.0,20.0,-5.1,1359.9999
09-01-2025,01:27:34,39.0,0.0,1055.0,20.0,-5.3,1359.9999
09-01-2025,01:27:35,39.0,0.0,1055.0,20.0,-5.3,1359.9999
09-01-2025,01:28:03,47.0,0.0,1055.0,20.0,-5.3,1363.9999
09-01-2025,01:28:04,47.0,0.0,1055.0,20.0,-5.3,1363.9999
09-01-2025,01:28:05,47.0,0.0,1055.0,20.0,-5.3,1363.9999
09-01-2025,01:28:33,49.0,0.0,1055.0,20.0,-5.3,1355.9999
09-01-2025,01:28:34,49.0,0.0,1055.0,20.0,-5.3,1347.9999
09-01-2025,01:28:35,49.0,0.0,1055.0,20.0,-5.4,1347.9999
09-01-2025,01:29:03,49.0,0.0,1055.0,20.0,-5.4,1363.9999
09-01-2025,01:29:04,49.0,0.0,1055.0,20.0,-5.4,1363.9999
09-01-2025,01:29:05,49.0,0.0,1055.0,20.0,-5.4,1363.9999
09-01-2025,01:29:33,45.0,0.0,1055.0,20.0,-5.4,1359.9999
09-01-2025,01:29:34,45.0,0.0,1055.0,20.0,-5.4,1359.9999
09-01-2025,01:29:35,45.0,0.0,1055.0,20.0,-5.3,1359.9999
09-01-2025,01:30:03,39.0,0.0,1055.0,20.0,-5.3,1359.9999
09-01-2025,01:30:04,39.0,0.0,1055.0,20.0,-5.3,1359.9999
09-01-2025,01:30:05,39.0,0.0,1055.0,20.0,-5.2,1359.9999
09-01-2025,01:30:33,33.0,0.0,1055.0,20.0,-5.2,1359.9999
09-01-2025,01:30:34,33.0,0.0,1055.0,20.0,-5.2,1359.9999
09-01-2025,01:30:35,33.0,0.0,1055.0,20.0,-5.0,1359.9999
09-01-2025,01:31:03,25.0,0.0,1055.0,20.0,-5.0,1355.9999
09-01-2025,01:31:04,25.0,0.0,1055.0,20.0,-5.0,1355.9999
09-01-2025,01:31:05,25.0,0.0,1055.0,20.0,-4.9,1355.9999
09-01-2025,01:31:33,19.0,0.0,1055.0,20.0,-4.9,1355.9999
09-01-2025,01:31:34,19.0,0.0,1055.0,20.0,-4.9,1355.9999
09-01-2025,01:31:35,19.0,0.0,1055.0,20.0,-4.8,1355.9999
09-01-2025,01:32:03,13.0,0.0,1055.0,20.0,-4.8,1351.9999
09-01-2025,01:32:04,13.0,0.0,1055.0,20.0,-4.8,1351.9999
09-01-2025,01:32:05,13.0,0.0,1055.0,20.0,-4.7,1351.9999
09-01-2025,01:32:33,9.0,0.0,1055.0,20.0,-4.7,1347.9999
09-01-2025,01:32:34,9.0,0.0,1055.0,20.0,-4.7,1351.9999
09-01-2025,01:32:35,9.0,0.0,1055.0,20.0,-4.6,1347.9999
09-01-2025,01:33:03,5.0,3.0,1055.0,20.0,-4.6,1347.9999
09-01-2025,01:33:04,5.0,3.0,1055.0,20.0,-4.6,1347.9999
09-01-2025,01:33:05,5.0,3.0,1055.0,20.0,-4.7,1351.9999
09-01-2025,01:33:33,11.0,0.0,1055.0,20.0,-4.7,1351.9999
09-01-2025,01:33:34,11.0,0.0,1055.0,20.0,-4.7,1351.9999
09-01-2025,01:33:35,11.0,0.0,1055.0,20.0,-5.0,1351.9999
09-01-2025,01:34:03,25.0,0.0,1055.0,20.0,-5.0,1331.9999
09-01-2025,01:34:04,25.0,0.0,1055.0,20.0,-5.0,1331.9999
09-01-2025,01:34:05,25.0,0.0,1055.0,20.0,-5.1,1339.9999
09-01-2025,01:34:33,35.0,0.0,1055.0,20.0,-5.1,1343.9999
09-01-2025,01:34:34,35.0,0.0,1055.0,20.0,-5.1,1343.9999
09-01-2025,01:34:35,35.0,0.0,1055.0,20.0,-5.3,1343.9999
09-01-2025,01:35:03,43.0,0.0,1055.0,20.0,-5.3,1347.9999
09-01-2025,01:35:04,43.0,0.0,1055.0,20.0,-5.3,1347.9999
09-01-2025,01:35:05,43.0,0.0,1055.0,20.0,-5.3,1347.9999
09-01-2025,01:35:33,43.0,0.0,1055.0,20.0,-5.3,1347.9999
09-01-2025,01:35:34,43.0,0.0,1055.0,20.0,-5.3,1347.9999
09-01-2025,01:35:35,43.0,0.0,1055.0,20.0,-5.4,1347.9999
09-01-2025,01:36:03,41.0,0.0,1055.0,20.0,-5.4,1343.9999
09-01-2025,01:36:04,41.0,0.0,1055.0,20.0,-5.4,1343.9999
09-01-2025,01:36:05,41.0,0.0,1055.0,20.0,-5.3,1347.9999
09-01-2025,01:36:33,37.0,0.0,1055.0,20.0,-5.3,1343.9999
09-01-2025,01:36:34,37.0,0.0,1055.0,20.0,-5.3,1347.9999
09-01-2025,01:36:35,37.0,0.0,1055.0,20.0,-5.1,1347.9999
09-01-2025,01:37:03,33.0,0.0,1055.0,20.0,-5.1,1347.9999
09-01-2025,01:37:04,33.0,0.0,1055.0,20.0,-5.1,1347.9999
09-01-2025,01:37:05,33.0,0.0,1055.0,20.0,-4.8,1347.9999
09-01-2025,01:37:33,27.0,0.0,1055.0,20.0,-4.8,1339.9999
09-01-2025,01:37:34,27.0,0.0,1055.0,20.0,-4.8,1343.9999
09-01-2025,01:37:35,27.0,0.0,1055.0,20.0,-4.6,1343.9999
09-01-2025,01:38:03,19.0,0.0,1055.0,20.0,-4.6,1343.9999
09-01-2025,01:38:04,19.0,0.0,1055.0,20.0,-4.6,1343.9999
09-01-2025,01:38:05,19.0,0.0,1055.0,20.0,-4.5,1343.9999
