Breaks,Date,Time,HP [R],O2 [R],CO2 [R],O2_MMOL [R],POIDS_1 [R],POIDS_2 [R],POIDS_3 [R],CO2_MMOL [R],DEFAUT_BP [B],DEFAUT_HP [B],A_SECONDES [I],IRRADIANCE [I],REARMEMENT [B],Breaks.1,ARU_CELLULE [B],CONSIGNE_O2 [I],Etat_Mesure [B],POIDS_TOTAL [R],BALLON_CHAUD [R],BALLON_FROID [R],CONSIGNE_CO2 [I],MA_VARIATEUR [B],COMPRESSEUR_1 [B],COMPRESSEUR_2 [B],POMPE_INF_ECO [B],POMPE_SUP_ECO [B],PPM_O2_HUMIDE [R],V2V_AIR_VICIE [B],V2V_EAU_PLUIE [I],Breaks.2,HAUTEUR_ECOLUX [I],HUMIDIFICATEUR [I],POMPE_FOND_ECO [B],PPM_CO2_HUMIDE [I],V2V_DESHUMIDIF [B],VANNE_PROP_INF [I],VANNE_PROP_SUP [I],FERMETURE_PORTE [B],MOLE_O2_DERIVEE [R],POMPE_UTA_CHAUD [B],POMPE_UTA_FROID [B],V2V_CAPTAGE_CO2 [B],VANNE_PROP_FOND [I],VANNE_UTA_CHAUD [I],VANNE_UTA_FROID [I],Breaks.3,VENTILATEUR_CTA [B],MOLE_CO2_DERIVEE [R],ORIGINE_COLONNES [B],V2V_INJECTION_N2 [B],V2V_INJECTION_O2 [B],V2V_INJ_AIR_NEUF [B],VIDANGE_CANIVEAU [B],CONSIGNE_ROTATION [I],CONSIGNE_TEMP_INF [R],CONSIGNE_TEMP_SUP [R],DESHUMIDIFICATEUR [B],POIDS_EAU_CELLULE [R],POMPE_GENER_CHAUD [B],POMPE_GENER_FROID [B],TEMPERATURE_SONDE [R],Breaks.4,V2V_ABSORBTION_O2 [B],V2V_CHAUD_INF_ECO [B],V2V_CHAUD_SUP_ECO [B],V2V_FROID_INF_ECO [B],V2V_FROID_SUP_ECO [B],V2V_INJECTION_CO2 [B],CONSIGNE_ECLAIRAGE [I],CONSIGNE_TEMP_FOND [R],POIDS_EAU_CONSIGNE [R],PRESSION_EXTERIEUR [R],PRESSION_O2_HUMIDE [R],V2V_ABSORBTION_CO2 [B],V2V_ABSORBTION_CO3 [B],Breaks.5,V2V_CHAUD_FOND_ECO [B],V2V_FROID_FOND_ECO [B],HYGROMETRIE_CELLULE [R],PRESSION_CO2_HUMIDE [R],SURPRESSION_CEL_EXT [R],TEMPERATURE_MOY_INF [R],TEMPERATURE_MOY_SUP [R],TEMPERATURE_REPRISE [R],V2V_CIRCULATION_AIR [B],V2V_CONDENS_UTA_EXT [B],V2V_CONDENS_UTA_INT [B],CONSIGNE_VENTILATION [I],HYGROMETRIE_CONSIGNE [I],TEMPERATURE_CONSIGNE [R],TEMPERATURE_MOY_FOND [R],Breaks.6,Date.1,Time.1,V2V_LESSIVAT_ECORIUM [B],V2V_VIDANGE_CANIVEAU [B],VIDANGE_EAU_DE_PLUIE [B],HYGROMETRIE_SOUFFLAGE [R],TEMPERATURE_SOUFFLAGE [R],V2V_CONDENSAT_UTA_EXT [B],V2V_CONDENSAT_UTA_INT [B],VENTILATEUR_TEMPETE_1 [B],VENTILATEUR_TEMPETE_2 [B],VENTILATEUR_TEMPETE_3 [B],VENTILATEUR_TEMPETE_4 [B],TEMPERATURE_ALLER_CHAUD [R],TEMPERATURE_ALLER_FROID [R],TEMP_ENTREE_INF_ECORIUM [R],TEMP_ENTREE_SUP_ECORIUM [R],Breaks.7,TEMP_SORTIE_INF_ECORIUM [R],TEMP_SORTIE_SUP_ECORIUM [R],TEMPERATURE_RETOUR_CHAUD [R],TEMPERATURE_RETOUR_FROID [R],TEMP_ENTREE_FOND_ECORIUM [R],TEMP_SORTIE_FOND_ECORIUM [R]
nan,,,42.295197,1638300.0,477.0,0.0,177.333333333333,157.333333333333,156.666666666667,0.0,0.0,0.0,39998343.0,21.0,0.0,nan,0.0,210000.0,0.0,492.666666666667,45.799999,-4.8000002,410.0,0.0,0.0,0.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,13.1,13.25,20.0,0.0,0.0,0.0,30.0,50.0,20.0,13.05,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.4,8.1000004,8.6000004,8.6999998,nan,15.0,15.2,17.1,10.3,13.1,15.1
nan,,,42.295197,1638300.0,477.0,0.0,177.333333333333,157.666666666667,156.333333333333,0.0,0.0,0.0,39998343.0,21.0,0.0,nan,0.0,210000.0,0.0,492.666666666667,45.700001,-5.0999999,410.0,0.0,0.0,0.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,13.1,13.25,20.0,0.0,0.0,0.0,30.0,50.0,20.0,13.05,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.4,8.1000004,8.6000004,8.6000004,nan,15.0,15.2,17.1,10.3,13.1,15.1
nan,,,42.351856,1638300.0,477.0,0.0,177.333333333333,157.666666666667,156.333333333333,0.0,0.0,0.0,39998372.0,21.0,0.0,nan,0.0,210000.0,0.0,492.333333333333,45.700001,-5.0999999,410.0,0.0,0.0,0.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,13.1,13.2,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.95,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.4,8.1000004,8.6000004,8.6000004,nan,15.0,15.2,17.1,10.3,13.1,15.1
nan,,,42.351856,1638300.0,476.0,0.0,176.666666666667,157.666666666667,157.333333333333,0.0,0.0,0.0,39998372.0,17.0,0.0,nan,0.0,210000.0,0.0,492.0,45.5,-5.1999998,410.0,0.0,0.0,0.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,13.1,13.2,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.95,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.3,8.1000004,8.5,8.6000004,nan,14.9,15.1,17.1,10.3,13.1,15.0
nan,,,45.490879,1638300.0,476.0,0.0,176.666666666667,157.666666666667,157.333333333333,0.0,0.0,0.0,39998402.0,17.0,0.0,nan,0.0,210000.0,0.0,492.333333333333,45.299999,-5.3000002,410.0,0.0,0.0,0.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,13.1,13.2,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.95,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.3,8.1000004,8.5,8.6000004,nan,14.9,15.1,17.1,10.3,13.1,15.0
nan,,,45.490879,1638300.0,477.0,0.0,178.333333333333,158.0,157.0,0.0,0.0,0.0,39998402.0,23.0,0.0,nan,0.0,210000.0,0.0,492.333333333333,45.200001,-5.1999998,410.0,0.0,0.0,0.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,13.1,13.15,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.95,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.3,8.1000004,8.5,8.6000004,nan,14.9,15.1,17.1,10.3,13.0,15.0
nan,,,37.606037,1638300.0,477.0,0.0,178.333333333333,158.0,157.0,0.0,0.0,0.0,39998433.0,23.0,0.0,nan,0.0,210000.0,0.0,491.333333333333,45.200001,-5.3000002,410.0,0.0,0.0,0.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,13.0,13.15,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.95,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.3,8.0,8.5,8.6000004,nan,14.9,15.1,17.1,10.3,13.0,15.0
nan,,,37.606037,1638300.0,477.0,0.0,178.0,157.333333333333,156.666666666667,0.0,0.0,0.0,39998433.0,18.0,0.0,nan,0.0,210000.0,0.0,492.333333333333,45.200001,-5.4000001,410.0,0.0,0.0,0.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,13.0,13.15,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.9,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.3,8.0,8.5,8.6000004,nan,14.9,15.1,17.1,10.3,13.0,15.0
nan,,,37.135067,1638300.0,477.0,0.0,178.0,157.333333333333,156.666666666667,0.0,0.0,0.0,39998462.0,18.0,0.0,nan,0.0,210000.0,0.0,492.0,45.099998,-5.3000002,410.0,0.0,0.0,0.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,13.0,13.15,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.85,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.3,8.0,8.5,8.6000004,nan,14.9,15.1,17.1,10.3,13.0,15.0
nan,,,37.135067,1638300.0,477.0,0.0,177.666666666667,157.666666666667,156.333333333333,0.0,0.0,0.0,39998462.0,20.0,0.0,nan,0.0,210000.0,0.0,492.333333333333,45.200001,-5.4000001,410.0,0.0,0.0,0.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,13.0,13.1,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.85,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.2,8.0,8.5,8.5,nan,14.9,15.1,17.1,10.3,13.0,15.0
nan,,,36.768379,1638300.0,477.0,0.0,177.666666666667,157.666666666667,156.333333333333,0.0,0.0,0.0,39998493.0,20.0,0.0,nan,0.0,210000.0,0.0,492.0,45.200001,-5.6999998,410.0,0.0,0.0,0.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,13.0,13.05,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.85,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.2,8.0,8.5,8.5,nan,14.9,15.1,17.1,10.3,13.0,15.0
nan,,,36.768379,1638300.0,477.0,0.0,177.666666666667,157.333333333333,157.0,0.0,0.0,0.0,39998493.0,20.0,0.0,nan,0.0,210000.0,0.0,493.0,45.200001,-5.9000001,410.0,0.0,0.0,0.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,12.95,13.05,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.85,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.2,8.0,8.5,8.5,nan,14.9,15.1,17.1,10.3,13.0,15.0
nan,,,35.657402,1638300.0,477.0,0.0,177.666666666667,157.333333333333,157.0,0.0,0.0,0.0,39998522.0,20.0,0.0,nan,0.0,210000.0,0.0,491.333333333333,45.200001,-6.5,410.0,0.0,0.0,0.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,12.9,13.05,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.85,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.2,8.0,8.5,8.5,nan,14.9,15.1,17.1,10.3,13.0,15.0
nan,,,35.657402,1638300.0,477.0,0.0,177.666666666667,157.666666666667,156.666666666667,0.0,0.0,0.0,39998522.0,21.0,0.0,nan,0.0,210000.0,0.0,491.333333333333,45.200001,-6.5,410.0,0.0,0.0,1.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,12.9,13.05,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.75,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.2,8.0,8.3999996,8.5,nan,14.9,15.1,17.1,10.3,13.0,15.0
nan,,,34.718998,1638300.0,477.0,0.0,177.666666666667,157.666666666667,156.666666666667,0.0,0.0,0.0,39998552.0,21.0,0.0,nan,0.0,210000.0,0.0,491.666666666667,44.900002,-7.0999999,410.0,0.0,0.0,1.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,12.9,13.05,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.75,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.2,8.0,8.3999996,8.5,nan,14.9,15.1,17.1,10.3,13.0,15.0
nan,,,34.718998,1638300.0,477.0,0.0,177.0,157.333333333333,156.666666666667,0.0,0.0,0.0,39998552.0,24.0,0.0,nan,0.0,210000.0,0.0,492.0,44.799999,-7.4000001,410.0,0.0,0.0,1.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,12.9,12.95,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.75,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.2,8.0,8.3999996,8.5,nan,14.8,15.0,17.1,10.3,13.0,14.9
nan,,,34.213787,1638300.0,477.0,0.0,177.0,157.333333333333,156.666666666667,0.0,0.0,0.0,39998583.0,24.0,0.0,nan,0.0,210000.0,0.0,492.333333333333,44.700001,-7.5999999,410.0,0.0,0.0,1.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,12.9,12.95,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.75,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.1,8.0,8.3999996,8.5,nan,14.8,15.0,17.1,10.3,13.0,14.9
nan,,,34.213787,1638300.0,477.0,0.0,178.0,157.333333333333,157.333333333333,0.0,0.0,0.0,39998583.0,17.0,0.0,nan,0.0,210000.0,0.0,491.666666666667,44.599998,-7.5,410.0,0.0,0.0,1.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,12.8,12.95,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.75,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.2,8.0,8.3999996,8.5,nan,14.8,15.0,17.1,10.3,13.0,14.9
nan,,,34.245457,1638300.0,477.0,0.0,178.0,157.333333333333,157.333333333333,0.0,0.0,0.0,39998612.0,17.0,0.0,nan,0.0,210000.0,0.0,492.0,44.599998,-7.4000001,410.0,0.0,0.0,1.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,12.8,12.95,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.7,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.1,8.0,8.3999996,8.3999996,nan,14.8,15.0,17.1,10.3,13.0,14.9
nan,,,34.245457,1638300.0,477.0,0.0,178.333333333333,157.333333333333,156.666666666667,0.0,0.0,0.0,39998612.0,18.0,0.0,nan,0.0,210000.0,0.0,493.0,44.599998,-7.3000002,410.0,0.0,0.0,1.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,12.8,12.95,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.65,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.1,8.0,8.3999996,8.3999996,nan,14.8,15.0,17.1,10.3,12.9,14.9
nan,,,34.292942,1638300.0,477.0,0.0,177.666666666667,157.333333333333,157.0,0.0,0.0,0.0,39998643.0,20.0,0.0,nan,0.0,210000.0,0.0,492.0,44.700001,-7.3000002,410.0,0.0,0.0,1.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,12.8,12.95,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.65,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.1,8.0,8.3000002,8.3999996,nan,14.8,15.0,17.0,10.3,12.9,14.9
nan,,,34.340397,1638300.0,477.0,0.0,177.666666666667,158.0,156.666666666667,0.0,0.0,0.0,39998672.0,21.0,0.0,nan,0.0,210000.0,0.0,493.333333333333,44.700001,-7.3000002,410.0,0.0,0.0,1.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,12.8,12.85,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.65,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.1,7.9000001,8.3000002,8.3999996,nan,14.8,15.0,17.0,10.3,12.9,14.8
nan,,,34.419426,1638300.0,477.0,0.0,178.0,157.666666666667,156.666666666667,0.0,0.0,0.0,39998703.0,23.0,0.0,nan,0.0,210000.0,0.0,491.333333333333,44.700001,-7.3000002,410.0,0.0,0.0,1.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,12.75,12.85,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.65,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.1,7.9000001,8.3000002,8.3999996,nan,14.8,15.0,17.0,10.3,12.9,14.8
nan,,,34.466801,1638300.0,477.0,0.0,177.333333333333,157.333333333333,156.666666666667,0.0,0.0,0.0,39998733.0,11.0,0.0,nan,0.0,210000.0,0.0,492.333333333333,44.700001,-7.3000002,410.0,0.0,0.0,1.0,0.0,0.0,16269.0,0.0,100.0,nan,0.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2942991,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,30.0,50.0,0.0,12.7,12.85,20.0,0.0,0.0,0.0,30.0,50.0,20.0,12.65,nan,,,0.0,0.0,0.0,30.0,19.299999,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.9000001,8.3000002,8.3999996,nan,14.7,14.9,17.0,10.3,12.9,14.8
