Breaks,Date,Time,BP_R134_EN_BARS [R],HP_R134_EN_BARS [R],BP_R134_EN_DEGRES [R],HP_R134_EN_DEGRES [R],CONSIGNE_BALLON_CHAUD [R],CONSIGNE_BALLON_FROID [R],TEMPERATURE_MEG_CHAUD [R],TEMPERATURE_MEG_FROID [R]
nan,,,1.11472,7.9899998,-8.5576859,35.372047,45.0,-6.0,44.900002,-6.4000001
nan,,,1.11664,7.9899998,-8.5576859,35.372047,45.0,-6.0,44.900002,-6.4000001
nan,,,1.11664,7.9449997,-8.5349331,35.197411,45.0,-6.0,44.900002,-6.4000001
nan,,,1.1223999,7.8999996,-8.4667873,35.022125,45.0,-6.0,44.900002,-6.3000002
nan,,,1.132,7.8649998,-8.3535633,34.88533,45.0,-6.0,44.900002,-6.1999998
nan,,,1.1416,7.8199997,-8.2407799,34.708878,45.0,-6.0,45.0,-6.1999998
nan,,,1.1511999,7.77,-8.1284313,34.512039,45.0,-6.0,44.900002,-6.0999999
nan,,,1.1511999,7.7349997,-8.1284313,33.234329,45.0,-6.0,45.0,-6.0
nan,,,1.1511999,7.6999998,-8.1284313,33.118629,45.0,-6.0,45.0,-6.0
nan,,,1.1550399,7.6599998,-8.0836124,32.98555,45.0,-6.0,45.0,-6.0
nan,,,1.15888,7.6199999,-8.0388622,32.851517,45.0,-6.0,45.0,-5.9000001
nan,,,1.1608,7.585,-8.0165119,32.733459,45.0,-6.0,45.0,-5.9000001
nan,,,1.1646399,7.5499997,-7.9718628,32.614708,45.0,-6.0,45.0,-5.9000001
nan,,,1.1703999,7.5149999,-7.9050179,32.495216,45.0,-6.0,45.0,-5.9000001
nan,,,1.17616,7.48,-7.8383236,32.375015,45.0,-6.0,45.0,-5.9000001
nan,,,1.1819199,7.4299998,-7.7717781,32.202042,45.0,-6.0,45.0,-5.8000002
nan,,,1.1896,7.3849998,-7.6832829,32.045113,45.0,-6.0,45.0,-5.6999998
nan,,,1.1953599,7.355,-7.6170864,31.939829,45.0,-6.0,45.0,-5.5999999
nan,,,1.20304,7.355,-7.5290508,31.939829,45.0,-6.0,44.900002,-5.5999999
nan,,,1.2088,7.3199997,-7.4631977,31.816324,45.0,-6.0,45.0,-5.5
nan,,,1.2126399,7.3150001,-7.4193726,31.798616,45.0,-6.0,45.0,-5.5
nan,,,1.2126399,7.29,-7.4193726,31.709883,45.0,-6.0,45.0,-5.4000001
nan,,,1.2145599,7.27,-7.3974857,31.638628,45.0,-6.0,44.900002,-5.4000001
nan,,,1.2164799,7.27,-7.3756123,31.638628,45.0,-6.0,44.900002,-5.4000001
nan,,,1.22032,7.2649999,-7.3319168,31.620783,45.0,-6.0,45.0,-5.4000001
nan,,,1.22224,7.2549996,-7.310091,31.585024,45.0,-6.0,45.0,-5.4000001
nan,,,1.2260799,7.2449999,-7.2664928,31.549231,45.0,-6.0,45.0,-5.4000001
nan,,,1.2299199,7.2199998,-7.2229538,31.459455,45.0,-6.0,45.0,-5.4000001
nan,,,1.23568,7.1949997,-7.1577644,31.369303,45.0,-6.0,45.0,-5.1999998
nan,,,1.25488,7.1599998,-6.9414768,31.242472,45.0,-6.0,45.0,-5.0999999
nan,,,1.2567999,7.1299996,-6.9199314,31.133173,45.0,-6.0,45.0,-5.0
nan,,,1.2567999,7.1149998,-6.9199314,31.078318,45.0,-6.0,45.0,-5.0
nan,,,1.2567999,7.1149998,-6.9199314,31.078318,45.0,-6.0,45.0,-4.9000001
nan,,,1.2567999,7.085,-6.9199314,30.968225,45.0,-6.0,45.0,-4.9000001
nan,,,1.2567999,7.085,-6.9199314,30.968225,45.0,-6.0,45.0,-4.9000001
nan,,,1.26448,7.0650001,-6.8339062,30.89451,45.0,-6.0,45.0,-4.9000001
nan,,,1.26448,7.0650001,-6.8339062,30.89451,45.0,-6.0,45.0,-4.9000001
nan,,,1.2721599,7.0499997,-6.7481194,30.839075,45.0,-6.0,45.0,-4.9000001
nan,,,1.2721599,7.0499997,-6.7481194,30.839075,45.0,-6.0,45.0,-4.9000001
nan,,,1.2740799,7.0299997,-6.7267113,30.76494,45.0,-6.0,45.0,-4.9000001
nan,,,1.2740799,7.0,-6.7267113,30.653307,45.0,-6.0,45.0,-4.9000001
nan,,,1.27792,6.9699998,-6.6839371,30.541113,45.0,-6.0,45.0,-4.9000001
nan,,,1.27792,6.9449997,-6.6839371,30.447199,45.0,-6.0,45.0,-4.9000001
nan,,,1.28176,6.9049997,-6.6412258,30.296144,45.0,-6.0,45.0,-4.8000002
nan,,,1.28368,6.8849998,-6.6198902,30.220247,45.0,-6.0,45.0,-4.6999998
nan,,,1.2855999,6.8599997,-6.598568,30.12504,45.0,-6.0,44.900002,-4.5999999
nan,,,1.2875199,6.8399997,-6.5772648,30.048597,45.0,-6.0,44.799999,-4.5
nan,,,1.2913599,6.79,-6.5346985,29.856401,45.0,-6.0,44.799999,-4.4000001
nan,,,1.29328,6.7349997,-6.5134373,29.643183,45.0,-6.0,44.799999,-4.1999998
nan,,,1.2952,6.6799998,-6.4921894,29.42808,45.0,-6.0,44.700001,-4.1999998
nan,,,1.29904,6.6900001,-6.4497395,29.467325,45.0,-6.0,44.700001,-4.0999999
nan,,,1.29904,6.6749997,-6.4497395,29.408422,45.0,-6.0,44.700001,-4.0999999
nan,,,1.3028799,6.6549997,-6.4073486,29.329676,45.0,-6.0,44.599998,-4.0999999
nan,,,1.3067199,6.6349998,-6.365015,29.250658,45.0,-6.0,44.599998,-4.0999999
nan,,,1.30864,6.625,-6.3438663,29.211061,45.0,-6.0,44.599998,-4.0
nan,,,1.31056,6.625,-6.3227367,29.211061,45.0,-6.0,44.5,-4.0
nan,,,1.31248,6.605,-6.3016186,29.131678,45.0,-6.0,44.5,-4.0
nan,,,1.3144,6.585,-6.2805176,29.052023,45.0,-6.0,44.5,-4.0
nan,,,1.3163199,6.5699997,-6.259428,28.992132,45.0,-6.0,44.5,-3.9000001
nan,,,1.3201599,6.54,-6.2172947,28.871897,45.0,-6.0,44.5,-4.0
nan,,,1.3220799,6.5099998,-6.196249,28.751078,45.0,-6.0,44.400002,-3.9000001
nan,,,1.32592,6.4849997,-6.1541958,28.64995,45.0,-6.0,44.400002,-3.9000001
nan,,,1.3316799,6.4449997,-6.0912304,28.487314,45.0,-6.0,44.400002,-3.8
nan,,,1.3335999,6.4299998,-6.0702667,28.426043,45.0,-6.0,44.400002,-3.8
nan,,,1.3355199,6.4200001,-6.0493183,28.385118,45.0,-6.0,44.400002,-3.8
nan,,,1.3355199,6.4200001,-6.0493183,28.385118,45.0,-6.0,44.299999,-3.8
nan,,,1.3355199,6.415,-6.0493183,28.364634,45.0,-6.0,44.299999,-3.8
nan,,,1.3355199,6.415,-6.0493183,28.364634,45.0,-6.0,44.299999,-3.8
nan,,,1.34128,6.415,-5.986557,28.364634,45.0,-6.0,44.299999,-3.8
nan,,,1.34128,6.415,-5.986557,28.364634,45.0,-6.0,44.299999,-3.8
nan,,,1.34128,6.4049997,-5.986557,28.323618,45.0,-6.0,44.299999,-3.8
nan,,,1.34128,6.4049997,-5.986557,28.323618,45.0,-6.0,44.200001,-3.8
nan,,,1.3432,6.3999996,-5.9656658,28.30308,45.0,-6.0,44.200001,-3.8
nan,,,1.3432,6.3999996,-5.9656658,28.30308,45.0,-6.0,44.200001,-3.8
nan,,,1.34512,6.4200001,-5.9447861,28.385118,45.0,-6.0,44.200001,-3.8
nan,,,1.34512,6.4200001,-5.9447861,28.385118,45.0,-6.0,44.200001,-3.8
nan,,,1.3470399,6.3999996,-5.9239197,28.30308,45.0,-6.0,44.200001,-3.8
nan,,,1.3470399,6.3999996,-5.9239197,28.30308,45.0,-6.0,44.200001,-3.7
nan,,,1.3489599,6.3799996,-5.9030704,28.220778,45.0,-6.0,44.200001,-3.7
nan,,,1.3489599,6.3799996,-5.9030704,28.220778,45.0,-6.0,44.099998,-3.8
nan,,,1.3528,6.3599997,-5.8614063,28.138197,45.0,-6.0,44.0,-3.8
nan,,,1.35472,6.355,-5.8405972,28.117514,45.0,-6.0,44.0,-3.8
nan,,,1.35664,6.3399997,-5.8197994,28.055368,45.0,-6.0,44.0,-3.7
nan,,,1.35856,6.3199997,-5.799017,27.972261,45.0,-6.0,43.900002,-3.8
nan,,,1.36048,6.3049998,-5.7782459,27.909761,45.0,-6.0,43.900002,-3.8
nan,,,1.36048,6.27,-5.7782459,27.76333,45.0,-6.0,43.799999,-3.7
nan,,,1.3643199,6.2599998,-5.7367496,27.721342,45.0,-6.0,43.799999,-3.7
nan,,,1.3662399,6.2449999,-5.7160206,27.658232,45.0,-6.0,43.799999,-3.7
nan,,,1.36816,6.2349997,-5.6953011,27.616072,45.0,-6.0,43.700001,-3.7
nan,,,1.37008,6.2249999,-5.6745987,27.573839,45.0,-6.0,43.700001,-3.7
nan,,,1.372,6.21,-5.6539116,27.510374,45.0,-6.0,43.599998,-3.7
nan,,,1.37392,6.1999998,-5.633234,27.467985,45.0,-6.0,43.5,-3.7
nan,,,1.3758399,6.1749997,-5.6125698,27.361689,45.0,-6.0,43.5,-3.5999999
nan,,,1.3777599,6.165,-5.5919228,27.319063,45.0,-6.0,43.400002,-3.5999999
nan,,,1.3796799,6.1549997,-5.5712852,27.27635,45.0,-6.0,43.299999,-3.5999999
nan,,,1.3815999,6.1349998,-5.550663,27.190733,45.0,-6.0,43.200001,-3.5999999
nan,,,1.38352,6.1199999,-5.5300522,27.126329,45.0,-6.0,43.200001,-3.5
nan,,,1.38544,6.1149998,-5.5094547,27.104837,45.0,-6.0,43.099998,-3.5
nan,,,1.38736,6.0999999,-5.4888706,27.040232,45.0,-6.0,43.099998,-3.5
nan,,,1.3911999,6.0899997,-5.4477444,26.997072,45.0,-6.0,43.0,-3.5
nan,,,1.3911999,6.0699997,-5.4477444,26.910547,45.0,-6.0,43.0,-3.5
nan,,,1.3950399,6.0650001,-5.4066677,26.888868,45.0,-6.0,43.0,-3.5
nan,,,1.3950399,6.0599999,-5.4066677,26.867182,45.0,-6.0,42.900002,-3.5
nan,,,1.3969599,6.0450001,-5.3861504,26.801996,45.0,-6.0,42.900002,-3.5
nan,,,1.3969599,6.0450001,-5.3861504,26.801996,45.0,-6.0,42.900002,-3.5
nan,,,1.39888,6.0349998,-5.3656425,26.758451,45.0,-6.0,42.900002,-3.5
nan,,,1.39888,6.0349998,-5.3656425,26.758451,45.0,-6.0,42.900002,-3.4000001
nan,,,1.40272,6.02,-5.3246708,26.693007,45.0,-6.0,42.900002,-3.4000001
nan,,,1.40272,6.02,-5.3246708,26.693007,45.0,-6.0,42.799999,-3.4000001
nan,,,1.40464,6.0099998,-5.3042049,26.649275,45.0,-6.0,42.799999,-3.4000001
nan,,,1.40464,6.0099998,-5.3042049,26.649275,45.0,-6.0,42.799999,-3.4000001
nan,,,1.4065599,5.9949999,-5.2837505,26.583559,45.0,-6.0,42.799999,-3.4000001
nan,,,1.4084799,5.9899998,-5.2633095,26.561621,45.0,-6.0,42.799999,-3.3
nan,,,1.4103999,5.98,-5.2428818,26.517691,45.0,-6.0,42.799999,-3.3
nan,,,1.4123199,5.9649997,-5.2224655,26.451651,45.0,-6.0,42.700001,-3.3
nan,,,1.41424,5.9549999,-5.2020626,26.407534,45.0,-6.0,42.700001,-3.3
nan,,,1.41616,5.9549999,-5.1816692,26.407534,45.0,-6.0,42.700001,-3.2
nan,,,1.41808,5.9349999,-5.161293,26.319086,45.0,-6.0,42.700001,-3.2
nan,,,1.42,5.9249997,-5.1409283,26.274748,45.0,-6.0,42.700001,-3.0999999
nan,,,1.4219199,5.9200001,-5.120575,26.252558,45.0,-6.0,42.599998,-3.0999999
nan,,,1.4238399,5.9049997,-5.1002369,26.185862,45.0,-6.0,42.599998,-3.0999999
nan,,,1.4257599,5.895,-5.0799122,26.141321,45.0,-6.0,42.599998,-3.0999999
nan,,,1.4276799,5.895,-5.0595951,26.141321,45.0,-6.0,42.599998,-3.0999999
nan,,,1.4296,5.8899999,-5.0392895,26.119013,45.0,-6.0,42.599998,-3.0999999
nan,,,1.43152,5.8799996,-5.019001,26.074358,45.0,-6.0,42.599998,-3.0
nan,,,1.43344,5.8849998,-4.998724,26.096693,45.0,-6.0,42.599998,-3.0
nan,,,1.43536,5.8849998,-4.9784584,26.096693,45.0,-6.0,42.599998,-2.9000001
nan,,,1.4372799,5.8849998,-4.9582043,26.096693,45.0,-6.0,42.5,-3.0
nan,,,1.4411199,5.8599997,-4.917738,25.984816,45.0,-6.0,42.5,-2.9000001
nan,,,1.4411199,5.8599997,-4.917738,25.984816,45.0,-6.0,42.5,-2.9000001
nan,,,1.4430399,5.855,-4.897522,25.962378,45.0,-6.0,42.5,-2.9000001
nan,,,1.44688,5.8449998,-4.8571243,25.917459,45.0,-6.0,42.5,-2.8
nan,,,1.4488,5.8399997,-4.8369503,25.894972,45.0,-6.0,42.5,-2.8
nan,,,1.45072,5.835,-4.816782,25.872469,45.0,-6.0,42.400002,-2.8
nan,,,1.4526399,5.835,-4.796627,25.872469,45.0,-6.0,42.400002,-2.7
nan,,,1.4545599,5.8299999,-4.7764835,25.849943,45.0,-6.0,42.400002,-2.7
nan,,,1.4564799,5.8249998,-4.7563534,25.82741,45.0,-6.0,42.400002,-2.5999999
nan,,,1.4564799,5.8249998,-4.7563534,25.82741,45.0,-6.0,42.400002,-2.7
nan,,,1.4583999,5.8150001,-4.7362385,25.782263,45.0,-6.0,42.400002,-2.7
nan,,,1.4583999,5.8150001,-4.7362385,25.782263,45.0,-6.0,42.400002,-2.5999999
nan,,,1.46224,5.8199997,-4.6960335,25.804842,45.0,-6.0,42.400002,-2.5999999
nan,,,1.46224,5.8199997,-4.6960335,25.804842,45.0,-6.0,42.400002,-2.5999999
nan,,,1.46416,5.8150001,-4.6759548,25.782263,45.0,-6.0,42.299999,-2.5999999
nan,,,1.46608,5.8150001,-4.6558857,25.782263,45.0,-6.0,42.299999,-2.5999999
nan,,,1.4679999,5.8049998,-4.6358242,25.737043,45.0,-6.0,42.299999,-2.5
nan,,,1.4699199,5.7999997,-4.615778,25.714411,45.0,-6.0,42.299999,-2.5
nan,,,1.4718399,5.7950001,-4.5957432,25.691755,45.0,-6.0,42.299999,-2.5
nan,,,1.47376,5.7999997,-4.5757217,25.714411,45.0,-6.0,42.299999,-2.5
nan,,,1.47568,5.7999997,-4.5557117,25.714411,45.0,-6.0,42.299999,-2.4000001
nan,,,1.4776,5.7999997,-4.5357113,25.714411,45.0,-6.0,42.299999,-2.4000001
nan,,,1.47952,5.7849998,-4.5157261,25.646383,45.0,-6.0,42.299999,-2.4000001
nan,,,1.4814399,5.7750001,-4.4957523,25.60095,45.0,-6.0,42.299999,-2.3
nan,,,1.4833599,5.7649999,-4.4757881,25.555437,45.0,-6.0,42.299999,-2.2
nan,,,1.4852799,5.77,-4.4558353,25.578203,45.0,-6.0,42.299999,-2.2
nan,,,1.4871999,5.7599998,-4.4358959,25.532644,45.0,-6.0,42.200001,-2.2
nan,,,1.48912,5.7599998,-4.4159679,25.532644,45.0,-6.0,42.200001,-2.2
nan,,,1.49296,5.77,-4.3761463,25.578203,45.0,-6.0,42.200001,-2.0999999
nan,,,1.49488,5.77,-4.3562527,25.578203,45.0,-6.0,42.200001,-2.0999999
nan,,,1.4967999,5.7449999,-4.3363667,25.464174,45.0,-6.0,42.200001,-2.0
nan,,,1.4987199,5.75,-4.3165035,25.487017,45.0,-6.0,42.200001,-2.0
nan,,,1.5006399,5.7449999,-4.2966442,25.464174,45.0,-6.0,42.200001,-1.9
nan,,,1.5025599,5.7449999,-4.2767925,25.464174,45.0,-6.0,42.200001,-1.9
nan,,,1.5044799,5.75,-4.256958,25.487017,45.0,-6.0,42.200001,-1.8
nan,,,1.5083199,5.7599998,-4.2173233,25.532644,45.0,-6.0,42.200001,-1.8
nan,,,1.51408,5.7599998,-4.1579533,25.532644,45.0,-6.0,42.200001,-1.8
nan,,,1.516,5.7649999,-4.1381855,25.555437,45.0,-6.0,42.099998,-1.8
nan,,,1.516,5.77,-4.1381855,25.578203,45.0,-6.0,42.099998,-1.8
nan,,,1.51792,5.77,-4.1184254,25.578203,45.0,-6.0,42.099998,-1.7
nan,,,1.51984,5.7649999,-4.0986824,25.555437,45.0,-6.0,42.099998,-1.7
nan,,,1.52176,5.77,-4.0789509,25.578203,45.0,-6.0,42.200001,-1.6
nan,,,1.52368,5.7599998,-4.0592289,25.532644,45.0,-6.0,42.099998,-1.6
nan,,,1.52368,5.7599998,-4.0592289,25.532644,45.0,-6.0,42.099998,-1.6
nan,,,1.5256,5.7599998,-4.0395164,25.532644,45.0,-6.0,42.099998,-1.5
nan,,,1.5275199,5.7549996,-4.0198154,25.509851,45.0,-6.0,42.099998,-1.4
nan,,,1.5294399,5.7599998,-4.0001259,25.532644,45.0,-6.0,42.099998,-1.4
nan,,,1.5313599,5.7750001,-3.9804535,25.60095,45.0,-6.0,42.099998,-1.4
nan,,,1.5332799,5.7849998,-3.960783,25.646383,45.0,-6.0,42.099998,-1.4
nan,,,1.5351999,5.79,-3.9411297,25.669081,45.0,-6.0,42.099998,-1.3
nan,,,1.5371199,5.7950001,-3.9214859,25.691755,45.0,-6.0,42.099998,-1.3
nan,,,1.5390399,5.7950001,-3.9018536,25.691755,45.0,-6.0,42.0,-1.2
nan,,,1.5390399,5.7950001,-3.9018536,25.691755,45.0,-6.0,42.0,-1.2
nan,,,1.5409598,5.7950001,-3.8822327,25.691755,45.0,-6.0,42.0,-1.1
nan,,,1.5428801,5.7849998,-3.8626156,25.646383,45.0,-6.0,42.0,-1.1
nan,,,1.5448,5.7799997,-3.8430195,25.623674,45.0,-6.0,42.0,-1.1
nan,,,1.5448,5.79,-3.8430195,25.669081,45.0,-6.0,42.0,-1.0
nan,,,1.54864,5.8049998,-3.8038502,25.737043,45.0,-6.0,42.0,-1.0
nan,,,1.54864,5.8049998,-3.8038502,25.737043,45.0,-6.0,42.0,-1.0
nan,,,1.55248,5.8150001,-3.7647266,25.782263,45.0,-6.0,42.0,-0.89999998
nan,,,1.5544,5.8150001,-3.7451801,25.782263,45.0,-6.0,42.0,-0.89999998
nan,,,1.5544,5.8150001,-3.7451801,25.782263,45.0,-6.0,42.0,-0.89999998
nan,,,1.55632,5.8249998,-3.7256451,25.82741,45.0,-6.0,42.0,-0.80000001
nan,,,1.5582399,5.8299999,-3.7061234,25.849943,45.0,-6.0,42.0,-0.80000001
nan,,,1.5601599,5.8299999,-3.6866093,25.849943,45.0,-6.0,41.900002,-0.80000001
nan,,,1.5620799,5.8249998,-3.6671047,25.82741,45.0,-6.0,41.900002,-0.69999999
nan,,,1.5620799,5.8249998,-3.6671047,25.82741,45.0,-6.0,41.900002,-0.69999999
nan,,,1.5639999,5.8099999,-3.6476173,25.759668,45.0,-6.0,41.900002,-0.60000002
nan,,,1.5659199,5.8099999,-3.6281376,25.759668,45.0,-6.0,41.900002,-0.60000002
nan,,,1.5659199,5.7999997,-3.6281376,25.714411,45.0,-6.0,41.900002,-0.5
nan,,,1.5678399,5.7999997,-3.6086636,25.714411,45.0,-6.0,41.900002,-0.5
nan,,,1.5697598,5.7950001,-3.5892048,25.691755,45.0,-6.0,41.799999,-0.40000001
nan,,,1.5716798,5.7950001,-3.5697536,25.691755,45.0,-6.0,41.799999,-0.40000001
nan,,,1.5716798,5.7849998,-3.5697536,25.646383,45.0,-6.0,41.799999,-0.40000001
nan,,,1.5736001,5.7950001,-3.5503139,25.691755,45.0,-6.0,41.799999,-0.30000001
nan,,,1.57552,5.8049998,-3.5308876,25.737043,45.0,-6.0,41.799999,-0.30000001
nan,,,1.57744,5.8150001,-3.5114727,25.782263,45.0,-6.0,41.799999,-0.30000001
nan,,,1.57936,5.8199997,-3.4920654,25.804842,45.0,-6.0,41.799999,-0.30000001
nan,,,1.58128,5.8299999,-3.4726696,25.849943,45.0,-6.0,41.799999,-0.2
nan,,,1.5832,5.8299999,-3.4532833,25.849943,45.0,-6.0,41.799999,-0.1
nan,,,1.5832,5.8150001,-3.4532833,25.782263,45.0,-6.0,41.799999,-0.1
nan,,,1.58512,5.8049998,-3.4339085,25.737043,45.0,-6.0,41.700001,0.0
nan,,,1.5870399,5.8049998,-3.4145451,25.737043,45.0,-6.0,41.700001,0.0
nan,,,1.5870399,5.8099999,-3.4145451,25.759668,45.0,-6.0,41.700001,0.0
nan,,,1.5889599,5.8199997,-3.3951931,25.804842,45.0,-6.0,41.700001,0.0
nan,,,1.5927999,5.8150001,-3.356514,25.782263,45.0,-6.0,41.700001,0.0
nan,,,1.5927999,5.8199997,-3.356514,25.804842,45.0,-6.0,41.700001,0.0
nan,,,1.5947199,5.8199997,-3.3371925,25.804842,45.0,-6.0,41.700001,0.0
nan,,,1.70032,5.8199997,-2.289835,25.804842,45.0,-6.0,41.799999,0.40000001
nan,,,1.7540801,5.8249998,-1.7676144,25.82741,45.0,-6.0,41.700001,0.89999998
nan,,,1.7944,5.8249998,-1.3804874,25.82741,45.0,-6.0,41.400002,1.2
nan,,,1.82128,5.8249998,-1.1244774,25.82741,45.0,-6.0,41.099998,1.4
nan,,,1.8423998,5.8150001,-0.92445564,25.782263,45.0,-6.0,41.0,1.6
nan,,,1.85776,5.7999997,-0.77960396,25.714411,45.0,-6.0,41.099998,1.7
nan,,,1.8711998,5.8099999,-0.65326881,25.759668,45.0,-6.0,41.200001,1.7
nan,,,1.88272,5.8199997,-0.54528999,25.804842,45.0,-6.0,41.299999,1.7
nan,,,1.8903999,5.8199997,-0.47345734,25.804842,45.0,-6.0,41.5,1.8
nan,,,1.8961599,5.8099999,-0.41966629,25.759668,45.0,-6.0,41.599998,1.8
nan,,,1.9019198,5.8150001,-0.36594582,25.782263,45.0,-6.0,41.599998,1.8
nan,,,1.90768,5.8099999,-0.31228828,25.759668,45.0,-6.0,41.700001,1.8
nan,,,1.91152,5.7999997,-0.27655602,25.714411,45.0,-6.0,41.700001,1.8
nan,,,1.91728,5.8049998,-0.22301483,25.737043,45.0,-6.0,41.700001,1.9
nan,,,1.9191999,5.8150001,-0.20518303,25.782263,45.0,-6.0,41.599998,1.9
nan,,,1.9249599,5.8049998,-0.1517334,25.737043,45.0,-6.0,41.599998,1.9
nan,,,1.9268799,5.79,-0.13393211,25.669081,45.0,-6.0,41.599998,1.9
nan,,,1.9307199,5.7849998,-0.098348618,25.646383,45.0,-6.0,41.599998,1.9
nan,,,1.9326398,5.7999997,-0.080568314,25.714411,45.0,-6.0,41.599998,1.9
nan,,,1.9345598,5.7999997,-0.062799454,25.714411,45.0,-6.0,41.599998,1.9
nan,,,1.93648,5.7799997,-0.045028687,25.623674,45.0,-6.0,41.599998,2.0
nan,,,1.9384,5.7750001,-0.027275085,25.60095,45.0,-6.0,41.599998,2.0
nan,,,1.94224,5.7799997,0.0082187653,25.623674,45.0,-6.0,41.5,2.0
nan,,,1.94224,5.7950001,0.0082187653,25.691755,45.0,-6.0,41.5,2.0
nan,,,1.94416,5.7999997,0.025957108,25.714411,45.0,-6.0,41.5,2.0
nan,,,1.94608,5.7999997,0.043685913,25.714411,45.0,-6.0,41.5,2.0
nan,,,1.948,5.8049998,0.061403275,25.737043,45.0,-6.0,41.5,2.0999999
nan,,,1.9499199,5.8049998,0.079118729,25.737043,45.0,-6.0,41.5,2.0999999
nan,,,1.9518399,5.8099999,0.096824646,25.759668,45.0,-6.0,41.5,2.0
nan,,,1.9537599,5.8049998,0.11452484,25.737043,45.0,-6.0,41.5,2.0999999
nan,,,1.9556799,5.7950001,0.1322155,25.691755,45.0,-6.0,41.5,2.0999999
nan,,,1.9556799,5.79,0.1322155,25.669081,45.0,-6.0,41.5,2.0999999
nan,,,1.9575999,5.7849998,0.14989662,25.646383,45.0,-6.0,41.5,2.0999999
nan,,,1.9595199,5.7849998,0.16757584,25.646383,45.0,-6.0,41.5,2.2
nan,,,1.9614398,5.7750001,0.18524742,25.60095,45.0,-6.0,41.5,2.2
nan,,,1.9614398,5.7750001,0.18524742,25.60095,45.0,-6.0,41.5,2.2
nan,,,1.9633598,5.7799997,0.20290947,25.623674,45.0,-6.0,41.5,2.2
nan,,,1.9652801,5.7750001,0.2205658,25.60095,45.0,-6.0,41.5,2.2
nan,,,1.96912,5.77,0.25585556,25.578203,45.0,-6.0,41.400002,2.2
nan,,,1.96912,5.7849998,0.25585556,25.646383,45.0,-6.0,41.400002,2.2
nan,,,1.97104,5.79,0.273489,25.669081,45.0,-6.0,41.400002,2.3
nan,,,1.97296,5.79,0.29111481,25.669081,45.0,-6.0,41.400002,2.3
nan,,,1.97488,5.7849998,0.3087368,25.646383,45.0,-6.0,41.400002,2.3
nan,,,1.97488,5.79,0.3087368,25.669081,45.0,-6.0,41.400002,2.2
nan,,,1.9768,5.7649999,0.32634544,25.555437,45.0,-6.0,41.400002,2.3
nan,,,1.9787199,5.77,0.34395599,25.578203,45.0,-6.0,41.400002,2.3
nan,,,1.9825599,5.7799997,0.37913895,25.623674,45.0,-6.0,41.400002,2.4000001
nan,,,1.9844799,5.7799997,0.39672279,25.623674,45.0,-6.0,41.400002,2.4000001
nan,,,1.9883199,5.7849998,0.43187332,25.646383,45.0,-6.0,41.400002,2.5
nan,,,1.9921598,5.79,0.4669857,25.669081,45.0,-6.0,41.400002,2.5
nan,,,1.9940798,5.79,0.48453712,25.669081,45.0,-6.0,41.400002,2.5
nan,,,1.9960001,5.77,0.50208092,25.578203,45.0,-6.0,41.400002,2.5
nan,,,1.99792,5.75,0.51961517,25.487017,45.0,-6.0,41.400002,2.5999999
nan,,,1.99984,5.7599998,0.5371418,25.532644,45.0,-6.0,41.400002,2.5999999
nan,,,1.99984,5.7599998,0.5371418,25.532644,45.0,-6.0,41.400002,2.5999999
nan,,,2.00176,5.75,0.55466843,25.487017,45.0,-6.0,41.400002,2.5999999
nan,,,2.0056,5.73,0.58967972,25.395536,45.0,-6.0,41.400002,2.7
nan,,,2.00752,5.7449999,0.60718346,25.464174,45.0,-6.0,41.400002,2.7
nan,,,2.0113599,5.75,0.64215851,25.487017,45.0,-6.0,41.299999,2.7
nan,,,2.0132799,5.7349997,0.65964127,25.418436,45.0,-6.0,41.299999,2.8
nan,,,2.0151999,5.7249999,0.67710876,25.372614,45.0,-6.0,41.299999,2.9000001
nan,,,2.0171199,5.7249999,0.69457245,25.372614,45.0,-6.0,41.299999,2.9000001
nan,,,2.0209599,5.7199998,0.72948647,25.349676,45.0,-6.0,41.299999,2.9000001
nan,,,2.0228798,5.73,0.74693108,25.395536,45.0,-6.0,41.299999,2.9000001
nan,,,2.0247998,5.7349997,0.76436424,25.418436,45.0,-6.0,41.299999,2.9000001
nan,,,2.02672,5.7349997,0.78180313,25.418436,45.0,-6.0,41.299999,3.0
nan,,,2.03056,5.7349997,0.81663704,25.418436,45.0,-6.0,41.299999,3.0
nan,,,2.03248,5.73,0.83404922,25.395536,45.0,-6.0,41.299999,3.0
nan,,,2.03632,5.7199998,0.86885643,25.349676,45.0,-6.0,41.299999,3.0999999
nan,,,2.0401599,5.7249999,0.90362167,25.372614,45.0,-6.0,41.299999,3.0999999
nan,,,2.0420799,5.7199998,0.92099953,25.349676,45.0,-6.0,41.299999,3.2
nan,,,2.0459199,5.7249999,0.95572853,25.372614,45.0,-6.0,41.299999,3.2
nan,,,2.0497599,5.7249999,0.99043083,25.372614,45.0,-6.0,41.299999,3.2
nan,,,2.0535998,5.7199998,1.0251102,25.349676,45.0,-6.0,41.299999,3.2
nan,,,2.05744,5.7249999,1.0597649,25.372614,45.0,-6.0,41.299999,3.3
nan,,,2.06128,5.7249999,1.0943871,25.372614,45.0,-6.0,41.299999,3.3
nan,,,2.06512,5.73,1.1289845,25.395536,45.0,-6.0,41.299999,3.4000001
nan,,,2.06896,5.73,1.1635571,25.395536,45.0,-6.0,41.299999,3.4000001
